match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_bigChanceCreated,stat_totalClearance,stat_shotOffTarget,stat_goals,stat_penaltyConceded,captain,stat_bigChanceMissed,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyWon
14572759,home,FC Midtjylland,Franculino Djú,Franculino,,franculino-dju,F. Djú,F,7,182,4849,M,1146009,EUR,1088380800,F,7,7,False,14.0,7.0,1.0,,0.0,1.0,2.0,6.0,12.0,5.0,1.0,1.0,,,,,,59.0,30.0,7.6,15.0,0.0855237,,4,,-0.08,0.3,-0.04,,1.0,,1.0,4.0,2.0,,,2.0,,2.0,2.0,5.0,1.0,,0.4245,0.9244,2.0,0.53,2.0,1.0,1.0,2.0,1.0,,,,,,,,,
14572759,home,FC Midtjylland,Aral Şimşir,,,aral-simsir,A. Şimşir,M,58,167,1868,M,999186,EUR,1024444800,M,58,58,True,15.0,11.0,,,0.0,2.0,2.0,9.0,13.0,2.0,,1.0,,,,,,31.0,26.0,7.2,8.0,0.281879,,0,,0.52,0.07,-0.06,,4.0,3.0,,3.0,,3.0,1.0,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,
14572759,home,FC Midtjylland,Denil Castillo,,,castillo-denil,D. Castillo,M,21,187,1350,M,1145126,EUR,1080086400,M,21,21,True,16.0,14.0,,,0.0,5.0,5.0,9.0,11.0,,,1.0,,,,,,31.0,27.0,6.4,4.0,0.00618175,,1,,-0.25,0.04,-0.05,,,,,3.0,,2.0,2.0,,2.0,,,2.0,1.0,,0.2599,,,-0.4,,,,1.0,,,,1.0,,,,,,
14572759,home,FC Midtjylland,Júnior Brumado,,,junior-brumado,J. Brumado,F,74,190,623,M,888376,EUR,926726400,F,74,74,True,12.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,8.0,3.0,,1.0,,,,,,31.0,19.0,6.4,5.0,0.143422,,2,,-0.09,0.22,0.0,,,,2.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,0.1033,0.0938,,-0.51,2.0,,,,,,,,,1.0,,,,
14572759,home,FC Midtjylland,Valdemar Byskov,Valdemar Byskov,,valdemar-byskov,V. Byskov,M,20,180,403,M,1146404,EUR,1106611200,M,20,20,True,9.0,8.0,1.0,,0.0,3.0,3.0,5.0,6.0,,,2.0,,,,,,19.0,17.0,6.6,4.0,0.0421474,,1,,0.04,0.08,-0.04,,5.0,2.0,1.0,2.0,,,,1.0,,1.0,1.0,,,,0.1418,0.4239,,-0.35,,,,,,,,,,,,,,
14572759,home,FC Midtjylland,Ousmane Diao,,,diao-ousmane,O. Diao,D,4,187,1563,M,1465159,EUR,1086652800,D,4,4,True,6.0,4.0,1.0,,0.0,4.0,4.0,,2.0,,,,,,,,,12.0,6.0,6.6,2.0,1.364e-05,,0,,-0.02,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,home,FC Midtjylland,Jonas Lössl,,,jonas-lossl,J. Lössl,G,1,195,205,M,37514,EUR,602294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,home,FC Midtjylland,Mark Nnamdi Ugboh,,,mark-nnamdi-ugboh,M. N. Ugboh,G,60,191,58,M,1391226,EUR,1072915200,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,home,FC Midtjylland,Victor Bak Jensen,,,victor-bak-jensen,V. B. Jensen,D,55,175,174,M,1002057,EUR,1065139200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,home,FC Midtjylland,Paulinho,,,paulinho,Paulinho,D,29,178,197,M,944458,EUR,789091200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,home,FC Midtjylland,Dani Silva,,,daniel-silva,D. Silva,M,80,180,232,M,974863,EUR,955411200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,home,FC Midtjylland,Alamara Djabi,Alamara Djabi,,alamara-djabi,A. Djabi,M,33,172,96,M,1536753,EUR,1159315200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,home,FC Midtjylland,Friday Etim,Friday Etim,,friday-etim,F. Etim,F,25,186,186,M,1172464,EUR,1021939200,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,away,Celtic,Kasper Schmeichel,,,kasper-schmeichel,K. Schmeichel,G,1,189,3870,M,1076,EUR,531532800,G,1,1,False,39.0,21.0,24.0,7.0,0.0,17.0,24.0,4.0,15.0,,,12.0,1.0,6.0,,9.0,,90.0,53.0,7.8,18.0,0.00159998,0.5876,0,0.3877,0.0,-0.04,-0.25,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,away,Celtic,Anthony Ralston,,,anthony-ralston,A. Ralston,D,56,178,375,M,840227,EUR,911174400,D,56,56,False,33.0,27.0,9.0,7.0,0.0,17.0,19.0,10.0,14.0,4.0,,5.0,,,,,,90.0,55.0,6.7,8.0,0.0104341,,1,,0.15,0.01,-0.33,,,,2.0,6.0,,,,,2.0,4.0,3.0,,,2.0,0.0337,,,-0.03,2.0,,7.0,1.0,,,,,,,,1.0,,
14572759,away,Celtic,Auston Trusty,,,auston-trusty,A. Trusty,D,6,188,826,M,822459,EUR,902880000,D,6,6,False,29.0,21.0,6.0,2.0,0.0,17.0,18.0,4.0,11.0,6.0,1.0,1.0,,,,,,90.0,46.0,7.1,9.0,0.00184506,,0,,-0.01,0.03,0.48,,,,3.0,7.0,,,,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,4.0,,9.0,,,,,,,,,2.0,,
14572759,away,Celtic,Liam Scales,,,scales-liam,L. Scales,D,5,193,587,M,847990,EUR,902534400,D,5,5,False,33.0,27.0,7.0,3.0,0.0,19.0,21.0,8.0,12.0,1.0,,1.0,,,,,,90.0,53.0,6.5,8.0,0.00197772,,0,,0.09,0.01,-0.33,,,,4.0,6.0,,,,,1.0,2.0,1.0,2.0,,1.0,,,,,1.0,,13.0,,,,,,,,,2.0,1.0,
14572759,away,Celtic,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4714,M,366592,EUR,865468800,D,63,63,False,26.0,15.0,1.0,,0.0,11.0,18.0,4.0,8.0,4.0,,5.0,,,,,,90.0,51.0,6.1,15.0,0.00217199,,0,,-0.19,0.02,-0.44,,,,,7.0,,1.0,1.0,,,4.0,1.0,1.0,2.0,1.0,,,,,3.0,,6.0,,,,,,kierantierney1,,,,,
14572759,away,Celtic,Arne Engels,,,engels-arne,A. Engels,M,27,185,1612,M,1001867,EUR,1062979200,M,27,27,False,24.0,18.0,3.0,2.0,0.0,9.0,13.0,9.0,11.0,3.0,1.0,2.0,,,,,,74.0,37.0,6.4,10.0,0.00574096,,1,,-0.15,0.04,-0.14,,3.0,,1.0,3.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,0.0401,0.014,,-0.15,,,3.0,,,,,,,,,,,
14572759,away,Celtic,Callum McGregor,,,callum-mcgregor,C. McGregor,M,42,178,978,M,97046,EUR,740016000,M,42,42,False,27.0,21.0,1.0,,0.0,15.0,19.0,6.0,8.0,5.0,2.0,8.0,,,,,,90.0,43.0,6.3,10.0,0.00614623,,0,,0.03,0.11,-0.15,,1.0,,,1.0,2.0,,,,1.0,1.0,,1.0,,2.0,,,,,,,7.0,,,,True,,,,,,,
14572759,away,Celtic,James Forrest,,,james-forrest,J. Forrest,M,49,170,456,M,91744,EUR,678844800,M,49,49,False,10.0,7.0,1.0,,0.0,2.0,3.0,5.0,7.0,4.0,,5.0,,,,,,45.0,22.0,6.2,9.0,0.0259894,,0,,0.07,-0.03,-0.14,,,,,3.0,,5.0,1.0,,,,,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,
14572759,away,Celtic,Benjamin Nygren,,,benjamin-nygren,B. Nygren,F,8,184,1801,M,918517,EUR,994550400,M,8,8,False,12.0,10.0,,,0.0,6.0,7.0,4.0,5.0,5.0,1.0,2.0,,,,,,69.0,19.0,6.1,4.0,0.00253444,,1,,-0.02,-0.11,-0.17,,,,,2.0,1.0,,,,,,,1.0,2.0,1.0,0.0809,,,-0.2,2.0,,2.0,1.0,,,,,,,,,,
14572759,away,Celtic,Sebastian Tounekti,,,tounekti-sebastian,S. Tounekti,M,23,183,5357,M,957143,EUR,1026518400,M,23,23,False,14.0,9.0,1.0,,0.0,3.0,4.0,6.0,10.0,6.0,,4.0,,,,,,75.0,28.0,6.6,12.0,0.0572602,,0,,-0.01,0.13,-0.06,,2.0,,1.0,6.0,2.0,4.0,2.0,,,3.0,2.0,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,
14572759,away,Celtic,Johnny Kenny,,,kenny-johnny,J. Kenny,F,9,177,634,M,1116315,EUR,1054857600,F,24,24,False,15.0,11.0,2.0,1.0,0.0,7.0,8.0,4.0,7.0,4.0,,2.0,,,,,,45.0,20.0,6.3,8.0,0.00264606,,0,,-0.05,-0.19,0.0,,,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,
14572759,away,Celtic,Daizen Maeda,,,daizen-maeda,D. Maeda,F,38,173,4126,M,832420,EUR,877305600,F,38,38,True,8.0,3.0,,,0.0,2.0,3.0,1.0,5.0,2.0,,2.0,,,,,,45.0,15.0,6.7,8.0,0.0144028,,0,,-0.1,0.08,-0.02,,,,2.0,4.0,,1.0,1.0,,,1.0,1.0,3.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,
14572759,away,Celtic,Callum Osmand,Callum Osmand,,callum-osmand,C. Osmand,F,19,179,173,M,1158018,EUR,1131408000,F,19,19,True,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,,,,,,44.0,14.0,6.6,7.0,0.00198169,,1,,-0.07,0.01,-0.15,,,,,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,0.037,0.1388,,-0.15,,,,,,,,,,,,,,1.0
14572759,away,Celtic,Reo Hatate,,,reo-hatate,R. Hatate,M,41,172,2324,M,891153,EUR,880070400,M,41,41,True,6.0,5.0,,,0.0,4.0,5.0,1.0,1.0,,,1.0,,,,,,21.0,9.0,7.1,1.0,0.0001199,,1,,-0.04,0.0,-0.01,,,,,,,,,1.0,,,,,,,0.7884,0.815,,0.32,,,,,1.0,,,,,,,,,
14572759,away,Celtic,Paulo Bernardo,,,paulo-bernardo,P. Bernardo,M,28,180,1001,M,983554,EUR,1011830400,M,28,28,True,6.0,2.0,1.0,,0.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,,,,,,16.0,7.0,6.1,5.0,0.00378567,,0,,-0.02,,-0.06,,1.0,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,
14572759,away,Celtic,Michel Ange Balikwisha,,,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4211,M,923969,EUR,989452800,F,10,10,True,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,2.0,,1.0,,,,,,15.0,12.0,6.7,1.0,0.00089397,,0,,-0.03,0.02,-0.03,,,,,4.0,,,,,,1.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,
14572759,away,Celtic,Viljami Sinisalo,,,viljami-sinisalo,V. Sinisalo,G,12,190,349,M,995654,EUR,1002758400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,away,Celtic,Ross Doohan,,,ross-doohan,R. Doohan,G,31,186,119,M,847123,EUR,891129600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,away,Celtic,Dane Murray,Dane Murray,,dane-murray,D. Murray,D,47,193,128,M,1117475,EUR,1056585600,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,away,Celtic,Marcelo Saracchi,,,marcelo-saracchi,M. Saracchi,D,36,172,854,M,796444,EUR,893289600,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,away,Celtic,Colby Donovan,,,colby-donovan,C. Donovan,D,51,180,154,M,1614360,EUR,1157500800,D,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,away,Celtic,Luke McCowan,,,mccowan-luke,L. McCowan,M,14,177,285,M,926363,EUR,881625600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572759,away,Celtic,Yang Hyun-Jun,Yang Hyun-Jun,,yang-hyun-jun,Y. Hyun-Jun,F,13,179,1487,M,1103531,EUR,1022284800,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
