match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,captain,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_accurateCross,stat_errorLeadToAGoal
12513995,home,FC Arouca,Nico Mantl,,,nico-mantl,N. Mantl,G,58,193,162,M,888592,EUR,949795200,G,58,58,False,31.0,23.0,16.0,8.0,0.0,17.0,18.0,6.0,13.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,90.0,39.0,7.3,8.0,0.00092839,0,0.7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513995,home,FC Arouca,Tiago Esgaio,,,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,40.0,27.0,5.0,2.0,0.0,15.0,22.0,12.0,19.0,3.0,9.0,,,,,,,90.0,75.0,7.7,18.0,0.0166197,1,,1.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,2.0,0.2132,0.242,,,,,,,,,,,,,,
12513995,home,FC Arouca,Matías Rocha,,,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,4,4,False,38.0,33.0,4.0,2.0,0.0,26.0,29.0,7.0,9.0,7.0,,,,,,,,90.0,48.0,7.1,5.0,0.00605447,0,,,2.0,,3.0,2.0,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,
12513995,home,FC Arouca,Chico Lamba,,,lamba-chico,C. Lamba,D,15,187,378,M,1153110,EUR,1047254400,D,73,73,False,31.0,28.0,3.0,2.0,0.0,22.0,23.0,6.0,8.0,3.0,3.0,,,,,,,90.0,39.0,7.2,3.0,0.00217704,0,,,1.0,,1.0,3.0,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12513995,home,FC Arouca,Weverson,,,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,18.0,14.0,5.0,3.0,0.0,7.0,9.0,7.0,12.0,2.0,3.0,,,,,,,90.0,34.0,6.8,7.0,0.00846776,0,,3.0,,,1.0,3.0,1.0,,,,,,,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,
12513995,home,FC Arouca,Taichi Fukui,,,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,21,21,False,27.0,21.0,5.0,2.0,0.0,14.0,15.0,7.0,13.0,4.0,2.0,,,,,,,90.0,36.0,6.9,9.0,0.00748384,1,,1.0,1.0,2.0,2.0,2.0,,,,,1.0,,,1.0,,,0.042,,,,,1.0,1.0,1.0,1.0,,,,,,,
12513995,home,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,36.0,30.0,4.0,3.0,0.0,17.0,17.0,13.0,20.0,,6.0,,,,,,,79.0,51.0,7.4,10.0,0.0225592,1,,1.0,1.0,1.0,3.0,4.0,,,,,4.0,2.0,2.0,1.0,,2.0,0.0376,,1.0,1.0,,1.0,,1.0,,True,,,,,,
12513995,home,FC Arouca,Jason,,,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,13.0,11.0,2.0,1.0,0.0,4.0,4.0,7.0,14.0,,4.0,,,,,,,61.0,28.0,6.5,12.0,0.0492282,0,,5.0,,,5.0,3.0,1.0,,,,,,,3.0,2.0,2.0,,,3.0,1.0,,,,,,,1.0,,,,,
12513995,home,FC Arouca,Cristo González,,,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,M,23,23,False,22.0,14.0,2.0,,1.0,2.0,3.0,12.0,21.0,,4.0,,,,,,,90.0,46.0,7.5,20.0,0.0895212,4,,2.0,,,8.0,4.0,2.0,,2.0,1.0,,1.0,1.0,4.0,2.0,1.0,0.1526,0.2294,1.0,1.0,,5.0,1.0,1.0,2.0,,,1.0,,,,
12513995,home,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,30.0,24.0,3.0,,0.0,6.0,8.0,18.0,24.0,,7.0,,,,,,,70.0,39.0,6.7,10.0,0.0386344,0,,2.0,,2.0,4.0,3.0,,,,,,,,1.0,,3.0,,,2.0,1.0,,,,,2.0,,,,morlayesylla2,,,
12513995,home,FC Arouca,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,False,8.0,5.0,,,0.0,3.0,3.0,2.0,5.0,,,,,,,,,79.0,25.0,7.2,12.0,0.00149906,2,,,5.0,1.0,8.0,5.0,,,1.0,,,1.0,,7.0,1.0,2.0,0.789,0.847,3.0,2.0,,1.0,,,,,,1.0,,1.0,,
12513995,home,FC Arouca,Alfonso Trezza,,,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,19,19,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,29.0,13.0,6.8,4.0,0.00150442,0,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12513995,home,FC Arouca,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,6.0,,2.0,,,,,,,20.0,10.0,6.7,4.0,0.00293276,0,,4.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
12513995,home,FC Arouca,Pedro Santos,,,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,11.0,4.0,6.5,,0.00098806,0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12513995,home,FC Arouca,Vladislav Morozov,,,vladislav-morozov,V. Morozov,F,18,188,174,M,1009460,EUR,971308800,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,,,,,11.0,5.0,6.5,2.0,4.03e-06,1,,1.0,2.0,,3.0,,,,,,,,,,,,0.0111,,,,,1.0,,1.0,,,,,,,,
12513995,home,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513995,home,FC Arouca,Alex Pinto,,,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513995,home,FC Arouca,Pablo Gozálbez,,,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513995,home,FC Arouca,Oriol Busquets,,,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513995,home,FC Arouca,Miguel Puche,,,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513995,away,CD Nacional,Lucas França,,,lucas-franca,L. França,G,37,194,104,M,832672,EUR,822009600,G,37,37,False,24.0,19.0,8.0,4.0,0.0,14.0,16.0,5.0,8.0,,7.0,2.0,1.0,3.0,,1.0,1.0,90.0,34.0,7.1,5.0,0.00044178,0,0.3183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513995,away,CD Nacional,Gustavo García,,,gustavo-garcia,G. García,D,2,175,678,M,1002443,EUR,1010102400,D,22,22,False,28.0,24.0,6.0,5.0,0.0,10.0,13.0,16.0,20.0,1.0,3.0,,,,,,,90.0,51.0,6.8,9.0,0.130441,1,,5.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,,2.0,1.0,0.0872,,,,,,,1.0,1.0,,,,,,2.0,
12513995,away,CD Nacional,Ulisses,,,ulisses,Ulisses,D,4,183,102,M,926869,EUR,938476800,D,4,4,False,54.0,46.0,6.0,1.0,0.0,35.0,38.0,11.0,16.0,4.0,7.0,,,,,,,90.0,65.0,6.8,10.0,0.0121527,1,,,,2.0,3.0,3.0,1.0,,,1.0,,,,1.0,,1.0,0.0648,,1.0,1.0,,1.0,,1.0,,,,,,,,
12513995,away,CD Nacional,Ze Vitor,,,ze-vitor,Zé Vitor,D,38,189,125,M,1112474,EUR,981676800,D,38,38,False,57.0,42.0,8.0,2.0,0.0,33.0,40.0,9.0,17.0,5.0,3.0,,,,,,,90.0,70.0,6.5,15.0,0.003585,3,,,1.0,4.0,2.0,6.0,,,,,2.0,1.0,1.0,,,1.0,0.0923,,1.0,1.0,,,,2.0,,,,1.0,,,,1.0
12513995,away,CD Nacional,José Gomes,,,jose-gomes,J. Gomes,D,5,185,33,M,344181,EUR,837820800,D,5,5,False,22.0,17.0,4.0,3.0,0.0,7.0,10.0,12.0,15.0,3.0,4.0,,,,,,,87.0,52.0,6.8,11.0,0.0371151,1,,3.0,1.0,1.0,6.0,4.0,1.0,,,1.0,,2.0,1.0,,,1.0,0.0118,,2.0,1.0,,2.0,,1.0,,,,,,,2.0,
12513995,away,CD Nacional,Luís Esteves,Luís,Esteves,luis-esteves,L. Esteves,M,10,171,237,M,1097527,EUR,892080000,M,10,10,False,40.0,27.0,8.0,1.0,0.0,12.0,13.0,15.0,28.0,,10.0,,,,,,,90.0,52.0,6.9,16.0,0.023039,1,,1.0,,,3.0,3.0,1.0,,,,,1.0,,2.0,2.0,2.0,0.0137,,,,,,1.0,1.0,4.0,True,,,,,,
12513995,away,CD Nacional,Matheus Dias,,,dias-matheus,Matheus Dias,M,6,187,228,M,1020610,EUR,1020902400,M,88,88,False,45.0,37.0,6.0,4.0,0.0,19.0,22.0,18.0,23.0,3.0,6.0,,,,,,,90.0,55.0,7.0,9.0,0.00807744,0,,,,1.0,3.0,4.0,1.0,,,,1.0,2.0,1.0,1.0,,3.0,,,1.0,1.0,,,,,1.0,,,,,,,
