match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_dispossessed,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_punches,stat_goalAssist
11067341,home,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,19.0,16.0,10.0,7.0,12.0,13.0,4.0,6.0,10.0,1.0,3.0,4.0,1.0,1.0,90.0,31.0,6.8,3.0,0.0,0.0,0.00049155,0,-0.3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067341,home,Cuiabá,Mateusinho,mateusinho,Mateusinho,D,98,175,322,M,1107069,EUR,907718400,D,98,98,False,42.0,33.0,3.0,1.0,11.0,13.0,22.0,36.0,6.0,,,,,,74.0,64.0,6.6,17.0,0.0212,0.0,0.0189736,1,,Mateusinho,,7.0,3.0,2.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
11067341,home,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,40.0,36.0,5.0,3.0,21.0,22.0,15.0,18.0,6.0,,,,,,90.0,50.0,7.1,5.0,0.2828,0.9395,0.00687917,1,,,,,,,,1.0,,1.0,1.0,,4.0,1.0,,,1.0,,,True,1.0,1.0,,,,,,,,,,,,
11067341,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,36.0,32.0,3.0,3.0,17.0,18.0,15.0,18.0,8.0,,,,,,90.0,47.0,7.1,4.0,0.0202,0.0,0.40378,1,,,,,3.0,5.0,4.0,8.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,
11067341,home,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,False,27.0,25.0,3.0,1.0,4.0,4.0,23.0,29.0,2.0,,,,,,90.0,51.0,6.4,10.0,0.0,0.0,0.125506,0,,,,6.0,1.0,,6.0,4.0,,1.0,1.0,,2.0,,3.0,2.0,1.0,,4.0,,,,,,,1.0,2.0,1.0,,,,,,
11067341,home,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,30.0,23.0,4.0,2.0,13.0,15.0,10.0,16.0,4.0,,,,,,70.0,38.0,6.2,10.0,0.2868,0.6405,0.129415,1,,,,1.0,1.0,2.0,5.0,3.0,2.0,,,,2.0,,1.0,,,,2.0,,1.0,,,,,1.0,,,R14niele,1.0,,,,
11067341,home,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,False,33.0,31.0,2.0,1.0,16.0,17.0,16.0,17.0,5.0,,,,,,74.0,43.0,6.7,5.0,0.0145,0.0,0.130919,1,,,,1.0,1.0,,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,1.0,2.0,,,,,,
11067341,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,M,7,7,False,28.0,19.0,,,3.0,5.0,16.0,27.0,4.0,,,,,,70.0,42.0,6.6,16.0,0.0,0.0,0.0381869,0,,,,4.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,,,1.0,,,3.0,3.0,,,,,,,,1.0,,,,,,,,
11067341,home,Cuiabá,Pablo Ceppelini,pablo-ceppelini,P. Ceppelini,M,,181,476,M,146599,EUR,684547200,M,10,10,False,29.0,25.0,4.0,2.0,9.0,11.0,19.0,30.0,3.0,,,,,,60.0,47.0,6.6,13.0,0.0595,0.0176,0.196722,1,,,,12.0,2.0,1.0,8.0,1.0,4.0,,,,,2.0,,,,1.0,2.0,,1.0,,,,,,3.0,,,,,,,
11067341,home,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,M,17,17,False,20.0,16.0,,,6.0,6.0,10.0,16.0,3.0,,,,,,90.0,37.0,6.9,9.0,0.1082,0.0,0.005262,2,,Emerson Ramon,,2.0,2.0,,3.0,7.0,,6.0,5.0,1.0,1.0,,,,2.0,2.0,,,,,,1.0,,,,,,,1.0,,,
