match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goals
12117096,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,43.0,40.0,4.0,1.0,0.0,40.0,40.0,3.0,1.0,1.0,6.0,1.0,2.0,90.0,49.0,6.9,3.0,0.00010093,0,-0.6599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117096,home,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,False,42.0,35.0,3.0,1.0,0.0,19.0,21.0,24.0,1.0,7.0,5.0,,,78.0,77.0,6.9,17.0,0.00905925,0,,16.0,3.0,3.0,10.0,3.0,7.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
12117096,home,Vitória,Caio Vinícius,caio-vinicius,C. Vinícius,M,34,187,316,M,924404,EUR,916012800,D,15,15,False,84.0,78.0,4.0,3.0,0.0,51.0,55.0,31.0,1.0,3.0,1.0,1.0,,90.0,95.0,6.7,9.0,0.00722899,0,,27.0,2.0,2.0,3.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
12117096,home,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,72.0,64.0,7.0,3.0,0.0,41.0,43.0,29.0,3.0,5.0,7.0,1.0,,90.0,83.0,7.3,9.0,0.0147795,2,,23.0,,1.0,2.0,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,True,1.0,1.0,0.1446,0.0475,,,,,,,,,,,
12117096,home,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,44.0,41.0,1.0,,0.0,23.0,24.0,26.0,4.0,7.0,,2.0,,90.0,64.0,7.7,8.0,0.118549,2,,19.0,6.0,2.0,2.0,,,,3.0,,1.0,1.0,1.0,,4.0,,,,1.0,0.0661,,1.0,1.0,1.0,,,,,,,,
12117096,home,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,47.0,37.0,3.0,1.0,0.0,20.0,22.0,25.0,1.0,2.0,5.0,1.0,,90.0,54.0,6.6,11.0,0.00926722,2,,17.0,,,4.0,1.0,1.0,,2.0,,,,,,1.0,2.0,,,,0.0559,,,,2.0,,,,,,,,
12117096,home,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,32.0,27.0,3.0,2.0,0.0,10.0,11.0,25.0,1.0,3.0,4.0,1.0,,45.0,43.0,6.9,11.0,0.104419,0,,17.0,4.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12117096,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,12.0,9.0,,,0.0,3.0,4.0,8.0,,,1.0,,,45.0,17.0,6.4,5.0,0.00214378,1,,6.0,,1.0,3.0,,,,,,,,,1.0,,1.0,,,1.0,0.019,,,,,1.0,,,,,,,
12117096,home,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,False,46.0,38.0,6.0,5.0,0.0,10.0,11.0,37.0,1.0,1.0,5.0,,,90.0,56.0,7.0,10.0,0.0235013,2,,28.0,2.0,1.0,3.0,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,,,2.0,0.0426,,,,,,Leo Naldi,,,,,,
12117096,home,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,M,11,11,False,7.0,7.0,,,0.0,1.0,1.0,6.0,,,,,,8.0,7.0,6.6,,0.00409609,0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
