match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_totalClearance,stat_wasFouled,stat_keyPass,captain,stat_outfielderBlock,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_wonContest,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
12437607,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,23.0,17.0,10.0,4.0,0.0,13.0,14.0,4.0,9.0,1.0,11.0,1.0,1.0,2.0,1.0,90.0,35.0,6.8,6.0,0.00057153,0,-0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437607,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,False,16.0,9.0,3.0,,0.0,5.0,6.0,5.0,11.0,3.0,1.0,1.0,1.0,,,45.0,27.0,6.7,11.0,0.0866421,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437607,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,65.0,57.0,5.0,3.0,0.0,30.0,34.0,28.0,33.0,5.0,6.0,1.0,,,,90.0,73.0,6.8,10.0,0.0241076,0,,,,2.0,1.0,2.0,1.0,1.0,,2.0,,True,1.0,,,,,,,,,,,,,,,,,,,,,,
12437607,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,52.0,36.0,16.0,5.0,0.0,19.0,22.0,17.0,30.0,6.0,4.0,1.0,,,,90.0,69.0,7.4,19.0,0.271288,1,,,,,,3.0,5.0,,5.0,2.0,2.0,,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0192,0.0508,,,,,,,,,,,,
12437607,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,16,16,False,30.0,22.0,6.0,2.0,0.0,7.0,7.0,18.0,31.0,6.0,3.0,2.0,1.0,,,90.0,68.0,7.2,17.0,0.17652,0,,,,8.0,3.0,1.0,6.0,1.0,3.0,3.0,3.0,,,1.0,1.0,,,2.0,,1.0,,,,2.0,,,,,,,,,,,
12437607,home,Getafe,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,17,17,False,9.0,5.0,2.0,1.0,0.0,1.0,3.0,5.0,7.0,1.0,1.0,1.0,1.0,,,45.0,19.0,6.2,9.0,0.0195559,2,,,,1.0,1.0,,5.0,,1.0,,,,,,,,1.0,,4.0,5.0,,0.1253,0.172,,1.0,1.0,,,,,,,,,
12437607,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,8,8,False,25.0,17.0,5.0,2.0,0.0,8.0,10.0,9.0,15.0,6.0,8.0,1.0,,,,90.0,42.0,6.8,13.0,0.0098927,6,,,,,,5.0,8.0,,,,,,,5.0,2.0,,1.0,,2.0,1.0,,1.2327,0.7586,,2.0,1.0,4.0,1.0,1.0,,,,,,
12437607,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,71.0,66.0,5.0,4.0,0.0,26.0,28.0,43.0,56.0,3.0,6.0,2.0,1.0,,,90.0,95.0,7.4,21.0,0.346136,0,,,,13.0,3.0,,2.0,,,1.0,2.0,,,2.0,,1.0,,1.0,5.0,1.0,,,,,,,,,,,,,,,
12437607,home,Getafe,Álex Sola,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,M,7,7,False,21.0,16.0,,,0.0,2.0,4.0,14.0,20.0,5.0,1.0,,,,,84.0,40.0,6.5,17.0,0.0225554,1,,,,3.0,,2.0,6.0,5.0,1.0,1.0,,,,,2.0,,,,3.0,1.0,,0.1981,,,,,1.0,,,2.0,,,,,
12437607,home,Getafe,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193,14656,M,1154587,EUR,1089763200,F,18,18,False,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,5.0,,,,,,45.0,20.0,7.0,7.0,0.115189,0,,,,,,3.0,3.0,,1.0,2.0,1.0,,,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,alvarorodrigz_,,,,
