match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_fouls,captain,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_hitWoodwork,stat_errorLeadToAGoal
10385078,home,FC Groningen,Jan de Boer,,,jan-de-boer,J. d. Boer,G,12,202,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,home,FC Groningen,Damil Dankerlui,,,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,home,FC Groningen,Yahya Kalley,Yahya Kalley,,kalley-yahya,Y. Kalley,D,2,185,50,M,1050457,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,home,FC Groningen,Wessel Dammers,,,wessel-dammers,W. Dammers,D,4,185,95,M,363794,EUR,794016000,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,home,FC Groningen,Liam van Gelderen,,,liam-van-gelderen,L. v. Gelderen,D,4,178,172,M,910049,EUR,985305600,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,home,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,home,FC Groningen,Patrick Joosten,,,patrick-joosten,P. Joosten,M,,188,46,M,787568,EUR,829440000,F,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,home,FC Groningen,Romano Postema,,,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,away,FC Volendam,Filip Stanković,,,filip-stankovic,F. Stanković,G,1,185,1035,M,986355,EUR,1014595200,G,1,1,False,36.0,27.0,20.0,11.0,20.0,21.0,7.0,15.0,2.0,2.0,7.0,,4.0,,,90.0,48.0,7.0,9.0,0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,3.0,1.0,,
10385078,away,FC Volendam,Brian Plat,,,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,3,3,False,17.0,10.0,3.0,2.0,6.0,9.0,4.0,8.0,2.0,4.0,4.0,,,,,90.0,39.0,6.4,13.0,0,,5.0,,,,3.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,
10385078,away,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,37.0,28.0,6.0,2.0,18.0,20.0,10.0,17.0,4.0,4.0,4.0,,,,,90.0,51.0,6.6,11.0,0,,5.0,,,,9.0,1.0,,,,,,4.0,,,,,,1.0,True,,,,,,,,,,,
10385078,away,FC Volendam,Billy van Duijl,Billy van Duijl,,billy-van-duijl,B. v. Duijl,D,23,184,82,M,1213381,EUR,1128384000,D,23,23,False,43.0,34.0,8.0,3.0,27.0,32.0,7.0,11.0,,,3.0,,,,,90.0,49.0,6.1,9.0,0,,3.0,,,,3.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
10385078,away,FC Volendam,Derry Murkin,,,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,5,5,False,31.0,20.0,2.0,,15.0,18.0,6.0,15.0,4.0,10.0,8.0,,,,,90.0,62.0,7.6,18.0,1,2.0,3.0,1.0,,1.0,5.0,2.0,5.0,1.0,1.0,,1.0,,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,
10385078,away,FC Volendam,Carel Eiting,,,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,23.0,14.0,2.0,,6.0,11.0,8.0,12.0,1.0,5.0,4.0,,,,,90.0,42.0,6.7,14.0,0,,7.0,1.0,,,3.0,2.0,4.0,3.0,,,1.0,1.0,,2.0,1.0,2.0,,2.0,,,,1.0,,,,,,,,
10385078,away,FC Volendam,Benaissa Benamar,,,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,M,6,6,False,36.0,31.0,4.0,3.0,18.0,19.0,13.0,17.0,2.0,4.0,4.0,,,,,86.0,49.0,7.1,9.0,1,,6.0,,,,1.0,1.0,2.0,1.0,,,,1.0,,2.0,2.0,2.0,,1.0,,1.0,,,1.0,,,,,,,
10385078,away,FC Volendam,Daryl van Mieghem,,,daryl-van-mieghem,D. v. Mieghem,M,7,175,120,M,163539,EUR,628819200,M,7,7,False,29.0,17.0,7.0,2.0,8.0,11.0,10.0,20.0,,6.0,7.0,,,,,90.0,57.0,7.7,20.0,6,2.0,10.0,6.0,4.0,3.0,1.0,,2.0,2.0,,,1.0,2.0,,3.0,3.0,2.0,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,1.0,
10385078,away,FC Volendam,Francesco Antonucci,,,francesco-antonucci,F. Antonucci,M,10,171,173,M,826175,EUR,929836800,M,19,19,False,21.0,14.0,4.0,1.0,4.0,6.0,10.0,17.0,,4.0,2.0,,,,,79.0,30.0,5.9,10.0,1,2.0,4.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,3.0,1.0,,,,1.0,,,,,,,,,,1.0
10385078,away,FC Volendam,Ibrahim El Kadiri,,,ibrahim-el-kadiri,I. E. Kadiri,M,11,170,417,M,1006443,EUR,1011744000,M,34,34,False,9.0,7.0,,,3.0,4.0,4.0,6.0,,,2.0,,,,,40.0,15.0,6.1,6.0,0,1.0,3.0,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,
10385078,away,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187,188,M,156676,EUR,611452800,F,21,21,False,14.0,10.0,,,3.0,3.0,7.0,11.0,,2.0,4.0,,,,,86.0,24.0,6.9,8.0,0,,8.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,3.0,4.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,
10385078,away,FC Volendam,Henk Veerman,Henk,Veerman,henk-veerman,H. Veerman,F,9,201,406,M,313264,EUR,667526400,F,9,9,True,9.0,6.0,,,2.0,2.0,4.0,8.0,1.0,1.0,3.0,,,,,50.0,14.0,6.3,6.0,1,1.0,4.0,,,,1.0,,,,,1.0,2.0,2.0,,,,2.0,,,,,,,,1.0,1.0,,,,,
10385078,away,FC Volendam,Gaetano Oristanio,,,gaetano-oristanio,G. Oristanio,F,21,174,954,M,965009,EUR,1033171200,M,10,10,True,4.0,3.0,,,,,3.0,4.0,,3.0,1.0,,,,,11.0,11.0,6.6,2.0,0,,3.0,2.0,2.0,,1.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,
10385078,away,FC Volendam,Walid Ould-Chikh,,,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,33,33,True,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,13.0,2.0,6.6,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10385078,away,FC Volendam,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197,305,M,1118181,EUR,1101427200,F,25,25,True,4.0,1.0,,,,1.0,1.0,3.0,1.0,3.0,,,,,,13.0,8.0,6.7,4.0,1,,2.0,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,
10385078,away,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,1,199,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,away,FC Volendam,Barry Lauwers,Barry,Lauwers,barry-lauwers,B. Lauwers,G,,187,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,away,FC Volendam,Givairo Read,,,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,M,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385078,away,FC Volendam,Imran Nazih,Imran Nazih,,imran-nazih,I. Nazih,M,,174,311,M,1213380,EUR,1138147200,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
