match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_sofascoreId,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_goals,stat_blockedScoringAttempt,stat_goalAssist
10408256,home,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,184,2223,M,13249,EUR,419040000,G,1,1,False,34.0,24.0,17.0,7.0,20.0,23.0,4.0,11.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,90.0,40.0,6.6,10.0,0.0,0.0,0.00655877,0,-0.5845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408256,home,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,176,879,M,893062,EUR,827452800,D,24,24,False,38.0,29.0,4.0,1.0,11.0,15.0,19.0,24.0,,5.0,2.0,7.0,,,,84.0,71.0,7.3,13.0,0.0719,0.171,0.124021,2,,24,1.0,1.0,1.0,7.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,,,,,,,,,,,,,
10408256,home,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,187,3493,M,158241,EUR,677980800,D,16,16,False,78.0,63.0,10.0,3.0,51.0,56.0,12.0,22.0,4.0,9.0,1.0,7.0,,,,78.0,90.0,6.3,18.0,0.0,0.0,0.00904477,0,,6,,,2.0,5.0,,,2.0,1.0,,,,,2.0,2.0,2.0,,germanpezzella,2.0,2.0,,,,,,,,,,
10408256,home,Real Betis,Luiz Felipe,luiz-felipe,L. Felipe,D,187,1042,M,850035,EUR,858988800,D,19,19,False,82.0,69.0,6.0,2.0,57.0,65.0,12.0,18.0,3.0,3.0,7.0,7.0,,,,90.0,98.0,6.7,15.0,0.0,0.0,0.00615538,0,,5,1.0,,4.0,4.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,
10408256,home,Real Betis,Abner Vinícius,abner-vinicius,Abner Vinícius,D,181,3931,M,973838,EUR,959385600,D,20,20,False,55.0,44.0,7.0,1.0,23.0,27.0,21.0,31.0,1.0,2.0,2.0,5.0,,,,90.0,69.0,6.4,17.0,0.0184,0.0,0.0129311,1,,16,3.0,,4.0,5.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
10408256,home,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,185,3908,M,609752,EUR,766108800,M,5,5,False,98.0,82.0,13.0,9.0,42.0,50.0,40.0,48.0,3.0,10.0,4.0,10.0,,,,90.0,121.0,7.3,19.0,0.044,0.0,0.0330737,1,,2,,,10.0,14.0,,1.0,2.0,,,1.0,,1.0,4.0,3.0,1.0,1.0,guiido_rodriguez,,3.0,1.0,,,,,,,,,
10408256,home,Real Betis,Andrés Guardado,andres-guardado,A. Guardado,M,169,1007,M,14942,EUR,528249600,M,18,18,False,70.0,59.0,9.0,6.0,26.0,31.0,33.0,39.0,2.0,4.0,,9.0,,,,72.0,77.0,6.9,11.0,0.0,0.0,0.0334246,0,,,,,2.0,4.0,1.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,True,,,,,,
10408256,home,Real Betis,Sergio Canales,sergio-canales,S. Canales,M,176,2979,M,41560,EUR,666662400,M,10,10,False,43.0,34.0,3.0,2.0,12.0,12.0,23.0,35.0,,3.0,,4.0,,,,83.0,57.0,7.1,16.0,0.0626,0.0,0.0871483,1,,10,4.0,1.0,1.0,2.0,,,2.0,1.0,,1.0,,,1.0,,,4.0,,3.0,1.0,,,,,,,,,,
10408256,home,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,180,3785,M,345195,EUR,743385600,M,21,21,False,34.0,29.0,,,6.0,8.0,23.0,27.0,2.0,6.0,,4.0,,,,90.0,48.0,6.3,10.0,0.4361,0.5086,0.297851,3,,22,1.0,,2.0,6.0,,,4.0,2.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,2.0,1.0,,,,,2.0,,,,,
10408256,home,Real Betis,Juanmi,juanmi,Juanmi,F,169,648,M,96369,EUR,737856000,M,7,7,False,14.0,11.0,,,3.0,3.0,8.0,11.0,1.0,4.0,1.0,3.0,,,,72.0,29.0,6.0,8.0,0.5292,0.131,0.00750981,2,,7,,,1.0,7.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,,,,,1.0,,,,,
