match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,captain,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
14064466,home,Paris FC,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189.0,1793,M,38440,EUR,647395200,G,35,35,False,33.0,33.0,4.0,4.0,0.0,33.0,33.0,1.0,7.0,1.0,90.0,39.0,7.1,0.00017048,88.298423990718,14.0,39.06,8.925,0.0006,0,0.0967,0.02,0.03,0.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064466,home,Paris FC,Hamari Traoré,hamari-traore,H. Traoré,D,14,175.0,4235,M,362014,EUR,696470400,D,14,14,False,49.0,39.0,8.0,1.0,0.0,17.0,23.0,1.0,5.0,,90.0,69.0,6.5,0.0568905,133.12183464181,16.0,23.31,29.085,,0,,-0.15,0.14,-0.03,,,,hamarintos27,22.0,26.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,17.0,29.087861540512,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14064466,home,Paris FC,Moustapha Mbow,moustapha-mbow,M. Mbow,D,5,187.0,1699,M,982319,EUR,952473600,D,5,5,False,94.0,85.0,11.0,7.0,0.0,53.0,56.0,3.0,4.0,,90.0,105.0,7.5,0.0165572,406.69148472914,49.0,296.205,25.515,,0,,0.31,0.19,0.22,,,,,32.0,38.0,,,2.0,2.0,3.0,3.0,1.0,,,1.0,9.0,48.582122284081,2.0,,1.0,,,,,,,,,,,,,,,,,,,
14064466,home,Paris FC,Timothée Kolodziejczak,timothee-kolodziejczak,T. Kolodziejczak,D,5,185.0,163,M,41605,EUR,686275200,D,15,15,False,97.0,88.0,7.0,2.0,0.0,66.0,67.0,2.0,6.0,,90.0,105.0,7.2,0.0127947,317.913721542,40.0,149.94,22.785,,0,,0.27,0.18,0.3,,,,,22.0,30.0,,,,3.0,2.0,,2.0,1.0,,1.0,9.0,,,,3.0,True,,,,,,,,,,,,,,,,,,
14064466,home,Paris FC,Otávio,otavio,Otávio,D,6,188.0,1431,M,1069159,EUR,1019347200,D,6,6,False,94.0,83.0,8.0,3.0,0.0,53.0,56.0,8.0,7.0,,90.0,118.0,7.7,0.0671691,298.93474816595,39.0,171.78,15.855,,1,,0.31,0.19,0.48,,,,,30.0,38.0,3.0,2.0,1.0,2.0,5.0,4.0,3.0,3.0,1.0,,14.0,,,1.0,2.0,,1.0,1.0,0.0432,-0.12,,,,,,,,,,,,,,
14064466,home,Paris FC,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,19,19,False,49.0,45.0,3.0,2.0,0.0,17.0,17.0,1.0,5.0,,90.0,74.0,6.5,0.0462249,203.24164758857,28.0,38.745,20.055,,0,,-0.02,-0.12,0.17,,,,,28.0,32.0,4.0,1.0,,6.0,1.0,,1.0,1.0,,2.0,12.0,16.32893141023,1.0,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,
14064466,home,Paris FC,Ilan Kebbal,ilan-kebbal,I. Kebbal,M,10,169.0,10601,M,1049442,EUR,900028800,M,10,10,False,46.0,34.0,2.0,1.0,0.0,7.0,8.0,,5.0,,74.0,64.0,6.7,0.172435,284.28312438133,26.0,35.91,22.89,,1,,0.17,0.09,-0.01,,Ilan Kebbal,,,27.0,38.0,3.0,1.0,,7.0,6.0,,3.0,1.0,1.0,3.0,19.0,135.33098644093,8.0,2.0,1.0,,1.0,2.0,0.0642,-0.36,2.0,3.0,1.0,,,,,,,,,,,
14064466,home,Paris FC,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,4,181.0,112,M,795508,EUR,867974400,M,4,4,False,29.0,22.0,4.0,3.0,0.0,8.0,9.0,1.0,1.0,,60.0,34.0,6.7,0.00896843,56.358347165827,10.0,27.51,9.24,,0,,-0.13,0.18,-0.02,,,,,14.0,20.0,,,1.0,2.0,2.0,,1.0,,1.0,1.0,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,
14064466,home,Paris FC,Adama Camara,camara-adama,A. Camara,M,17,180.0,433,M,1507384,EUR,845596800,M,17,17,False,49.0,46.0,3.0,3.0,0.0,16.0,18.0,1.0,3.0,,87.0,58.0,7.4,0.111125,157.27501312781,16.0,27.615,14.805,,1,,0.4,0.01,0.0,,Adama Camara,,,30.0,31.0,,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,,1.0,,,,1.0,0.1146,-0.11,,,,,1.0,0.0551,,,,,,,,
14064466,home,Paris FC,Alimami Gory,alimami-gory,A. Gory,F,7,182.0,157,M,842399,EUR,841363200,M,7,7,False,11.0,9.0,,,0.0,1.0,1.0,,1.0,,60.0,22.0,6.6,0.0174857,91.60294919518,5.0,77.7,34.545,,1,,-0.14,0.18,0.15,,,,,8.0,10.0,1.0,1.0,1.0,2.0,3.0,,2.0,2.0,2.0,,6.0,78.694179561361,3.0,,,,,,0.0544,-0.15,1.0,1.0,,,,,1.0,1.0,,,,,,
14064466,home,Paris FC,Jean-Philippe Krasso,jean-philippe-krasso,J. Krasso,F,11,189.0,2950,M,940328,EUR,869097600,F,11,11,False,12.0,9.0,1.0,1.0,0.0,3.0,4.0,,3.0,,60.0,21.0,6.7,0.00852811,82.231861611499,8.0,12.6,24.885,,1,,-0.01,0.06,0.13,,,,JPKrasso,6.0,8.0,,,,2.0,3.0,,1.0,1.0,,,6.0,28.29386012901,1.0,,,,1.0,,0.0839,-0.26,,4.0,2.0,,,,,,,,,,,
14064466,home,Paris FC,Maxime López,maxime-lopez,M. López,M,21,167.0,1284,M,352802,EUR,881193600,M,21,21,True,33.0,32.0,3.0,3.0,0.0,9.0,10.0,,1.0,,30.0,40.0,7.4,0.262546,167.71041863294,16.0,96.39,23.835,,0,,0.39,0.11,-0.04,,,,,23.0,23.0,3.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,4.0,52.519898915461,2.0,2.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,
