match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_shotOffTarget,stat_dispossessed,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_totalOffside,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11409172,home,Moreirense,André Luis,andre-luis,A. Luis,F,9,182,773,M,904297,EUR,763171200,F,9,9,False,22.0,12.0,3.0,1.0,2.0,5.0,10.0,18.0,,2.0,,,,89.0,34.0,6.8,16.0,0.068,0.0,0.0311016,1,,1.0,,2.0,6.0,4.0,,1.0,1.0,1.0,5.0,,,,5.0,1.0,,,1.0,,,,,,,,,,,,1.0,True,,,
11409172,home,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,F,31,31,True,9.0,5.0,2.0,,2.0,3.0,3.0,7.0,,2.0,,,,20.0,19.0,6.3,10.0,0.0433,0.0,0.0119868,1,,1.0,,,3.0,1.0,,,,,1.0,,,,3.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,
11409172,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,17,17,True,7.0,4.0,1.0,1.0,4.0,4.0,,3.0,,2.0,,,,20.0,16.0,6.6,4.0,0.3142,0.2985,2.661e-05,2,,,,,1.0,2.0,1.0,,,,,1.0,,,,1.0,Jeremy,Antonisse,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
11409172,home,Moreirense,Wallisson Luiz,wallisson-luiz,Wallisson Luiz,M,8,184,182,M,922601,EUR,874972800,M,8,8,True,6.0,3.0,2.0,,3.0,4.0,,2.0,,,,,,14.0,8.0,6.5,3.0,0.0326,0.0,9.567e-05,1,,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
11409172,home,Moreirense,Pedro Aparício,pedro-aparicio,P. Aparício,M,10,171,39,M,1091674,EUR,809049600,M,10,10,True,4.0,3.0,,,2.0,2.0,3.0,5.0,,1.0,,,,14.0,8.0,7.2,3.0,0.0,0.0,0.285817,0,,3.0,2.0,,2.0,,,,1.0,2.0,,,,,,,Pedro Aparício,,,1.0,1.0,,,,,,,,,,,,,,
11409172,home,Moreirense,Matheus Aiás,matheus-aias,M. Aiás,F,9,175,293,M,899902,EUR,851904000,F,7,7,True,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409172,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409172,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409172,home,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409172,home,Moreirense,Rodrigo Macedo,macedo-rodrigo,R. Macedo,F,92,180,30,M,1394914,EUR,1057708800,F,90,90,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Rodrigo,Macedo,,,,,,,,,,,,,,,,,
11409172,away,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,28.0,12.0,20.0,4.0,9.0,13.0,3.0,15.0,4.0,8.0,3.0,3.0,3.0,90.0,38.0,6.7,16.0,0.0,0.0,0.00222867,0,0.4719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11409172,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,30.0,23.0,3.0,,12.0,14.0,11.0,18.0,2.0,4.0,,,,90.0,49.0,6.5,11.0,0.0,0.0,0.0114809,0,,2.0,,1.0,9.0,3.0,,2.0,5.0,,2.0,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,
11409172,away,SC Farense,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184,75,M,169729,EUR,675993600,D,37,37,False,59.0,41.0,14.0,10.0,27.0,35.0,14.0,24.0,4.0,11.0,,,,90.0,67.0,7.1,18.0,0.0,0.0,0.0213089,0,,,,3.0,1.0,4.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,
11409172,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,False,31.0,25.0,11.0,5.0,18.0,19.0,7.0,12.0,6.0,3.0,,,,90.0,46.0,7.4,8.0,0.1398,0.0229,0.00587109,2,,,,2.0,1.0,2.0,2.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,
11409172,away,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,False,28.0,16.0,3.0,,7.0,11.0,9.0,21.0,3.0,5.0,,,,83.0,53.0,6.3,21.0,0.0,0.0,0.0211975,0,,4.0,,2.0,2.0,3.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11409172,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,33.0,24.0,8.0,5.0,9.0,13.0,15.0,20.0,3.0,10.0,,,,90.0,49.0,7.4,12.0,0.0,0.0,0.0235838,0,,,,,6.0,7.0,1.0,6.0,2.0,1.0,3.0,,,5.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11409172,away,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,False,14.0,10.0,,,5.0,6.0,5.0,8.0,,6.0,,,,63.0,25.0,6.5,9.0,0.1038,0.0294,0.00753221,3,,,,,8.0,2.0,,1.0,4.0,1.0,1.0,,,,2.0,1.0,,,2.0,2.0,,,1.0,,,1.0,,,,,,True,,,
11409172,away,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,M,62,62,False,12.0,8.0,1.0,,4.0,7.0,4.0,6.0,,1.0,,,,45.0,17.0,6.7,5.0,0.0431,0.0,0.00349707,2,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,b.m.belooumi.10
11409172,away,SC Farense,Mattheus,mattheus,Mattheus,M,,182,151,M,243575,EUR,773539200,M,27,27,False,43.0,37.0,7.0,3.0,13.0,14.0,26.0,36.0,2.0,4.0,,,,90.0,64.0,6.9,12.0,0.0219,0.0,0.250215,1,,7.0,2.0,3.0,7.0,6.0,1.0,2.0,3.0,1.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
11409172,away,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,M,19,19,False,8.0,2.0,,,,,2.0,9.0,,1.0,,,,62.0,19.0,6.6,11.0,0.039,0.206,0.00186078,2,,1.0,,1.0,6.0,5.0,,,,1.0,4.0,,,,2.0,3.0,,,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,
11409172,away,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,False,13.0,10.0,,,2.0,2.0,8.0,11.0,,3.0,,,,76.0,23.0,6.8,7.0,0.0162,0.0,0.0403926,1,,,,4.0,11.0,4.0,,,2.0,2.0,8.0,,,,3.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,
11409172,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,True,13.0,12.0,1.0,1.0,1.0,2.0,12.0,12.0,,,,,,45.0,18.0,6.7,3.0,0.0,0.0,0.0235743,0,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409172,away,SC Farense,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,91,91,True,10.0,8.0,,,1.0,1.0,7.0,9.0,,,,,,28.0,17.0,6.9,2.0,0.0,0.0,0.0205053,0,,,,3.0,3.0,5.0,,1.0,,,3.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
11409172,away,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,14.0,13.0,1.0,,2.0,2.0,12.0,16.0,,,,,,27.0,22.0,6.8,6.0,0.0,0.0,0.046565,0,,4.0,1.0,,,1.0,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11409172,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,,14.0,13.0,6.2,8.0,0.0,0.0,0.0173101,0,,1.0,,,4.0,2.0,,1.0,,,,1.0,,1.0,3.0,,,,,1.0,,,3.0,1.0,,,,,,,,,,,
11409172,away,SC Farense,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,True,9.0,8.0,,,4.0,4.0,4.0,5.0,,,,,,14.0,14.0,6.7,2.0,0.0,0.0,0.00138072,0,,,,,,3.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409172,away,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409172,away,SC Farense,Zach Muscat,zach-muscat,Z. Muscat,D,22,184,90,M,97622,EUR,745977600,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409172,away,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409172,away,SC Farense,Andre Seruca,andre-seruca,A. Seruca,M,50,191,30,M,1131129,EUR,972777600,M,50,50,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,André Seruca,,,,,,,,,,,,,,,,,,
