match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_outfielderBlock,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals
10390010,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,48.0,34.0,1.0,,8.0,10.0,26.0,39.0,,6.0,3.0,,,1.0,,,,90.0,63.0,6.7,22.0,0.3896,0.1878,0.164063,4,,1.0,,1.0,6.0,1.0,,,,1.0,,,,,,,1.0,,2.0,,,,,,,3.0,
10390010,home,Paris Saint-Germain,Marco Verratti,marco-verratti,M. Verratti,M,6,165,6337,M,marcoverratti,126691,EUR,720921600,M,6,6,True,12.0,12.0,,,5.0,5.0,7.0,8.0,,,,,,1.0,,,,14.0,14.0,4.8,1.0,0.0,0.0,0.00966324,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10390010,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,M,15,15,True,18.0,15.0,4.0,3.0,6.0,6.0,9.0,12.0,1.0,,2.0,,2.0,1.0,,,,27.0,23.0,6.8,3.0,0.0,0.0,0.0146386,0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,
10390010,home,Paris Saint-Germain,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,renatosanches,318967,EUR,871862400,M,18,18,True,16.0,12.0,2.0,1.0,6.0,7.0,6.0,9.0,1.0,,1.0,,,1.0,,,,22.0,19.0,6.5,5.0,0.0,0.0,0.006195,0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10390010,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,4.0,2.0,,,2.0,4.0,,,,2.0,,,1.0,3.0,,,,12.0,7.0,6.2,3.0,0.0,0.0,1.369e-05,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10390010,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390010,home,Paris Saint-Germain,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1695,M,,1048009,EUR,1116201600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390010,home,Paris Saint-Germain,Timothee Pembele,timothee-pembele,T. Pembele,D,32,182,700,M,,1824137,EUR,1031529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390010,home,Paris Saint-Germain,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,,1113488,EUR,1081555200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390010,home,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Hugo Ekitiké,,,,,
10390010,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188,2968,M,,845183,EUR,942710400,G,94,94,False,13.0,13.0,5.0,5.0,13.0,13.0,,,,,1.0,,,5.0,2.0,3.0,,90.0,22.0,6.7,,0.0,0.0,7.713e-05,0,0.1127,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10390010,away,Stade de Reims,Thomas Foket,thomas-foket,T. Foket,D,25,177,267,M,,245615,EUR,780451200,D,32,32,False,55.0,50.0,1.0,1.0,26.0,28.0,25.0,32.0,,2.0,1.0,1.0,,10.0,,,,90.0,67.0,7.1,9.0,0.0,0.0,0.293377,0,,5.0,,,,,4.0,,,,1.0,,4.0,,,,,,1.0,,,,,,1.0,,
10390010,away,Stade de Reims,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,,1013842,EUR,866505600,D,24,24,False,37.0,33.0,5.0,3.0,24.0,26.0,9.0,11.0,,2.0,5.0,1.0,3.0,9.0,,,,90.0,50.0,7.3,5.0,0.0,0.0,0.00230669,0,,,,,,,4.0,5.0,3.0,,1.0,,,,,,,,,,,,,,,,
10390010,away,Stade de Reims,Yunis Abdelhamid,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,,178721,EUR,559785600,D,5,5,False,44.0,41.0,2.0,1.0,26.0,26.0,15.0,18.0,2.0,4.0,6.0,,2.0,13.0,,,,90.0,61.0,7.2,8.0,0.0447,0.3293,0.00570736,1,,,1.0,,1.0,,1.0,4.0,,3.0,2.0,,,True,1.0,,,,,,,,,,,1.0,
10390010,away,Stade de Reims,Thibault De Smet,thibault-de-smet,T. D. Smet,D,28,182,215,M,,844744,EUR,897004800,D,25,25,False,47.0,41.0,,,17.0,19.0,24.0,31.0,,,2.0,,4.0,2.0,,,,90.0,65.0,6.9,11.0,0.0,0.0,0.0319974,0,,3.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10390010,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176,4867,M,ItouJky,783278,EUR,731635200,M,39,39,False,28.0,22.0,1.0,,4.0,5.0,18.0,28.0,,5.0,5.0,2.0,,3.0,,,,83.0,49.0,6.8,15.0,0.2041,0.0573,0.0339781,2,,5.0,,,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,
10390010,away,Stade de Reims,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,,856495,EUR,893721600,M,21,21,False,69.0,63.0,10.0,9.0,23.0,25.0,40.0,44.0,,4.0,3.0,,,7.0,,,,90.0,78.0,7.4,7.0,0.0,0.0,0.117551,0,,,1.0,,,,1.0,3.0,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,
10390010,away,Stade de Reims,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,,894733,EUR,835401600,M,15,15,False,23.0,21.0,1.0,,14.0,16.0,7.0,7.0,,5.0,3.0,1.0,,3.0,,,,75.0,37.0,6.4,7.0,0.535,0.0,0.00192661,3,,,1.0,,3.0,,,3.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,2.0,,,
10390010,away,Stade de Reims,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,,857671,EUR,934243200,M,8,8,False,54.0,52.0,3.0,2.0,25.0,26.0,27.0,28.0,,1.0,6.0,,,6.0,,,,83.0,67.0,7.4,4.0,0.0366,0.0,0.12856,1,,,,1.0,,,1.0,5.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,
10390010,away,Stade de Reims,Alexis Flips,flips-alexis,A. Flips,M,70,173,226,M,,879672,EUR,948153600,M,70,70,False,35.0,29.0,4.0,2.0,12.0,13.0,19.0,27.0,,4.0,5.0,2.0,,6.0,,,,75.0,56.0,7.8,13.0,0.0465,0.0,0.317561,2,,5.0,,2.0,,,2.0,5.0,4.0,1.0,,2.0,5.0,,2.0,,1.0,,,,,,,1.0,2.0,,
10390010,away,Stade de Reims,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179,5047,M,balogun,934237,EUR,994118400,F,29,29,False,15.0,9.0,1.0,,4.0,5.0,5.0,11.0,,4.0,1.0,,,,,,,90.0,27.0,7.5,8.0,1.4366,0.9426,0.148459,6,,1.0,2.0,,2.0,1.0,,,,,1.0,1.0,,,,,2.0,,,,,,,2.0,,2.0,1.0
10390010,away,Stade de Reims,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,kamory_doumbia03,1156353,EUR,1045526400,M,3,3,True,15.0,10.0,1.0,,1.0,2.0,9.0,13.0,,1.0,1.0,,,2.0,,,,15.0,17.0,7.4,5.0,0.0,0.0,0.183319,0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,Kamory Doumbia,,,,,
10390010,away,Stade de Reims,Arbër Zeneli,arber-zeneli,A. Zeneli,F,9,176,395,M,,227892,EUR,793670400,M,10,10,True,13.0,12.0,,,1.0,1.0,11.0,13.0,,1.0,1.0,,,2.0,,,,15.0,19.0,6.9,5.0,0.1576,0.0,0.039171,1,,1.0,,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,1.0,,,
10390010,away,Stade de Reims,Dion Lopy,dion-lopy,D. Lopy,M,17,186,2405,M,,982327,EUR,1012608000,M,17,17,True,12.0,11.0,1.0,1.0,2.0,2.0,9.0,10.0,,,,,,1.0,,,,14.0,14.0,6.6,2.0,0.0,0.0,0.0176816,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10390010,away,Stade de Reims,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,245,M,,827662,EUR,935712000,F,19,19,True,6.0,4.0,,,3.0,3.0,2.0,7.0,,,,,,1.0,,,,14.0,12.0,7.2,5.0,0.0486,0.0,0.274315,1,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,
10390010,away,Stade de Reims,Nicolas Penneteau,nicolas-penneteau,N. Penneteau,G,,185,9,,,5560,EUR,352166400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390010,away,Stade de Reims,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188,182,M,,827934,EUR,886896000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390010,away,Stade de Reims,Maxime Busi,maxime-busi,M. Busi,D,4,182,171,M,,943926,EUR,939859200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390010,away,Stade de Reims,Martin Adeline,martin-adeline,M. Adeline,M,5,180,289,M,,1158529,EUR,1070323200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Martin Adeline,,,,,
10390010,away,Stade de Reims,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,,826210,EUR,927676800,M,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
