match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,player_lastName,captain,stat_challengeLost,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,stat_goals,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_blockedScoringAttempt
12117311,home,Athletico,Lucas Di Yorio,,lucas-di-yorio,L. D. Yorio,F,9,190.0,908,M,838303,EUR,848620800.0,F,7,7,False,11.0,8.0,,,0.0,2.0,2.0,6.0,9.0,3.0,2.0,,,,56.0,25.0,7.1,6.0,0.00667535,1,,,1.0,2.0,2.0,6.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,3.0,,0.7884,0.6737,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,
12117311,home,Athletico,Bruno Zapelli,,bruno-zapelli,Bruno Zapelli,M,10,181.0,1443,M,1092354,EUR,1021507200.0,M,10,10,True,19.0,15.0,,,0.0,10.0,10.0,5.0,9.0,,1.0,,,,34.0,30.0,7.0,5.0,0.0061075,3,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,0.9751,0.0224,,1.0,,2.0,1.0,,,,,,,,,,
12117311,home,Athletico,Emersonn,Emersonn,emersonn,Emersonn,F,20,186.0,559,M,1128844,EUR,1089936000.0,F,90,90,True,9.0,5.0,,,0.0,2.0,2.0,3.0,7.0,1.0,,,,,34.0,12.0,6.8,5.0,0.00305755,0,,,1.0,3.0,2.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,home,Athletico,Mateo Gamarra,,gamarra-mateo,M. Gamarra,D,14,185.0,727,M,1085451,EUR,972000000.0,D,15,15,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,15.0,3.0,6.5,1.0,1.18e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,home,Athletico,Fernando,,fernando,Fernando,D,17,181.0,188,M,1017746,EUR,937267200.0,D,6,6,True,3.0,3.0,,,0.0,3.0,3.0,,1.0,,2.0,,,,9.0,7.0,6.4,3.0,7.89e-05,0,,1.0,,,2.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12117311,home,Athletico,Fernandinho,,fernandinho,Fernandinho,M,,179.0,1901,M,13630,EUR,484012800.0,M,5,5,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,1.0,,,,9.0,6.0,6.6,,0.00110646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,home,Athletico,Matheus Soares,,matheus-rocha,M. Soares,G,42,193.0,84,M,1485244,EUR,1105228800.0,G,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,home,Athletico,Léo Linck,,leo-linck,L. Linck,G,24,194.0,1042,M,1119887,EUR,983577600.0,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,home,Athletico,Marcos Victor,Marcos Victor,marcos-victor,M. Victor,D,44,184.0,514,M,1174196,EUR,1009324800.0,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,home,Athletico,Bruno Praxedes,,bruno-praxedes,B. Praxedes,M,25,186.0,445,M,1018093,EUR,1013126400.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,home,Athletico,Zé Vitor,Zé Vitor,ze-vitor,Z. Vitor,M,8,194.0,77,M,1188028,EUR,957225600.0,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,home,Athletico,Christian,,christian,Christian,M,88,178.0,1761,M,981733,EUR,977184000.0,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Ronaldo,,ronaldo,Ronaldo,G,96,193.0,1025,M,840106,EUR,840672000.0,G,1,1,False,29.0,26.0,13.0,10.0,0.0,20.0,22.0,6.0,7.0,2.0,16.0,2.0,6.0,,90.0,50.0,8.3,3.0,0.00763833,0,-0.0816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,
12117311,away,Atlético Goianiense,Bruno Tubarão,,bruno-tubarao,B. Tubarão,D,29,180.0,421,M,931588,EUR,796348800.0,D,2,2,False,64.0,56.0,8.0,4.0,0.0,23.0,26.0,33.0,43.0,1.0,7.0,,,,90.0,99.0,6.4,27.0,0.0223582,2,,5.0,,,9.0,4.0,2.0,1.0,,,,,,,,,1.0,1.0,,,1.0,3.0,,0.0667,0.0677,6.0,,,1.0,,1.0,,,,,,,,,
12117311,away,Atlético Goianiense,Adriano Martins,,adriano-martins,Adriano Martins,D,4,193.0,138,M,1008459,EUR,859852800.0,D,3,3,False,49.0,42.0,7.0,2.0,0.0,31.0,34.0,11.0,15.0,4.0,1.0,,,,90.0,54.0,5.9,7.0,0.0104161,0,,,1.0,2.0,4.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
12117311,away,Atlético Goianiense,Alix Vinicius,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196.0,333,M,1117597,EUR,941846400.0,D,4,4,False,57.0,47.0,8.0,3.0,0.0,37.0,43.0,10.0,14.0,7.0,7.0,,,,90.0,72.0,7.0,11.0,0.0122858,0,,,1.0,3.0,3.0,5.0,,2.0,2.0,1.0,1.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Guilherme Romão,,guilherme-romao,G. Romão,D,5,179.0,114,M,883908,EUR,876182400.0,D,6,6,False,34.0,29.0,1.0,,0.0,13.0,13.0,16.0,23.0,,2.0,,,,90.0,56.0,6.6,13.0,0.0142322,3,,2.0,3.0,2.0,5.0,5.0,,,,2.0,,,,1.0,,,,,,,1.0,3.0,,0.0614,0.0474,1.0,,,,,,,,,,,,,,2.0
12117311,away,Atlético Goianiense,Roni,Roni,roni,Roni,M,70,174.0,491,M,1046440,EUR,924134400.0,M,5,5,False,34.0,32.0,5.0,3.0,0.0,19.0,21.0,13.0,13.0,1.0,1.0,,,,76.0,45.0,6.5,7.0,0.10132,1,,,1.0,,6.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,0.0158,0.0735,1.0,,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Gabriel Baralhas,,gabriel-baralhas,G. Baralhas,M,44,178.0,849,M,922575,EUR,907977600.0,M,8,8,False,66.0,56.0,7.0,5.0,0.0,24.0,28.0,33.0,40.0,,3.0,,,,90.0,83.0,6.6,17.0,0.163788,0,,2.0,2.0,1.0,7.0,4.0,2.0,2.0,1.0,2.0,1.0,,,,,True,2.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Shaylon,,shaylon,Shaylon,M,7,180.0,381,M,874723,EUR,862099200.0,M,10,10,False,65.0,58.0,3.0,3.0,0.0,19.0,22.0,39.0,50.0,,3.0,,,,90.0,81.0,7.2,16.0,0.0665287,1,,7.0,1.0,,3.0,3.0,2.0,1.0,1.0,2.0,4.0,,,1.0,,,1.0,,,,,,,0.011,,,2.0,,,,,,,,,,,,,1.0
12117311,away,Atlético Goianiense,Luiz Fernando,,luiz-fernando,Luiz Fernando,M,32,178.0,624,M,874143,EUR,845424000.0,M,11,11,False,26.0,22.0,1.0,1.0,0.0,10.0,12.0,12.0,15.0,1.0,2.0,,,,90.0,41.0,6.6,10.0,0.00722075,4,,1.0,1.0,1.0,4.0,3.0,2.0,,,2.0,1.0,,,,,,,,,,2.0,1.0,,0.391,0.0926,2.0,1.0,,1.0,1.0,,,,,,,,,,1.0
12117311,away,Atlético Goianiense,Alejo Cruz,Alejo Cruz Techera,alejo-cruz,A. Cruz,M,15,169.0,217,M,1086925,EUR,967766400.0,M,7,7,False,37.0,30.0,,,0.0,10.0,15.0,21.0,29.0,,2.0,,,,87.0,56.0,6.7,21.0,0.161437,4,,7.0,1.0,1.0,4.0,1.0,2.0,,,5.0,2.0,,,,,,,,1.0,,,,,0.3917,,1.0,,,2.0,,,,,,,,,,,2.0
12117311,away,Atlético Goianiense,Jan Hurtado,,jan-hurtado,J. Hurtado,F,9,181.0,694,M,868777,EUR,952214400.0,F,9,9,False,12.0,9.0,,,0.0,3.0,3.0,6.0,9.0,1.0,,,,,69.0,29.0,6.7,13.0,0.00279217,3,,,3.0,3.0,9.0,5.0,2.0,1.0,1.0,5.0,,,,1.0,,,,,,,1.0,,,0.2221,0.5535,4.0,1.0,,1.0,,,,,,,,,,,1.0
12117311,away,Atlético Goianiense,Janderson,,janderson,Janderson,M,99,161.0,276,M,870898,EUR,919987200.0,F,20,20,True,13.0,11.0,1.0,,0.0,,,11.0,14.0,,,,,,21.0,19.0,7.0,4.0,0.0187662,0,,1.0,,,1.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Matías Lacava,,matias-lacava,M. Lacava,F,36,167.0,824,M,1016029,EUR,1034208000.0,M,18,18,True,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,,1.0,,,,14.0,17.0,6.9,2.0,0.228988,1,,,1.0,,3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,1.0,0.013,,1.0,,,1.0,,,,,,,,,,,
12117311,away,Atlético Goianiense,Geovane,Geovane,geovane,Geovane,,19,,3,M,1936570,EUR,,F,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,9.0,2.0,6.4,,7.28e-06,1,,,1.0,,4.0,,,,,,,,,2.0,,,1.0,,,,,,,0.0211,,,,,1.0,,,,,,,,,,,
12117311,away,Atlético Goianiense,Pedro Rangel,,pedro-rangel,Pedro Rangel,G,12,192.0,199,M,1092614,EUR,962236800.0,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Maguinho,,maguinho,Maguinho,D,26,175.0,81,M,871209,EUR,694656000.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Rafael Haller,,haller-rafael,R. Haller,D,17,178.0,58,M,1177801,EUR,966470400.0,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Marcão,,marcao,Marcão,D,14,192.0,33,M,1641101,EUR,989884800.0,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Luiz Gustavo,Luiz Gustavo,luiz-gustavo,L. Gustavo,D,22,193.0,30,M,1645851,EUR,1054252800.0,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117311,away,Atlético Goianiense,Gustavo Daniel,Gustavo Daniel,gustavo-daniel,G. D. d. S. Gonçalves,D,15,,9,M,1588756,EUR,1110153600.0,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,da Silva Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,
