match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_interceptionWon,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,stat_outfielderBlock,stat_accurateCross,stat_wasFouled,stat_keyPass,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
10382248,home,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,F,42,42,False,18.0,13.0,1.0,,5.0,5.0,9.0,19.0,,2.0,,,,,90.0,45.0,7.1,19.0,3,6.0,1.0,6.0,5.0,,6.0,3.0,1.0,1.0,2.0,,,,,2.0,1.0,,,1.0,1.0,2.0,2.0,,,3.0,,,,,,
10382248,home,Vitesse,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,3,3,True,46.0,38.0,6.0,2.0,25.0,26.0,13.0,20.0,3.0,6.0,,,,,71.0,59.0,6.7,10.0,1,,2.0,3.0,2.0,,,,,,1.0,Ryan Flamingo,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,
10382248,home,Vitesse,Bartosz Białek,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,True,5.0,1.0,,,1.0,1.0,,4.0,2.0,,,,,,45.0,12.0,6.6,5.0,0,,2.0,4.0,2.0,,,,,,1.0,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,
10382248,home,Vitesse,Gabriel Vidović,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,10,10,True,14.0,12.0,,,3.0,3.0,9.0,11.0,,,,,,,36.0,22.0,6.8,3.0,1,,,1.0,6.0,,3.0,2.0,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,
10382248,home,Vitesse,Romaric Yapi,romaric-yapi,R. Yapi,D,16,178,61,M,927292,EUR,963446400,D,27,27,True,5.0,4.0,1.0,1.0,1.0,1.0,4.0,6.0,,1.0,,,,,8.0,8.0,6.8,2.0,0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
10382248,home,Vitesse,Simon van Duivenbooden,simon-van-duivenbooden,S. v. Duivenbooden,F,,190,71,M,1129130,EUR,1021075200,F,53,53,True,4.0,2.0,,,,1.0,2.0,4.0,,,,,,,8.0,6.0,6.7,3.0,0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
10382248,home,Vitesse,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,home,Vitesse,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,home,Vitesse,Tomáš Hájek,tomas-hajek,T. Hájek,D,,186,15,,155061,EUR,691545600,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,home,Vitesse,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,home,Vitesse,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Mohamed,Sankoh,,,,,,,,,,,,,,,,,,,
10382248,away,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,30.0,21.0,13.0,5.0,18.0,21.0,3.0,9.0,1.0,8.0,,,1.0,1.0,90.0,40.0,7.2,9.0,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10382248,away,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,24.0,22.0,4.0,3.0,16.0,18.0,7.0,11.0,4.0,3.0,,,,,90.0,41.0,7.0,7.0,0,5.0,3.0,6.0,1.0,1.0,,,1.0,,,,,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,,
10382248,away,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,46,46,False,41.0,25.0,15.0,7.0,15.0,22.0,10.0,19.0,3.0,1.0,,,,,90.0,50.0,7.8,16.0,0,,,,4.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,2.0,2.0,,,,1.0,1.0,,,,,
10382248,away,AZ Alkmaar,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,47.0,38.0,5.0,2.0,30.0,35.0,8.0,12.0,6.0,6.0,,,,,90.0,64.0,7.6,11.0,0,,1.0,4.0,11.0,,,,5.0,2.0,1.0,,,2.0,6.0,,,3.0,,,,,,True,,,,,,,,
10382248,away,AZ Alkmaar,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,23.0,17.0,1.0,,8.0,12.0,10.0,15.0,1.0,2.0,,,,,66.0,44.0,6.9,13.0,1,4.0,,6.0,5.0,5.0,,,2.0,1.0,2.0,Milos,Kerkez,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,miloskerkez,1.0,,,
10382248,away,AZ Alkmaar,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,43.0,39.0,2.0,1.0,20.0,20.0,19.0,25.0,2.0,11.0,,,,,90.0,61.0,7.2,11.0,0,2.0,2.0,7.0,4.0,,4.0,3.0,,,2.0,,,1.0,1.0,2.0,,2.0,1.0,,,2.0,,,,,1.0,tijjanireijnders,,,,
10382248,away,AZ Alkmaar,Đorđe Mihailović,dorde-mihailovic,Đ. Mihailović,M,10,178,760,M,869211,EUR,910656000,M,14,14,False,23.0,15.0,2.0,2.0,8.0,13.0,7.0,10.0,,4.0,,,,,66.0,33.0,6.6,14.0,1,,4.0,6.0,4.0,,1.0,,2.0,2.0,5.0,,,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,
10382248,away,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,43.0,36.0,6.0,4.0,15.0,18.0,21.0,26.0,2.0,5.0,,,,,90.0,65.0,8.0,9.0,1,1.0,2.0,4.0,12.0,1.0,2.0,2.0,4.0,2.0,,,,5.0,4.0,1.0,,,1.0,,2.0,4.0,1.0,,,,,,,,,
10382248,away,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,F,7,7,False,18.0,14.0,1.0,1.0,4.0,6.0,10.0,12.0,1.0,5.0,,,,,86.0,42.0,6.6,11.0,5,,,7.0,8.0,4.0,7.0,6.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,
10382248,away,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,27.0,20.0,,,9.0,12.0,11.0,16.0,1.0,2.0,,,,,90.0,45.0,7.0,14.0,2,1.0,2.0,6.0,6.0,1.0,2.0,1.0,1.0,,3.0,,,1.0,4.0,2.0,,,,,,,1.0,,1.0,1.0,,vangelis_pavlidis,,,,
10382248,away,AZ Alkmaar,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1275,M,834597,EUR,901324800,F,11,11,False,23.0,19.0,2.0,1.0,6.0,7.0,13.0,19.0,1.0,5.0,,,,,85.0,42.0,7.6,10.0,5,3.0,,3.0,2.0,1.0,3.0,2.0,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,1.0,,,,,,1.0
10382248,away,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,6.0,2.0,2.0,,1.0,4.0,1.0,2.0,3.0,,,,,,24.0,13.0,6.5,4.0,0,,,2.0,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,
10382248,away,AZ Alkmaar,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,24.0,6.0,6.5,2.0,0,,1.0,2.0,2.0,,,,,,1.0,Zico Buurmeester,,,1.0,,,1.0,,,1.0,,,,,,,,,,,
10382248,away,AZ Alkmaar,Mayckel Lahdo,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,3.0,3.0,,,3.0,3.0,,,,1.0,,,,,9.0,5.0,6.8,,1,,,,,,,,,,,Mayckel Lahdo,,1.0,,,,,,,,,,,1.0,,,,,,,
10382248,away,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,19,19,True,5.0,3.0,,,1.0,1.0,2.0,4.0,1.0,1.0,,,,,9.0,7.0,6.5,3.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10382248,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,away,AZ Alkmaar,Daniel Deen,daniel-deen,D. Deen,G,31,188,46,M,1066470,EUR,1045094400,G,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,away,AZ Alkmaar,Lewis Schouten,lewis-schouten,L. Schouten,D,14,191,149,M,1145987,EUR,1075852800,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,away,AZ Alkmaar,Fedde de Jong,fedde-de-jong,F. d. Jong,M,22,185,110,M,1012924,EUR,1055462400,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Fedde,de Jong,,,,,,,,,,,,,,,,,,,
10382248,away,AZ Alkmaar,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182,286,M,1000187,EUR,1049068800,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382248,away,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
