match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_goals,stat_dispossessed,stat_errorLeadToAGoal,stat_punches,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
13472906,home,Sport Recife,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,18,18,False,9.0,5.0,,,0.0,3.0,3.0,2.0,6.0,2.0,,,,,74.0,23.0,7.4,8.0,0.00124025,2,,,,1.0,,3.0,5.0,7.0,2.0,1.0,,,,,,,3.0,0.0844,,,1.0,2.0,0.6122,,,1.0,3.0,,1.0,1.0,,,,,,,
13472906,home,Sport Recife,Kevyson,kevyson,Kevyson,D,38,174,451,M,1389980,EUR,1080518400,D,3,3,True,16.0,11.0,5.0,2.0,0.0,7.0,8.0,4.0,8.0,4.0,,,,,45.0,34.0,6.9,8.0,0.00345375,0,,Kevyson,,1.0,,1.0,2.0,4.0,1.0,,,,5.0,,2.0,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
13472906,home,Sport Recife,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181,302,M,922556,EUR,857347200,M,28,28,True,6.0,4.0,1.0,,0.0,4.0,4.0,,2.0,,,,,,17.0,8.0,6.3,2.0,0.00012137,0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
13472906,home,Sport Recife,Pablo,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,1.0,,,,,16.0,15.0,6.4,4.0,0.0142754,0,,,,,,,4.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,2.0,,1.0,,,,,,,,,
13472906,home,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178,1164,M,1035765,EUR,994291200,F,30,30,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,1.0,,,,,8.0,15.0,7.0,4.0,0.0873717,0,,,,2.0,1.0,1.0,1.0,4.0,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
13472906,home,Sport Recife,João Silva,joao-silva,J. Silva,D,44,187,283,M,1068519,EUR,916272000,D,6,6,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,1.0,2.0,,,0.0169067,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472906,home,Sport Recife,Caíque França,caique-franca,C. França,G,22,186,465,M,799667,EUR,802137600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,home,Sport Recife,Riquelme Felipe,riquelme-felipe,R. Felipe,D,46,190,59,M,2058234,EUR,1167782400,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,Riquelme,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,home,Sport Recife,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,home,Sport Recife,Rodrigo Atencio,atencio-rodrigo,R. Atencio,M,19,175,472,M,1199246,EUR,1025395200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,Rodrigo Atencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,home,Sport Recife,Romarinho,romarinho,Romarinho,M,11,168,592,M,870578,EUR,762480000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,home,Sport Recife,Hyoran,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,home,Sport Recife,Juan Ignacio Ramírez,juan-ignacio-ramirez,J. I. Ramírez,F,99,181,536,M,877630,EUR,854755200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,away,São Paulo,Young,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,False,17.0,12.0,5.0,1.0,0.0,12.0,14.0,,3.0,4.0,3.0,3.0,,,90.0,25.0,6.1,5.0,2.17e-05,0,-0.7059,Young,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
13472906,away,São Paulo,Maik,maik,Maik,D,42,175,1422,M,2035326,EUR,1104710400,D,42,42,False,39.0,29.0,2.0,1.0,0.0,16.0,17.0,13.0,22.0,5.0,,,,,90.0,65.0,7.2,18.0,0.00825587,2,,Maik,Gomes Viegas,3.0,,2.0,7.0,5.0,1.0,1.0,,1.0,,1.0,2.0,2.0,6.0,0.2138,1.0,,2.0,1.0,0.1746,,,4.0,,,1.0,,,,,,,,
13472906,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,55.0,46.0,5.0,2.0,0.0,31.0,33.0,15.0,22.0,8.0,,,,,57.0,64.0,7.0,9.0,0.145952,0,,,,,,2.0,2.0,6.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,True,1.0,,,,,,2.0,,,,,,,,,,
13472906,away,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,False,74.0,66.0,6.0,4.0,0.0,29.0,34.0,37.0,40.0,6.0,,,,,90.0,83.0,6.8,9.0,0.0161065,0,,,,,,2.0,5.0,3.0,,,,,6.0,,1.0,1.0,2.0,,,,3.0,,,,,1.0,,,,,,,,,,,
13472906,away,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,False,36.0,32.0,2.0,,0.0,18.0,20.0,14.0,16.0,3.0,,,,,90.0,57.0,7.0,11.0,0.0514703,2,,,,7.0,2.0,1.0,2.0,3.0,,,,,2.0,1.0,1.0,1.0,,0.0695,,,2.0,1.0,0.0668,,,1.0,1.0,,,,,,1.0,,,,
13472906,away,São Paulo,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,33,33,False,38.0,28.0,2.0,1.0,0.0,14.0,19.0,14.0,19.0,,,,,,68.0,47.0,6.4,11.0,0.0124739,1,,,,,,1.0,5.0,3.0,1.0,1.0,,1.0,2.0,1.0,,,2.0,0.1246,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,
13472906,away,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178,3211,M,1120721,EUR,1010620800,M,29,29,False,72.0,70.0,2.0,1.0,0.0,36.0,37.0,34.0,35.0,4.0,,,,,90.0,82.0,7.4,2.0,0.0330913,2,,Pablo Maia,,,,1.0,1.0,5.0,,,,2.0,,,1.0,1.0,1.0,0.0822,1.0,,,,,,,,4.0,,,,,,,1.0,,,
13472906,away,São Paulo,Gonzalo Tapia,tapia-gonzalo,G. Tapia,F,14,178,4048,M,1002947,EUR,1014336000,M,14,14,False,23.0,20.0,1.0,,0.0,9.0,10.0,11.0,13.0,5.0,,,,,90.0,37.0,6.4,12.0,0.00863717,2,,,,5.0,,3.0,3.0,4.0,2.0,1.0,,,1.0,1.0,,,,0.2295,,,,1.0,,,,2.0,,2.0,,,,,1.0,1.0,1.0,,
13472906,away,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,15,15,False,23.0,18.0,1.0,1.0,0.0,6.0,7.0,12.0,16.0,1.0,,,,,45.0,37.0,6.7,9.0,0.080057,3,,Rodriguinho,,3.0,2.0,,6.0,1.0,2.0,,,,1.0,,,,1.0,0.1691,2.0,,1.0,1.0,0.0561,,,,1.0,1.0,,1.0,,,2.0,,,,
13472906,away,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,M,11,11,False,20.0,17.0,2.0,2.0,0.0,3.0,3.0,14.0,17.0,,,,,,57.0,35.0,6.0,10.0,0.104344,1,,,,,,,8.0,3.0,7.0,2.0,,,,,,,1.0,0.2392,,,1.0,1.0,0.2327,,,1.0,1.0,,,1.0,,,,,1.0,,
13472906,away,São Paulo,Juan Dinenno,juan-dinenno,J. Dinenno,F,19,186,2673,M,350082,EUR,778032000,F,19,19,False,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,,,,,,57.0,12.0,6.7,1.0,0.0555208,1,,,,,,,2.0,1.0,,,,1.0,,,,,,0.1135,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,
13472906,away,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,F,7,7,True,20.0,15.0,1.0,1.0,0.0,4.0,5.0,11.0,15.0,,,,,,45.0,30.0,7.3,9.0,0.0224696,1,,,,,,1.0,5.0,3.0,3.0,1.0,,,,1.0,,,2.0,0.1472,,,1.0,1.0,0.4093,,,2.0,1.0,,1.0,,,,,,,lucasmoura7,
13472906,away,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,881215,EUR,911433600,D,32,32,True,28.0,27.0,1.0,1.0,0.0,7.0,7.0,20.0,21.0,3.0,,,,,33.0,37.0,7.4,1.0,0.10074,0,,,,,,1.0,1.0,7.0,1.0,1.0,,,1.0,,4.0,4.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,
13472906,away,São Paulo,Henrique Carmo,henrique,Henrique,M,37,178,1458,M,1807899,EUR,1163030400,F,37,37,True,12.0,10.0,,,1.0,,,10.0,12.0,,,,,,33.0,26.0,7.1,10.0,0.225753,1,,Henrique,,7.0,3.0,,4.0,1.0,2.0,,1.0,,,,,,1.0,0.0216,5.0,,1.0,1.0,0.1705,,,1.0,1.0,,,,,,,,,,
13472906,away,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,,,,,33.0,8.0,6.7,2.0,0.00820451,2,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,0.1969,,,,1.0,0.2167,,,,,,,,,,1.0,,,,1.0
13472906,away,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,True,21.0,18.0,2.0,1.0,0.0,6.0,7.0,12.0,14.0,3.0,,,,,22.0,25.0,6.9,3.0,0.0207326,0,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
13472906,away,São Paulo,Enzo Díaz,enzo-diaz,E. Díaz,D,13,175,2362,M,932937,EUR,818294400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,away,São Paulo,Nicolas Bosshardt,nicolas-bosshardt,Nicolas,D,56,176,459,M,1892395,EUR,1175990400,D,56,56,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,away,São Paulo,Igão,igor-odoni-gomes,Igão,D,34,187,641,M,1637906,EUR,1187481600,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,Igão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,away,São Paulo,Felipe Negrucci,felipe-negrucci,F. Negrucci,M,43,180,1098,M,1485598,EUR,1084492800,M,43,43,True,,,,,,,,,,,,,,,,,,,,0,,Felipe Negrucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,away,São Paulo,Pedro Ferreira,pedro-henrique-ferreira-da-silva,P. Ferreira,M,46,175,875,M,2026233,EUR,1177372800,M,46,46,True,,,,,,,,,,,,,,,,,,,,0,,Pedro,Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472906,away,São Paulo,Cédric Soares,cedric-soares,C. Soares,M,6,172,2813,M,44760,EUR,683596800,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
