match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_wasFouled,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed,player_sofascoreId
12117353,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,19.0,12.0,16.0,9.0,0.0,6.0,7.0,6.0,12.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,25.0,7.2,7.0,0.00167655,0,0.0156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117353,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,40.0,27.0,9.0,6.0,0.0,15.0,19.0,13.0,23.0,2.0,6.0,,,,,90.0,57.0,8.4,15.0,0.0162199,1,,True,2.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0644,0.2534,1.0,,,,,,,,,,,,,,
12117353,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,29.0,25.0,8.0,5.0,0.0,16.0,17.0,9.0,12.0,6.0,2.0,,,,,90.0,41.0,7.5,4.0,0.0019209,0,,,,,1.0,3.0,3.0,5.0,,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
12117353,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,18.0,12.0,4.0,1.0,0.0,7.0,8.0,5.0,10.0,3.0,3.0,,,,,90.0,35.0,7.0,11.0,0.00089022,0,,,,,1.0,4.0,5.0,8.0,1.0,,,,3.0,3.0,1.0,,,,,,3.0,,1.0,1.0,3.0,,,,,,,,,
12117353,home,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,D,33,33,False,35.0,25.0,6.0,2.0,1.0,15.0,18.0,10.0,17.0,,5.0,,,,,78.0,57.0,7.0,17.0,0.194822,0,,,,,,,8.0,6.0,4.0,,,,1.0,4.0,3.0,1.0,,,,1.0,2.0,1.0,2.0,1.0,,Eros Mancuso,,1.0,,,,,,
12117353,home,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,18.0,14.0,4.0,2.0,0.0,9.0,11.0,5.0,9.0,,4.0,,,,,72.0,29.0,6.7,9.0,0.00229771,0,,,2.0,,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,
12117353,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,20,20,False,33.0,29.0,2.0,1.0,0.0,17.0,19.0,12.0,14.0,,6.0,,,,,87.0,52.0,6.5,10.0,0.00513397,0,,,,,2.0,,7.0,2.0,2.0,,,,3.0,,,,,,,,1.0,2.0,2.0,,2.0,,,,,,,,,
12117353,home,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,M,11,11,False,30.0,22.0,,,0.0,9.0,10.0,14.0,24.0,1.0,6.0,,,,,90.0,50.0,7.4,15.0,0.0132986,2,,,4.0,1.0,,,3.0,8.0,1.0,1.0,,,1.0,,,,2.0,0.0864,0.0655,1.0,1.0,5.0,4.0,3.0,2.0,,,,1.0,,,,,
12117353,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,24.0,14.0,3.0,1.0,0.0,6.0,8.0,8.0,20.0,,2.0,,,,,78.0,46.0,6.7,19.0,0.00987073,3,,,4.0,,,1.0,5.0,2.0,1.0,,,,,1.0,1.0,2.0,,0.1066,,,2.0,,,,2.0,,,,1.0,2.0,,,,
12117353,home,Fortaleza,Moisés,moises,Moisés,M,21,177,1067,M,1046501,EUR,841622400,M,21,21,False,12.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,8.0,,2.0,,,,,72.0,25.0,8.4,7.0,0.00606954,3,,,,,1.0,1.0,7.0,3.0,2.0,2.0,2.0,,1.0,,,2.0,1.0,0.9605,1.2528,1.0,2.0,1.0,1.0,1.0,2.0,Moisés,,,,1.0,,,,
