match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_bigChanceCreated,stat_clearanceOffLine,stat_interceptionWon,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_fouls,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,player_firstName,player_lastName,stat_goodHighClaim,stat_bigChanceMissed
14025105,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185.0,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,28.0,23.0,11.0,6.0,0.0,20.0,20.0,3.0,8.0,1.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,90.0,38.0,6.3,5.0,0.00173415,27.358766979715,4.0,8.925,5.775,0.7322,0,-1.2325,0.03,0.0,-0.78,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025105,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197.0,1429,M,,998253,EUR,989884800,D,15,15,False,41.0,32.0,3.0,1.0,0.0,11.0,12.0,21.0,29.0,8.0,2.0,4.0,,,,,,90.0,56.0,6.3,15.0,0.00634227,47.075484579008,7.0,33.915,16.38,,0,,-0.14,0.02,-0.45,,2.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025105,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185.0,2558,M,,145188,EUR,722131200,D,6,6,False,73.0,63.0,12.0,5.0,1.0,29.0,31.0,34.0,42.0,6.0,3.0,3.0,,1.0,,,,90.0,84.0,7.2,11.0,0.164245,195.17176403229,22.0,155.505,23.625,,0,,0.25,0.28,-0.53,,,3.0,3.0,4.0,,1.0,2.0,2.0,1.0,True,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
14025105,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188.0,1573,M,,110846,EUR,726710400,D,5,5,False,57.0,54.0,3.0,2.0,0.0,28.0,30.0,26.0,27.0,4.0,7.0,6.0,,,,,,90.0,73.0,6.1,4.0,0.00689373,104.74924098696,16.0,52.08,12.18,,1,,0.11,0.07,-0.32,,,4.0,3.0,5.0,,2.0,1.0,1.0,,,1.0,,,1.0,,1.0,0.0433,-0.2,,,,,,,,,,,,,
14025105,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180.0,4082,M,mikola_16,876643,EUR,927936000,D,16,16,False,54.0,46.0,8.0,4.0,0.0,17.0,18.0,29.0,36.0,4.0,4.0,3.0,,,,,,90.0,77.0,6.7,13.0,0.144469,79.421034450395,13.0,39.9,10.605,,0,,0.53,0.07,-0.56,,5.0,3.0,1.0,3.0,,,3.0,2.0,,,,,,4.0,,,,,1.0,1.0,,,,,,,,,,,
14025105,home,Everton,James Garner,james-garner,J. Garner,M,37,182.0,3008,M,,927361,EUR,984441600,M,37,37,False,87.0,84.0,7.0,6.0,0.0,29.0,31.0,55.0,56.0,4.0,,4.0,,2.0,,,,90.0,100.0,7.2,8.0,0.061873,310.43412258578,38.0,107.835,17.535,,1,,0.3,0.17,-0.21,,5.0,,,,,,2.0,1.0,,,,,,,,,0.0236,-0.09,,,1.0,,,,,,,,,,
14025105,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182.0,764,M,,1085950,EUR,1056931200,M,42,42,False,24.0,24.0,,,0.0,3.0,3.0,21.0,21.0,1.0,,1.0,1.0,,,,,45.0,28.0,5.9,3.0,0.018969,79.015918996272,8.0,-1.365,10.08,,0,,0.07,0.04,-0.5,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025105,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180.0,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,30.0,26.0,,,0.0,7.0,7.0,19.0,23.0,5.0,1.0,6.0,,,,,,80.0,52.0,6.6,12.0,0.0724244,234.31128172462,19.0,64.155,24.255,,1,,0.14,0.19,-0.2,,3.0,1.0,,4.0,2.0,,2.0,1.0,4.0,,1.0,,,,1.0,,0.0244,-0.1,1.0,,,3.0,3.0,1.0,0.0119,,,,,,
14025105,home,Everton,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178.0,10632,M,kdh_8,861970,EUR,905040000,M,22,22,False,33.0,26.0,,,0.0,4.0,6.0,22.0,27.0,4.0,,6.0,,1.0,,,,90.0,54.0,8.1,17.0,0.258113,83.908198738712,9.0,49.77,18.585,,3,,0.27,0.85,-0.02,,5.0,,,3.0,2.0,,3.0,1.0,3.0,,,,,1.0,1.0,1.0,0.5134,0.4,1.0,,1.0,1.0,,1.0,0.8773,1.0,,,,,
14025105,home,Everton,Jack Grealish,jack-grealish,J. Grealish,M,18,180.0,58418,M,JGrealish,189061,EUR,810691200,M,18,18,False,40.0,34.0,4.0,3.0,0.0,8.0,10.0,26.0,30.0,3.0,,4.0,,1.0,,,,80.0,54.0,6.9,15.0,0.409986,234.44019222842,23.0,95.13,37.38,,0,,0.49,0.05,-0.22,,2.0,,,7.0,2.0,,2.0,2.0,1.0,,,,,,1.0,,,,1.0,,,5.0,,,,,,,,,
14025105,home,Everton,Thierno Barry,thierno-barry,T. Barry,F,11,195.0,5887,M,t.barry29,1395746,EUR,1035158400,F,11,11,False,13.0,8.0,,,0.0,1.0,3.0,7.0,10.0,4.0,,1.0,,,,,,87.0,23.0,5.7,11.0,0.0293219,30.340050476296,5.0,16.905,7.14,,2,,-0.32,0.24,-0.12,,,5.0,4.0,8.0,,,,,5.0,,2.0,,,,1.0,,0.2909,-0.58,,1.0,2.0,1.0,,,,,,,,,
14025105,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183.0,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,True,28.0,26.0,3.0,3.0,0.0,7.0,7.0,19.0,21.0,,,,,,,,,45.0,33.0,6.6,2.0,0.0133098,42.396563169496,6.0,26.67,9.03,,2,,0.02,0.04,0.15,,,1.0,,1.0,,1.0,,,,,,,,,,,0.0942,-0.17,,,2.0,,,,,,1.0,,,,
14025105,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183.0,1973,M,,935543,EUR,943228800,F,7,7,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,1.0,,,,,,10.0,7.0,6.5,1.0,0.0203304,16.43558482322,3.0,10.71,3.885,,0,,0.08,0.02,-0.03,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,Dwight,McNeil,,
14025105,home,Everton,Tyler Dibling,tyler-dibling,T. Dibling,M,20,178.0,2847,M,,1174472,EUR,1140134400,M,20,20,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,2.0,,,,,,,,10.0,12.0,6.8,,0.0119448,11.324561448994,2.0,9.135,6.405,,0,,0.03,0.03,0.0,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,Tyler,Dibling,,
14025105,home,Everton,Beto,beto,Beto,F,9,194.0,3398,M,,987489,EUR,886204800,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,2.0,,,,,,9.0,4.0,6.2,2.0,0.00012267,5.9163532686952,1.0,-4.41,-4.41,,0,,-0.02,-0.17,-0.01,,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
