match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_wasFouled,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_errorLeadToAGoal,player_sofascoreId,stat_goodHighClaim,stat_errorLeadToAShot,stat_goals
13473364,home,Grêmio,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6777,M,66471,EUR,676080000,F,22,22,False,12.0,10.0,2.0,1.0,0.0,3.0,3.0,7.0,9.0,4.0,2.0,,1.0,,1.0,,,,90.0,26.0,6.9,8.0,0.0175272,2,,1.0,,1.0,1.0,3.0,,1.0,,,1.0,,,1.0,0.0291,2.0,1.0,1.0,,,1.0,,,,,braithwaite,,,
13473364,home,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,True,38.0,36.0,4.0,2.0,0.0,26.0,26.0,10.0,12.0,2.0,5.0,,,,3.0,,,,63.0,53.0,7.0,3.0,0.0213521,0,,8.0,2.0,3.0,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
13473364,home,Grêmio,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1934,M,901889,EUR,935366400,F,9,9,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,1.0,2.0,,1.0,,,,,,29.0,16.0,6.5,6.0,0.00475941,0,,,,1.0,,2.0,,,,,,3.0,,,,,,1.0,,,,,,,,,,,
13473364,home,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,1631879,EUR,1146787200,F,47,47,True,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,3.0,8.0,,3.0,1.0,1.0,,,,15.0,20.0,7.1,7.0,0.00845477,2,,,,2.0,,,,,1.0,,,2.0,1.0,,0.0869,,1.0,4.0,Alysson Edward Franco da Rocha,,1.0,1.0,0.2141,,,,,,
13473364,home,Grêmio,Miguel Monsalve,miguel-monsalve,M. Monsalve,M,11,177,2381,M,1066620,EUR,1077840000,M,11,11,True,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,2.0,1.0,,,,,,,,15.0,12.0,6.7,2.0,0.0649257,0,,,,,,1.0,,,,,2.0,2.0,1.0,,,1.0,,1.0,Miguel Monsalve,,,,,,,,,,
13473364,home,Grêmio,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,True,9.0,6.0,1.0,,0.0,1.0,1.0,5.0,8.0,2.0,4.0,,,,,,,,15.0,15.0,6.5,4.0,0.00140544,0,,1.0,,2.0,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
13473364,home,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Gabriel Grando,,,,,,,,,,
13473364,home,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Gustavo Martins,,,,,,,,,,
13473364,home,Grêmio,Igor Serrote,igor-schlemper,I. Serrote,D,34,180,1464,M,1631876,EUR,1109635200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473364,home,Grêmio,Viery,viery,Viery,D,44,187,542,M,1907760,EUR,1104537600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Viery,,,,,,,,,,
13473364,home,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473364,home,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473364,home,Grêmio,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2624,M,975814,EUR,1037836800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473364,away,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,1,1,False,33.0,29.0,14.0,10.0,0.0,29.0,30.0,,3.0,,,,,,7.0,2.0,1.0,1.0,90.0,41.0,7.4,4.0,0.0002573,0,0.2237,,,,,,,,,,,,,,,,,,,,,,,,,AgustinRossi,1.0,,
13473364,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,False,47.0,40.0,2.0,2.0,0.0,27.0,28.0,13.0,19.0,6.0,7.0,1.0,3.0,1.0,5.0,,,,90.0,78.0,7.2,14.0,0.0279855,1,,2.0,4.0,4.0,1.0,2.0,,1.0,2.0,,1.0,2.0,,1.0,0.0231,1.0,1.0,,,,,,,,,WesleyFranca03,,,
13473364,away,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,90.0,80.0,11.0,7.0,0.0,64.0,70.0,16.0,20.0,1.0,4.0,,,,3.0,,,,90.0,99.0,7.5,10.0,0.00715734,0,,4.0,1.0,2.0,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,leortiz33,,,
13473364,away,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,91.0,83.0,9.0,6.0,0.0,68.0,73.0,15.0,18.0,2.0,2.0,,,,4.0,,,,90.0,98.0,7.3,8.0,0.00659634,0,,3.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,leopereira4,,,
13473364,away,Flamengo,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,84854,EUR,664848000,D,26,26,False,44.0,38.0,3.0,2.0,0.0,20.0,24.0,18.0,20.0,7.0,2.0,1.0,,,4.0,,,,90.0,64.0,7.1,9.0,0.029726,0,,2.0,1.0,2.0,1.0,2.0,,1.0,,1.0,5.0,1.0,,,,1.0,,,,,,,,,,alxsndro12,,,
13473364,away,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,590262,EUR,758592000,M,5,5,False,67.0,59.0,3.0,2.0,0.0,41.0,44.0,18.0,23.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,90.0,79.0,6.9,10.0,0.0198402,0,,1.0,5.0,,,2.0,,,1.0,,1.0,,,,,1.0,,2.0,,,,,,,,erick05,,1.0,
13473364,away,Flamengo,Nicolás de la Cruz,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,877513,EUR,865123200,M,18,18,False,78.0,68.0,6.0,3.0,0.0,42.0,44.0,26.0,34.0,4.0,4.0,,1.0,,9.0,,,,86.0,93.0,7.1,17.0,0.0183231,0,,1.0,2.0,4.0,3.0,1.0,,,,,3.0,5.0,,,,1.0,,,,,,,,,,nicodelacruz10,,,
13473364,away,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,611876,EUR,864086400,M,8,8,False,29.0,26.0,2.0,,0.0,9.0,10.0,17.0,19.0,4.0,7.0,,1.0,,2.0,,,,64.0,48.0,6.8,10.0,0.029404,0,,1.0,1.0,2.0,1.0,2.0,,,,,,1.0,,,,,3.0,5.0,,,,,,True,,gerson_santos,,,
13473364,away,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,333587,EUR,770428800,M,10,10,False,51.0,44.0,3.0,2.0,0.0,22.0,23.0,22.0,28.0,7.0,5.0,2.0,3.0,2.0,4.0,,,,86.0,66.0,8.7,14.0,0.0985694,2,,,,2.0,2.0,3.0,,1.0,,1.0,,,,,0.8441,,3.0,1.0,,,,2.0,1.5435,,,G10DeArrascaeta,,,2.0
13473364,away,Flamengo,Michael,michael,Michael,M,96,166,9025,M,878084,EUR,826588800,M,30,30,False,13.0,11.0,,,0.0,2.0,2.0,9.0,11.0,6.0,5.0,3.0,2.0,1.0,,,,,64.0,29.0,6.7,7.0,0.0487746,2,,1.0,,2.0,,,,,1.0,,,,,,0.0705,,2.0,1.0,,,1.0,1.0,0.1208,,,Michael19,,,
13473364,away,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,F,27,27,False,19.0,14.0,,,0.0,2.0,4.0,12.0,15.0,4.0,3.0,,,,2.0,,,,86.0,26.0,6.7,9.0,0.0368181,0,,1.0,,,,3.0,,1.0,2.0,,2.0,,,,,,1.0,1.0,,,,,,,,B.henrique,,,
13473364,away,Flamengo,Everton,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,F,11,11,True,10.0,9.0,1.0,1.0,1.0,4.0,4.0,5.0,6.0,,2.0,,1.0,1.0,4.0,,,,26.0,16.0,7.4,1.0,0.00335581,3,,1.0,,1.0,1.0,,,,,,,,,,0.0915,1.0,,,Everton,,2.0,1.0,0.0493,,,Evertons,,,
13473364,away,Flamengo,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20442,M,937937,EUR,973036800,F,50,50,True,16.0,14.0,1.0,1.0,0.0,4.0,5.0,10.0,11.0,8.0,2.0,2.0,1.0,,2.0,,,,26.0,28.0,6.3,10.0,0.021846,0,,,,2.0,1.0,3.0,,1.0,,,1.0,,,,,1.0,3.0,,,,,,,,,gonzaloplata,,,
13473364,away,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,840451,EUR,833673600,F,7,7,True,1.0,,,,0.0,,,,1.0,,1.0,,,,,,,,9.0,2.0,6.6,1.0,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,l_araujo11ofi,,,
13473364,away,Flamengo,Allan,allan,Allan,M,29,172,5267,M,828839,EUR,857347200,M,29,29,True,10.0,9.0,1.0,,0.0,7.0,7.0,2.0,3.0,1.0,,,1.0,,,,,,9.0,11.0,6.6,2.0,0.00051229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473364,away,Flamengo,Juninho Vieira,juninho-vieira,Juninho,F,23,179,17811,M,833236,EUR,848534400,F,23,23,True,1.0,1.0,,,0.0,,,1.0,1.0,4.0,,1.0,,,,,,,9.0,4.0,6.2,3.0,0.00211943,0,,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,juninhovieira_21,,,
13473364,away,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,,
13473364,away,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473364,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,AyrtonLucas,,,
13473364,away,Flamengo,Danilo,danilo,Danilo,D,13,184,15246,M,124992,EUR,679536000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Danilo,,,
13473364,away,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,1145106,EUR,1046390400,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473364,away,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Matheus Gonçalves,,,,,,,,,,
13473364,away,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,840219,EUR,866764800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,pedroguilherme,,,
