match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOwnHalfPasses,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle,stat_errorLeadToAGoal
12530731,home,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,11,11,False,,11.0,6.0,2.0,1.0,0.0,2.0,4.0,9.0,1.0,3.0,,1.0,,,,57.0,25.0,7.4,9.0,0.0199882,4,,2.0,5.0,9.0,,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.1214,,2.0,1.0,1.2458,2.0,,,1.0,,,,
12530731,home,Göztepe,İsmail Köybaşı,ismail-koybasi,İ. Köybaşı,M,12,177,93,M,43605,EUR,616032000,D,12,12,True,,20.0,11.0,3.0,,0.0,2.0,9.0,19.0,2.0,4.0,1.0,1.0,,,,66.0,40.0,6.3,13.0,0.00330129,1,,2.0,2.0,5.0,2.0,,,1.0,,,,2.0,,1.0,,1.0,,1.0,2.0,1.0,,0.0755,,,,,1.0,,,,,,,
12530731,home,Göztepe,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190,94,M,828953,EUR,859507200,F,9,9,True,,11.0,10.0,,,0.0,3.0,7.0,8.0,1.0,2.0,,3.0,,,,33.0,16.0,6.6,3.0,0.00783367,0,,3.0,3.0,5.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12530731,home,Göztepe,Rômulo,romulo,Rômulo,F,40,193,3722,M,1133743,EUR,1013126400,F,79,79,True,,10.0,7.0,1.0,1.0,0.0,,7.0,12.0,2.0,4.0,,1.0,,,,33.0,21.0,6.7,12.0,0.0156825,0,,,3.0,5.0,,3.0,,,2.0,2.0,,,,,,2.0,,,2.0,,,,,,,,,Rômulo,,,,,,
12530731,home,Göztepe,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182,49,M,257407,EUR,840672000,M,21,21,True,,2.0,,,,0.0,,,2.0,,,1.0,,,,,12.0,6.0,6.6,2.0,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530731,home,Göztepe,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,6,6,True,,4.0,4.0,,,0.0,1.0,3.0,3.0,,,,,,,,12.0,9.0,6.1,3.0,0.00116436,0,,1.0,1.0,3.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12530731,home,Göztepe,Arda Özçimen,arda-ozcimen,A. Özçimen,G,1,202,62,M,964196,EUR,1010448000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530731,home,Göztepe,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530731,home,Göztepe,Ahmed Ildız,ahmed-ildiz,A. Ildız,M,66,181,50,M,849329,EUR,849139200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530731,home,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175,45,M,903999,EUR,907977600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530731,home,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530731,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,,36.0,15.0,31.0,10.0,0.0,13.0,7.0,23.0,,,,5.0,2.0,,,90.0,43.0,6.4,21.0,0.00223678,0,-0.0577,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12530731,away,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,True,55.0,35.0,13.0,3.0,0.0,20.0,22.0,38.0,4.0,5.0,5.0,5.0,,,,90.0,82.0,6.4,22.0,0.121964,0,,14.0,1.0,3.0,1.0,,,2.0,,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,
12530731,away,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,55,55,False,,37.0,28.0,5.0,,0.0,29.0,2.0,8.0,7.0,12.0,6.0,5.0,,,,84.0,55.0,7.0,12.0,0.00085218,0,,26.0,2.0,6.0,2.0,1.0,1.0,,1.0,1.0,2.0,3.0,2.0,2.0,,,,,2.0,,,,,,,,,Yunus Cift,,,,,1.0,
12530731,away,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,,61.0,49.0,11.0,3.0,0.0,41.0,12.0,21.0,5.0,8.0,5.0,2.0,,,,90.0,76.0,6.6,13.0,0.00548189,1,,37.0,6.0,6.0,1.0,,,,,,,3.0,1.0,,,1.0,,,,,,0.2853,,1.0,1.0,0.155,,,,,,,,1.0
12530731,away,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,False,,58.0,40.0,15.0,4.0,1.0,21.0,25.0,42.0,3.0,8.0,3.0,6.0,,,,90.0,94.0,7.4,24.0,0.215896,2,,16.0,,1.0,3.0,,3.0,,2.0,1.0,,1.0,1.0,,,5.0,1.0,1.0,,1.0,1.0,0.0379,,,,,1.0,,,,,,,
12530731,away,Samsunspor,Celil Yüksel,celil-yuksel,C. Yüksel,M,5,165,83,M,806972,EUR,883612800,M,5,5,False,,42.0,27.0,6.0,2.0,0.0,18.0,13.0,24.0,2.0,6.0,1.0,7.0,,,,84.0,56.0,6.5,17.0,0.0127703,0,,14.0,,5.0,1.0,,,2.0,1.0,1.0,1.0,3.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,
12530731,away,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,,64.0,50.0,9.0,6.0,0.0,35.0,21.0,29.0,6.0,12.0,3.0,7.0,,,,90.0,80.0,7.1,16.0,0.0139879,1,,29.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,,3.0,1.0,,,,,,1.0,,1.0,0.0347,,,,,,,,,,,,
12530731,away,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,,28.0,20.0,5.0,5.0,1.0,5.0,20.0,26.0,1.0,4.0,,2.0,,,,89.0,44.0,6.6,16.0,0.204641,1,,2.0,5.0,11.0,,3.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,3.0,2.0,2.0,3.0,1.0,1.0,0.2879,,,,,,,,1.0,,,,
12530731,away,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,,35.0,24.0,3.0,,0.0,13.0,14.0,25.0,6.0,8.0,,5.0,,,,90.0,50.0,6.4,16.0,0.0769509,1,,10.0,8.0,11.0,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,0.0991,,,,,1.0,,,1.0,,,,
12530731,away,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,M,14,14,False,,20.0,15.0,1.0,,0.0,7.0,9.0,14.0,,4.0,1.0,,,,,57.0,33.0,6.3,9.0,0.00536804,0,,6.0,,4.0,,1.0,2.0,1.0,,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,
12530731,away,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,,21.0,9.0,,,0.0,3.0,7.0,18.0,4.0,8.0,,1.0,,,,90.0,33.0,6.6,18.0,0.0149506,1,,2.0,9.0,12.0,1.0,3.0,3.0,,4.0,1.0,,,,,1.0,,,,,,,0.1048,,,,,1.0,,,,,,,
12530731,away,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,F,17,17,True,,7.0,5.0,,,0.0,,6.0,9.0,1.0,2.0,1.0,2.0,,,,33.0,15.0,7.6,4.0,0.45704,1,,,3.0,5.0,,,1.0,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,0.0413,,1.0,1.0,0.3588,,,,,,,,
12530731,away,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,6.0,4.0,1.0,,0.0,3.0,1.0,5.0,,,,1.0,,,,13.0,9.0,6.5,5.0,0.00056231,0,,3.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12530731,away,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,7,7,True,,4.0,3.0,,,0.0,1.0,2.0,4.0,,,,1.0,,,,13.0,6.0,6.6,2.0,0.00251675,0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,Arbnor,Muja,,,,,
12530731,away,Samsunspor,Bedirhan Çetin,bedirhan-cetin,B. Çetin,D,96,182,56,M,1215897,EUR,1151539200,D,96,96,True,,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bedirhan Çetin,,,,,,
12530731,away,Samsunspor,Taha Tosun,taha-tosun,T. Tosun,G,1,195,24,M,1431473,EUR,1114646400,G,64,64,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530731,away,Samsunspor,Halil Yeral,halil-yeral,H. Yeral,G,45,190,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530731,away,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530731,away,Samsunspor,Nanú,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530731,away,Samsunspor,Muhammet Ali Özbaskıcı,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muhammet Ali Özbaskici,,,,,,
12530731,away,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
