match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_goals,captain,stat_keyPass,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,player_firstName,player_lastName,stat_outfielderBlock,stat_errorLeadToAGoal,stat_ownGoals,stat_clearanceOffLine
11352493,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,34.0,30.0,1.0,,7.0,7.0,23.0,30.0,1.0,1.0,3.0,,,,,,,,64.0,49.0,7.4,12.0,0.797361,4,,3.0,1.0,4.0,,2.0,1.0,1.0,1.0,0.576,,,,2.0,,,,2.0,,1.0,,,2.0,3.0,,1.0,,,,,,
11352493,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,7.0,2.0,1.0,,1.0,3.0,1.0,4.0,3.0,,2.0,1.0,1.0,,,,,,26.0,13.0,6.6,7.0,0.0030553,0,,,,2.0,,,,,,,,,,2.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,
11352493,home,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,,,,,,,,14.0,12.0,6.7,3.0,0.0380242,3,,,,3.0,,1.0,1.0,1.0,1.0,0.3735,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,
11352493,home,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,10.0,8.0,1.0,,3.0,3.0,5.0,7.0,1.0,,4.0,1.0,1.0,,,,,,14.0,15.0,6.9,3.0,0.00866543,1,,,,1.0,,,,,,0.0294,1.0,1.0,0.2278,,,,,,,,,1.0,,,,,,,,,,
11352493,home,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,4.0,2.0,,,1.0,2.0,1.0,2.0,5.0,,,2.0,2.0,,,,,,14.0,9.0,6.9,3.0,0.00070304,0,,,3.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11352493,home,Arsenal,Mohamed Elneny,mohamed-elneny,M. Elneny,M,17,180,16934,M,elnennym,159675,EUR,710812800,M,25,25,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,1.0,,,,,,,,1.0,4.0,,,0.0035323,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352493,home,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352493,home,Arsenal,Cédric Soares,cedric-soares,C. Soares,M,21,172,2806,M,,44760,EUR,683596800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352493,home,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352493,home,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352493,away,Newcastle United,Loris Karius,loris-karius,L. Karius,G,1,190,1739,M,,174135,EUR,740707200,G,18,18,False,31.0,16.0,18.0,3.0,14.0,16.0,2.0,15.0,,1.0,10.0,,,1.0,3.0,4.0,2.0,2.0,90.0,43.0,6.4,16.0,0.00018863,0,-1.9907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352493,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,53.0,35.0,6.0,1.0,21.0,33.0,15.0,22.0,6.0,3.0,4.0,3.0,1.0,,,,,,90.0,78.0,6.0,21.0,0.0163014,0,,2.0,2.0,4.0,1.0,1.0,,2.0,,,,,,1.0,,,True,,1.0,,1.0,,,,1.0,,,,,,,
11352493,away,Newcastle United,Fabian Schär,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,72.0,60.0,17.0,9.0,48.0,55.0,12.0,17.0,1.0,4.0,5.0,,,,,,,,90.0,81.0,6.4,13.0,0.00450175,0,,,1.0,4.0,,,1.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,
11352493,away,Newcastle United,Sven Botman,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,71.0,61.0,8.0,3.0,55.0,60.0,6.0,11.0,3.0,7.0,1.0,2.0,,,,,,,73.0,83.0,5.6,10.0,0.00250787,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11352493,away,Newcastle United,Valentino Livramento,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,False,35.0,32.0,2.0,2.0,23.0,25.0,9.0,10.0,,2.0,3.0,,,,,,,,73.0,45.0,6.0,5.0,0.00375157,0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
11352493,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,29.0,22.0,3.0,2.0,17.0,17.0,5.0,12.0,3.0,,1.0,1.0,1.0,,,,,,90.0,38.0,6.6,9.0,0.00844659,0,,,,3.0,,1.0,,2.0,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,1.0,,,
11352493,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,48.0,40.0,2.0,1.0,30.0,35.0,11.0,14.0,9.0,,4.0,,,,,,,,73.0,63.0,6.9,12.0,0.325186,0,,1.0,,5.0,,1.0,2.0,1.0,,,,1.0,,5.0,4.0,,,1.0,5.0,,1.0,2.0,,,,,,,,,,
11352493,away,Newcastle United,Lewis Miley,lewis-miley,L. Miley,M,67,188,3304,M,,1400650,EUR,1146441600,M,67,67,False,31.0,27.0,2.0,1.0,15.0,17.0,12.0,14.0,3.0,2.0,3.0,2.0,1.0,,,,,,90.0,38.0,6.6,4.0,0.134401,0,,,,2.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,Lewis Miley,,,,,
11352493,away,Newcastle United,Miguel Almirón,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,F,24,24,False,16.0,13.0,,,5.0,6.0,8.0,11.0,3.0,,5.0,,,,,,,,64.0,21.0,6.6,5.0,0.0143779,0,,1.0,1.0,3.0,1.0,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,
11352493,away,Newcastle United,Alexander Isak,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,9.0,7.0,,,5.0,6.0,2.0,3.0,3.0,1.0,,,,,,,,,64.0,17.0,6.7,5.0,0.00670796,1,,,1.0,1.0,,2.0,,,,0.0463,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,
11352493,away,Newcastle United,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,19.0,16.0,,,9.0,10.0,7.0,10.0,3.0,,1.0,,,,,,,,90.0,29.0,6.6,7.0,0.00837863,1,,1.0,,4.0,1.0,2.0,,2.0,,0.0448,1.0,,0.217,2.0,1.0,,,,2.0,,,,,,1.0,,,,,,,
11352493,away,Newcastle United,Harvey Barnes,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,M,15,15,True,10.0,7.0,,,1.0,2.0,6.0,9.0,,,1.0,,,,,,,,26.0,12.0,6.4,4.0,0.0158589,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352493,away,Newcastle United,Jacob Murphy,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,True,7.0,5.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,,,,,,26.0,13.0,6.6,3.0,0.00098219,0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352493,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,True,9.0,8.0,,,4.0,5.0,5.0,5.0,,,1.0,,,,,,,,17.0,14.0,7.4,3.0,0.0542726,0,,1.0,,3.0,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0
11352493,away,Newcastle United,Jamaal Lascelles,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,13.0,12.0,,,6.0,6.0,6.0,7.0,,,,,,,,,,,17.0,14.0,6.5,1.0,0.00157964,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352493,away,Newcastle United,Joe Willock,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,True,9.0,9.0,,,5.0,5.0,4.0,4.0,2.0,,2.0,1.0,,,,,,,17.0,15.0,7.4,2.0,0.00137131,1,,,,1.0,,1.0,,,,0.0672,1.0,,0.5156,,,1.0,,,1.0,,,1.0,,,,,,,,,,
11352493,away,Newcastle United,Mark Gillespie,mark-gillespie,M. Gillespie,G,29,190,418,M,,108508,EUR,701654400,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352493,away,Newcastle United,Lewis Hall,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Lewis Hall,,,,,
11352493,away,Newcastle United,Emil Krafth,emil-krafth,E. Krafth,D,17,184,985,M,,150396,EUR,775785600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352493,away,Newcastle United,Matt Ritchie,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
