match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalKeeperSweeper,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist
10411198,home,Sampdoria,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,38.0,29.0,16.0,7.0,27.0,27.0,2.0,11.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,90.0,49.0,6.4,9.0,0.0,0.0,0.00068518,0,-0.3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411198,home,Sampdoria,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,24,24,False,43.0,37.0,4.0,2.0,24.0,26.0,13.0,18.0,,1.0,,8.0,,,,,58.0,57.0,6.2,12.0,0.0,0.0,0.0124676,0,,True,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411198,home,Sampdoria,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183,99,M,327429,EUR,773020800,D,25,25,False,33.0,26.0,5.0,2.0,18.0,21.0,8.0,12.0,4.0,6.0,2.0,6.0,,,,,89.0,42.0,6.7,8.0,0.0,0.0,0.00330963,0,,,,4.0,1.0,,,1.0,,,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
10411198,home,Sampdoria,Omar Colley,omar-colley,O. Colley,D,15,190,973,M,238408,EUR,719798400,D,15,15,False,40.0,33.0,3.0,2.0,25.0,27.0,8.0,13.0,4.0,9.0,,4.0,,,,,90.0,47.0,6.9,7.0,0.0,0.0,0.00257678,0,,,,,,,,,3.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,
10411198,home,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,False,45.0,35.0,3.0,2.0,19.0,22.0,16.0,26.0,1.0,1.0,2.0,7.0,,,,,90.0,61.0,6.6,16.0,0.0,0.0,0.0161246,0,,,3.0,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
10411198,home,Sampdoria,Ronaldo Vieira,ronaldo-vieira,R. Vieira,M,37,180,211,M,839818,EUR,900806400,M,14,14,False,53.0,49.0,3.0,2.0,27.0,30.0,22.0,23.0,1.0,5.0,1.0,11.0,,,,,90.0,66.0,7.2,5.0,0.0,0.0,0.0159276,0,,,,3.0,,,1.0,4.0,3.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,,
10411198,home,Sampdoria,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1543,M,851222,EUR,895881600,M,37,37,False,34.0,24.0,1.0,1.0,10.0,13.0,14.0,22.0,2.0,8.0,,4.0,,,,,75.0,47.0,6.8,15.0,0.2201,0.0,0.112684,1,,,1.0,5.0,2.0,1.0,3.0,,3.0,2.0,2.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,
10411198,home,Sampdoria,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186,4184,M,807400,EUR,849139200,M,11,11,False,39.0,27.0,6.0,3.0,5.0,7.0,24.0,38.0,2.0,8.0,,5.0,,,,,90.0,73.0,7.5,21.0,0.3531,0.344,0.183828,7,,,6.0,7.0,,,4.0,1.0,1.0,,1.0,1.0,1.0,4.0,3.0,,,1.0,1.0,3.0,,abdelhamidsabiri,2.0,3.0,1.0,1.0,,,,,
10411198,home,Sampdoria,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2735,M,46798,EUR,569030400,M,8,8,False,64.0,55.0,6.0,4.0,16.0,17.0,39.0,48.0,,3.0,,3.0,,,,,90.0,74.0,6.7,13.0,0.0,0.0,0.0538945,0,,,1.0,2.0,,2.0,,3.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,
10411198,home,Sampdoria,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1068,M,69367,EUR,696729600,M,7,7,False,14.0,10.0,1.0,,5.0,7.0,5.0,8.0,,10.0,,4.0,,,,,58.0,27.0,7.0,7.0,0.0,0.0,0.00560007,0,,,1.0,3.0,1.0,1.0,3.0,,3.0,2.0,1.0,,,4.0,1.0,,,,3.0,,,,,,,,,,,,
