match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside,stat_goals,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_penaltyWon,stat_bigChanceMissed
10388399,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,27.0,24.0,9.0,6.0,21.0,22.0,3.0,5.0,8.0,1.0,1.0,1.0,90.0,35.0,6.1,3.0,0.0,0.0,0.00063483,0,-0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388399,home,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,,32.0,27.0,2.0,,19.0,22.0,8.0,10.0,5.0,,,,90.0,46.0,6.8,8.0,0.0014,0.0,0.00860485,1,,1.0,7.0,2.0,10.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388399,home,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,,63.0,53.0,11.0,6.0,31.0,37.0,22.0,26.0,4.0,,,,90.0,73.0,6.4,12.0,0.0,0.0,0.0187427,0,,2.0,,4.0,2.0,,2.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10388399,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,False,,57.0,46.0,8.0,4.0,33.0,38.0,13.0,19.0,11.0,,,,90.0,76.0,6.5,12.0,0.0,0.0,0.0147356,0,,2.0,1.0,7.0,6.0,,4.0,3.0,2.0,2.0,,3.0,,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388399,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,,22.0,14.0,1.0,,7.0,7.0,8.0,18.0,6.0,,,,66.0,40.0,7.1,12.0,0.3049,0.3632,0.0775785,4,,1.0,1.0,2.0,3.0,2.0,1.0,,,,1.0,,,,1.0,,,,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
10388399,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,,17.0,15.0,1.0,1.0,8.0,9.0,7.0,8.0,5.0,,,,90.0,33.0,6.7,5.0,0.4794,0.3312,0.0036396,2,,2.0,,4.0,3.0,,2.0,,3.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
10388399,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,37.0,30.0,6.0,4.0,14.0,14.0,16.0,26.0,6.0,,,,88.0,56.0,7.6,11.0,0.0182,0.0267,0.0379931,1,,3.0,1.0,4.0,7.0,,1.0,1.0,1.0,,,1.0,,,4.0,,,,1.0,,3.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,
10388399,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,,14.0,11.0,2.0,1.0,4.0,6.0,7.0,8.0,3.0,,,,66.0,28.0,6.6,7.0,0.0883,0.0,0.0339425,2,,,,2.0,2.0,2.0,,,,,1.0,,1.0,,2.0,,,,1.0,,,,,,,1.0,,,andrejkramaric,2.0,,,,,,,
10388399,home,TSG Hoffenheim,Angeliño,angelino,Angeliño,M,3,171,3342,M,848355,EUR,852336000,M,11,11,False,,22.0,16.0,,,13.0,15.0,4.0,14.0,3.0,,,,88.0,48.0,6.8,17.0,0.0,0.0,0.109924,0,,1.0,,2.0,4.0,,2.0,1.0,2.0,2.0,1.0,1.0,,,2.0,,,,,,7.0,1.0,,,,,,,,,,,,,,,
10388399,home,TSG Hoffenheim,Munas Dabbur,munas-dabbur,M. Dabbur,F,19,182,608,M,114379,EUR,705801600,F,10,10,False,,27.0,19.0,1.0,,8.0,11.0,12.0,18.0,4.0,,,,90.0,40.0,7.2,15.0,0.4327,0.7505,0.469997,2,,2.0,,6.0,,,,1.0,,,3.0,1.0,,,,,,,3.0,,2.0,1.0,,2.0,,3.0,,,,2.0,1.0,,,,,,
