match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_fouls,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed
11540872,home,Sivasspor,Đorđe Nikolić,,,dorde-nikolic,Đ. Nikolić,G,195,79,M,797144,EUR,860889600,G,13,13,False,30.0,19.0,19.0,9.0,0.0,13.0,14.0,6.0,16.0,3.0,9.0,2.0,4.0,2.0,1.0,1.0,90.0,43.0,7.5,11.0,0.00146077,0,0.9756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540872,home,Sivasspor,Murat Paluli,,,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,99,99,False,23.0,19.0,2.0,1.0,0.0,9.0,10.0,10.0,13.0,,4.0,,,,,,76.0,32.0,6.7,5.0,0.0224704,2,,7,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.048,1.0,,,,,,,,,,,,,,,,,,,
11540872,home,Sivasspor,Aaron Appindangoyé,,,aaron-appindangoye,A. Appindangoyé,D,185,334,M,785850,EUR,698544000,D,4,4,False,33.0,26.0,9.0,4.0,0.0,19.0,24.0,7.0,9.0,4.0,4.0,,,,,,90.0,41.0,6.7,7.0,0.00586573,0,,2,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11540872,home,Sivasspor,Achilleas Poungouras,Achilleas,Poungouras,achilleas-poungouras,A. Poungouras,D,187,79,M,783466,EUR,818812800,D,44,44,False,18.0,14.0,1.0,,0.0,10.0,11.0,4.0,8.0,2.0,3.0,,,,,,90.0,29.0,6.6,5.0,0.00120414,0,,15,1.0,,4.0,3.0,2.0,2.0,2.0,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
11540872,home,Sivasspor,Samba Camara,,,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,False,43.0,29.0,10.0,5.0,0.0,21.0,25.0,8.0,18.0,2.0,2.0,,,,,,89.0,51.0,6.5,16.0,0.0050299,0,,14,1.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,
11540872,home,Sivasspor,Uğur Çiftçi,,,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,36.0,28.0,3.0,1.0,0.0,11.0,14.0,20.0,26.0,3.0,8.0,,,,,,90.0,62.0,7.1,12.0,0.10479,0,,58,,1.0,4.0,6.0,,3.0,2.0,,,2.0,2.0,,3.0,,1.0,4.0,2.0,,1.0,True,3.0,1.0,1.0,,,,,,,,,
11540872,home,Sivasspor,Bengali-Fodé Koita,,,bengali-fode-koita,B. Koita,M,186,217,M,51407,EUR,656467200,M,55,55,False,20.0,15.0,1.0,1.0,0.0,3.0,3.0,12.0,18.0,,1.0,,,,,,90.0,38.0,7.6,9.0,0.073595,3,,55,,3.0,1.0,9.0,,2.0,2.0,,2.0,2.0,2.0,0.111,1.0,,,1.0,,,2.0,,,1.0,2.0,1.0,1.0,1.0,0.0943,,,,,
11540872,home,Sivasspor,Charis Charisis,,,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,8,8,False,29.0,22.0,5.0,3.0,0.0,8.0,12.0,16.0,20.0,,2.0,,,,,,90.0,47.0,7.1,10.0,0.0881134,1,,8,1.0,,5.0,7.0,1.0,5.0,3.0,,,1.0,1.0,0.0365,2.0,,1.0,3.0,1.0,,,,2.0,,3.0,1.0,,,0.0383,,,,,
11540872,home,Sivasspor,İbrahim Akdağ,,,ibrahim-akdag,İ. Akdağ,M,179,11,M,847053,EUR,680054400,M,12,12,False,19.0,17.0,3.0,3.0,0.0,8.0,8.0,10.0,17.0,2.0,2.0,,,,,,47.0,29.0,6.0,7.0,0.0191641,0,,14,,1.0,,2.0,,,,,,,,,1.0,,,6.0,,,,,1.0,,1.0,,,,,,,,,
11540872,home,Sivasspor,Azizbek Turgunboev,,,azizbek-turgunboev,A. Turgunboev,M,173,1143,M,971572,EUR,780969600,M,90,90,False,17.0,14.0,,,0.0,4.0,4.0,10.0,15.0,,4.0,,,,,,76.0,28.0,6.5,8.0,0.0151064,1,,10,,1.0,3.0,2.0,1.0,,,,1.0,,,0.0498,,,,2.0,2.0,,3.0,,,,1.0,,,,,,,,,
