match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside
11369855,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,False,21.0,16.0,,,6.0,7.0,11.0,15.0,7.0,1.0,,2.0,,3.0,,,,90.0,36.0,6.4,13.0,0.051,0.0,0.0481017,1,,Nachon Nsingi,,1.0,,,1.0,,,,2.0,2.0,2.0,5.0,,,1.0,,,1.0,1.0,,1.0,,,,1.0
11369855,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,21.0,15.0,,,6.0,8.0,9.0,18.0,6.0,2.0,2.0,5.0,2.0,4.0,,,,45.0,37.0,6.3,16.0,0.0,0.0,0.00663052,0,,,,,,,1.0,,,,,,1.0,1.0,,,5.0,,,,,,,,,,
11369855,home,Oud-Heverlee Leuven,Kento Misao,kento-misao,K. Misao,M,6,180,91,M,358988,EUR,829612800,M,17,17,True,10.0,9.0,,,,1.0,9.0,9.0,,,,,,2.0,,,,10.0,10.0,6.5,1.0,0.0,0.0,0.00364085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369855,home,Oud-Heverlee Leuven,Jonatan Braut Brunes,jonatan-braut-brunes,J. B. Brunes,F,18,188,722,M,840521,EUR,965606400,F,9,9,True,,,,,,,,,,,,,,,,,,4.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369855,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,11,11,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,,1.0,,,1.0,,,,3.0,9.0,,1.0,0.0966,0.0329,0.0024462,1,,Ezechiel Banzuzi,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11369855,home,Oud-Heverlee Leuven,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369855,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369855,home,Oud-Heverlee Leuven,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369855,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,24.0,18.0,9.0,3.0,16.0,17.0,2.0,7.0,,,,,,9.0,1.0,1.0,4.0,90.0,33.0,7.1,6.0,0.0,0.0,0.00221147,0,0.3857,,,,,,,,,,,,,,,,,,,,,,,,,,
11369855,away,Standard Liège,Zinho Vanheusden,zinho-vanheusden,Z. Vanheusden,D,,187,690,M,881024,EUR,933206400,D,4,4,False,71.0,60.0,8.0,2.0,33.0,34.0,27.0,37.0,2.0,5.0,,,,7.0,,,,90.0,87.0,7.3,13.0,0.0604,0.0306,0.102962,2,,,,1.0,3.0,,4.0,,2.0,1.0,,1.0,1.0,,2.0,True,,,1.0,1.0,,,,,,,
11369855,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,59.0,53.0,6.0,2.0,33.0,34.0,20.0,25.0,1.0,5.0,,2.0,2.0,12.0,,,,90.0,75.0,7.5,9.0,0.0,0.0,0.0368087,0,,,,1.0,4.0,1.0,1.0,,1.0,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,
11369855,away,Standard Liège,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183,2002,M,1119487,EUR,1055203200,D,3,3,False,44.0,35.0,5.0,2.0,19.0,23.0,17.0,22.0,2.0,6.0,1.0,1.0,1.0,9.0,,,,90.0,61.0,6.9,12.0,0.0,0.0,0.0516948,0,,,,1.0,,,2.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,
11369855,away,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,47.0,43.0,2.0,1.0,18.0,19.0,26.0,33.0,2.0,2.0,,1.0,,2.0,,,,70.0,66.0,7.1,9.0,0.0,0.0,0.0741958,0,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,5.0,,,,,,1.0,,,,
11369855,away,Standard Liège,Hayao Kawabe,hayao-kawabe,H. Kawabe,M,6,178,250,M,321001,EUR,810518400,M,6,6,False,43.0,38.0,2.0,,10.0,10.0,32.0,41.0,3.0,,1.0,,,2.0,,,,83.0,66.0,7.2,15.0,0.231,0.0,0.446848,3,,,,,1.0,,,,,,3.0,1.0,1.0,3.0,,,8.0,,,3.0,,,4.0,,,,
11369855,away,Standard Liège,Isaac Hayden,isaac-hayden,I. Hayden,M,15,187,827,M,190843,EUR,795830400,M,11,11,False,52.0,52.0,1.0,1.0,32.0,32.0,20.0,20.0,3.0,5.0,2.0,2.0,2.0,7.0,,,,70.0,58.0,7.0,,0.038,0.0,0.0274512,1,,,,1.0,1.0,,,,2.0,2.0,,,1.0,,,,,,,1.0,,,,,,,
11369855,away,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,17,17,False,67.0,59.0,5.0,4.0,15.0,15.0,45.0,53.0,4.0,4.0,,2.0,2.0,2.0,,,,90.0,80.0,7.8,12.0,0.0,0.0,0.790675,0,,,,,,,,,,,2.0,1.0,,1.0,2.0,,1.0,,,,3.0,,1.0,1.0,1.0,,
11369855,away,Standard Liège,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2122,M,869910,EUR,897868800,M,19,19,False,24.0,19.0,,,7.0,9.0,12.0,19.0,3.0,6.0,2.0,2.0,1.0,2.0,,,,70.0,38.0,6.9,12.0,0.0,0.0,0.0153798,0,,,,,1.0,,,,3.0,3.0,,,1.0,1.0,2.0,,4.0,,,,,,,,,,1.0
11369855,away,Standard Liège,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,F,18,18,False,51.0,44.0,,,13.0,14.0,31.0,37.0,11.0,1.0,3.0,,,4.0,,,,90.0,62.0,7.3,13.0,0.1684,0.3048,0.0881741,4,,,,,,,,,,,2.0,1.0,5.0,2.0,1.0,,,2.0,1.0,1.0,2.0,1.0,,,,,
11369855,away,Standard Liège,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,14,14,False,11.0,11.0,,,1.0,1.0,10.0,12.0,2.0,2.0,,1.0,1.0,,,,,83.0,25.0,7.7,7.0,1.2702,0.936,0.0937745,3,,,,1.0,2.0,1.0,,,,,,,1.0,4.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,6.0
11369855,away,Standard Liège,Isaac Price,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,True,11.0,9.0,3.0,2.0,5.0,5.0,5.0,9.0,2.0,4.0,1.0,,,4.0,,,,20.0,24.0,7.2,7.0,0.0,0.0,0.00862659,0,,,,,1.0,1.0,,,4.0,3.0,1.0,1.0,,1.0,,,3.0,,,,,,1.0,,,,
11369855,away,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,5.0,4.0,2.0,2.0,1.0,2.0,5.0,7.0,1.0,2.0,,,,2.0,,,,20.0,12.0,6.9,4.0,0.0,0.0,0.0117321,0,,Cihan Canak,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,4.0,,,,,,2.0,,,,1.0
11369855,away,Standard Liège,Aiden O'Neill,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,True,8.0,7.0,,,2.0,3.0,5.0,5.0,1.0,2.0,,,,1.0,,,,20.0,10.0,6.6,1.0,0.0,0.0,0.00855177,0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
11369855,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,True,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,11.0,8.0,6.3,6.0,0.0,0.0,0.00010411,0,,,,,,,,,1.0,,,,,3.0,,,,,,,1.0,,,,,,1.0
11369855,away,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,True,5.0,4.0,,,2.0,3.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,11.0,9.0,6.7,3.0,0.0,0.0,0.00250368,0,,Noah Ohio,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,
11369855,away,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369855,away,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
