match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,captain,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wonTackle,stat_errorLeadToAShot,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_goals,stat_ownGoals
12421126,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190.0,77,M,1046454,EUR,714009600,G,1,1,False,25.0,16.0,17.0,8.0,0.0,9.0,10.0,7.0,15.0,1.0,10.0,3.0,5.0,90.0,36.0,7.2,9.0,0.00520846,0,0.3617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421126,home,KV Kortrijk,Gilles Dewaele,,,gilles-dewaele,G. Dewaele,D,20,180.0,52,M,285943,EUR,824169600,D,20,20,False,32.0,21.0,3.0,2.0,0.0,12.0,17.0,9.0,16.0,3.0,5.0,,,90.0,54.0,6.6,19.0,0.0679645,0,,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12421126,home,KV Kortrijk,Haruya Fujii,,,fujii-haruya,H. Fujii,D,13,186.0,241,M,929608,EUR,977788800,D,24,24,False,35.0,30.0,5.0,5.0,0.0,20.0,20.0,10.0,15.0,4.0,3.0,,,90.0,52.0,6.5,10.0,0.0036214,1,,,1.0,3.0,1.0,2.0,,4.0,4.0,1.0,2.0,0.0727,,,,,,,,,,,,,,,,,,,,,
12421126,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187.0,281,M,1068519,EUR,916272000,D,44,44,False,36.0,26.0,9.0,4.0,0.0,19.0,25.0,7.0,11.0,4.0,5.0,,,90.0,46.0,6.4,12.0,0.00854183,0,,,,1.0,1.0,,1.0,6.0,1.0,,1.0,,True,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12421126,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180.0,102,M,923974,EUR,992304000,D,11,11,False,32.0,20.0,6.0,2.0,0.0,10.0,14.0,11.0,20.0,,5.0,,,90.0,49.0,6.6,19.0,0.195867,0,,2.0,,3.0,,,3.0,1.0,,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
12421126,home,KV Kortrijk,Takuro Kaneko,,,kaneko-takuro,T. Kaneko,M,77,178.0,740,M,980430,EUR,870220800,M,30,30,False,17.0,14.0,1.0,1.0,0.0,4.0,4.0,14.0,26.0,,6.0,,,81.0,48.0,7.4,16.0,0.110784,2,,13.0,,7.0,2.0,2.0,1.0,4.0,,2.0,1.0,0.0486,,,,2.0,,4.0,5.0,3.0,1.0,,2.0,,,,,,,,,,
12421126,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,M,27,27,False,20.0,14.0,2.0,1.0,0.0,6.0,8.0,8.0,12.0,,5.0,,,57.0,32.0,6.7,6.0,0.0089118,0,,,,5.0,,1.0,,3.0,,,1.0,,,1.0,,4.0,,,,,1.0,,2.0,,,,,,,,,,
12421126,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172.0,534,M,1064174,EUR,1018569600,M,6,6,False,32.0,26.0,6.0,2.0,0.0,11.0,11.0,15.0,22.0,2.0,2.0,,,90.0,44.0,7.2,10.0,0.045824,1,,1.0,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.013,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,
12421126,home,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170.0,2010,M,1007528,EUR,961804800,M,10,10,False,16.0,13.0,2.0,2.0,0.0,8.0,9.0,5.0,10.0,,1.0,,,57.0,24.0,6.2,9.0,0.013828,0,,3.0,,,1.0,,,3.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12421126,home,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178.0,423,M,356024,EUR,859507200,F,68,68,False,16.0,12.0,2.0,1.0,0.0,1.0,1.0,12.0,16.0,,1.0,,,90.0,38.0,7.1,14.0,0.0489286,4,,1.0,4.0,7.0,6.0,2.0,1.0,9.0,3.0,1.0,,0.468,,6.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,2.0,1.0,0.1929,,,,
