match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_errorLeadToAGoal,stat_penaltyConceded,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed
14288929,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176.0,231,M,869875,EUR,905990400,F,98,98,False,14.0,9.0,2.0,1.0,0.0,7.0,10.0,2.0,4.0,3.0,2.0,,,,,79.0,22.0,7.7,5.0,0.00146303,43.112647813085,5.0,27.51,18.165,,2,,-0.09,0.24,0.17,,,,1.0,1.0,,,1.0,,,1.0,22.814855708507,1.0,,,,,,,1.0,,1.0,0.2141,0.53,,,,,1.0,,1.0,0.3825,True,,,,,,,,
14288929,home,CF Estrela Amadora,Guilherme Montóia,guilherme-montoia,G. Montóia,M,23,185.0,110,M,1006996,EUR,1063497600,D,21,21,True,10.0,7.0,,,0.0,6.0,8.0,1.0,2.0,1.0,4.0,,,,,34.0,23.0,6.3,8.0,0.00072223,86.464627440319,8.0,22.05,9.135,,0,,-0.12,-0.01,-0.13,,3.0,,1.0,2.0,2.0,,,1.0,1.0,,18.982457269806,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14288929,home,CF Estrela Amadora,Jorge Meireles,jorge-meireles,J. Meireles,F,18,175.0,132,M,1164070,EUR,1081036800,F,18,18,True,10.0,8.0,1.0,,0.0,3.0,3.0,5.0,7.0,,,,,,,34.0,14.0,6.5,3.0,0.00752555,30.810200563229,6.0,5.4599999999999,4.305,,0,,-0.09,0.05,-0.05,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
14288929,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185.0,213,M,801339,EUR,675561600,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,11.0,3.0,6.4,,0.0004208,,,,,,0,,-0.06,,0.14,,,3.0,3.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14288929,home,CF Estrela Amadora,Ianis Stoica,ianis-stoica,I. Stoica,F,10,180.0,563,M,910316,EUR,1039305600,F,10,10,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,,,,,,,10.0,4.0,6.5,2.0,0.0364802,,,,,,0,,0.07,,0.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
14288929,home,CF Estrela Amadora,Alisson Souza de Jesus,alisson-souza-de-jesus,A. S. d. Jesus,M,80,,22,M,1864305,EUR,1113177600,F,80,80,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,8.0,8.0,6.3,3.0,0.00023973,5.4947619602672,1.0,-1.155,-1.155,,2,,-0.04,0.0,0.13,,,,2.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,0.1179,-0.23,1.0,,,,1.0,,,0.012,,,,,,,,,
14288929,home,CF Estrela Amadora,David Grilo,david-grilo,D. Grilo,G,22,184.0,31,M,929640,EUR,839894400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288929,home,CF Estrela Amadora,Semeu Commey,commey-semeu,S. Commey,D,44,190.0,48,M,1468197,EUR,1084320000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288929,home,CF Estrela Amadora,Robson Lucas Oliveira Botelho,oliveira-botelho-robson-lucas,R. L. O. Botelho,M,8,180.0,75,M,2058164,EUR,1028678400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288929,home,CF Estrela Amadora,Leandro Antonetti,leandro-antonetti,L. Antonetti,F,7,189.0,330,M,1158547,EUR,1042416000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Leandro Antonetti,,,,,,,,,,,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194.0,548,M,963744,EUR,1026518400,G,1,1,False,37.0,30.0,9.0,2.0,0.0,28.0,29.0,2.0,8.0,,7.0,,,1.0,,90.0,44.0,5.8,8.0,0.00027603,27.837654563597,5.0,24.045,8.085,0.0007,0,-1.3185,0.13,0.01,-0.31,-0.74,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
14288929,away,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169.0,297,M,877918,EUR,954547200,D,2,2,False,66.0,52.0,7.0,,0.0,25.0,27.0,27.0,39.0,2.0,3.0,,,,,90.0,91.0,6.3,21.0,0.0904082,150.44275296947,16.0,38.745,24.15,,0,,0.32,0.11,-0.51,,6.0,1.0,2.0,3.0,,,2.0,2.0,2.0,,24.39773604251,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,
14288929,away,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183.0,434,M,887754,EUR,864691200,D,6,6,False,56.0,52.0,2.0,1.0,0.0,40.0,41.0,12.0,15.0,2.0,1.0,,,,,90.0,63.0,6.7,4.0,0.00637116,132.80771730525,19.0,73.5,11.025,,2,,0.15,0.71,-0.48,,,3.0,5.0,6.0,,,,,,2.0,3.7371006141125,1.0,,,,4.0,,,2.0,,2.0,0.1872,-0.3,,,,,,,,,,,,,,1.0,1.0,,
14288929,away,Sporting Braga,Bright Arrey-Mbi,bright-arrey-mbi,B. Arrey-Mbi,D,26,187.0,788,M,997173,EUR,1048636800,D,26,26,False,47.0,43.0,1.0,,0.0,34.0,35.0,9.0,12.0,5.0,3.0,,,,,90.0,58.0,5.9,5.0,0.00689912,66.99269036332,12.0,28.665,8.715,,0,,0.03,0.04,-0.55,,,,2.0,3.0,1.0,,,2.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,Mario Dorgeles,mario-dorgeles,M. Dorgeles,M,20,177.0,1549,M,1396015,EUR,1091836800,M,20,20,False,40.0,35.0,,,0.0,14.0,14.0,21.0,26.0,1.0,4.0,,,,,68.0,53.0,6.9,10.0,0.592673,115.16381107771,14.0,21.42,19.215,,0,,0.37,-0.45,-0.01,,1.0,,4.0,4.0,4.0,1.0,,3.0,3.0,,31.227166987571,2.0,1.0,Mario Dorgeles,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181.0,4294,M,1120039,EUR,1027555200,M,29,29,False,51.0,46.0,3.0,,0.0,19.0,21.0,27.0,30.0,1.0,3.0,,,,,90.0,60.0,6.2,9.0,0.0598955,202.12334711823,20.0,76.86,30.555,,0,,-0.12,0.08,-0.15,,,1.0,1.0,1.0,,,1.0,,,,60.215640854222,2.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171.0,1563,M,6562,EUR,526521600,M,8,8,False,54.0,48.0,1.0,,0.0,17.0,17.0,31.0,37.0,,3.0,,,,,68.0,63.0,7.3,7.0,0.0463237,89.175123787878,13.0,35.595,20.79,,1,,0.21,0.05,-0.07,,1.0,1.0,5.0,5.0,,,,1.0,,1.0,20.949967923603,1.0,1.0,,,2.0,,,2.0,3.0,,0.7884,0.32,,,,,1.0,,1.0,0.9841,True,,,,,2.0,,,
14288929,away,Sporting Braga,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175.0,353,M,1006865,EUR,954374400,M,5,5,False,29.0,25.0,1.0,1.0,0.0,5.0,6.0,20.0,23.0,2.0,2.0,,,,,90.0,56.0,6.5,11.0,0.0561044,76.831100225006,9.0,30.975,17.43,,0,,-0.01,-0.47,-0.12,,4.0,2.0,4.0,5.0,2.0,,,2.0,2.0,,17.472924082706,1.0,1.0,,,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,
14288929,away,Sporting Braga,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185.0,5068,M,1485309,EUR,1127865600,F,17,17,False,17.0,12.0,,,0.0,1.0,2.0,11.0,15.0,,1.0,,,,,45.0,23.0,6.9,6.0,0.310584,50.572431445893,6.0,22.68,16.59,,0,,0.02,0.31,-0.02,,,1.0,1.0,4.0,1.0,1.0,,2.0,,,27.558028303526,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,gabrielmoscardo,
14288929,away,Sporting Braga,Fran Navarro,fran-navarro,F. Navarro,F,39,179.0,1028,M,914772,EUR,886464000,F,39,39,False,16.0,14.0,,,0.0,7.0,7.0,7.0,9.0,,2.0,,,,,77.0,29.0,6.2,7.0,0.00465992,29.088486605734,4.0,21.42,12.81,,3,,-0.39,0.1,-0.04,,,1.0,4.0,2.0,,,,,,1.0,,,,,,,,4.0,2.0,1.0,,1.4611,0.05,1.0,,,,3.0,,1.0,1.7816,,,,,,,,,2.0
14288929,away,Sporting Braga,Pau Víctor,pau-victor,P. Víctor,F,18,182.0,39072,M,1031567,EUR,1006819200,F,18,18,False,35.0,28.0,2.0,1.0,0.0,8.0,9.0,20.0,26.0,,3.0,,,,,90.0,53.0,6.5,14.0,0.0687715,118.34421349644,15.0,63.0,17.955,,2,,-0.53,0.44,-0.07,,,,4.0,6.0,2.0,,,1.0,,2.0,37.020772887859,2.0,,,,2.0,2.0,5.0,1.0,1.0,1.0,0.5032,0.07,1.0,,,,1.0,,,0.4086,,,,,,,,PauVíctor,
14288929,away,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174.0,2789,M,966575,EUR,934416000,M,10,10,True,21.0,17.0,,,0.0,3.0,4.0,14.0,17.0,1.0,3.0,,,,,45.0,36.0,7.5,11.0,0.111236,93.334528591039,11.0,56.28,16.905,,2,,-0.18,0.19,-0.12,,2.0,,3.0,3.0,3.0,,,,,1.0,14.447920300168,1.0,,,,,1.0,2.0,2.0,,1.0,0.3256,0.54,,,,,1.0,,1.0,0.9656,,,,,,,,,
14288929,away,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185.0,489,M,1134430,EUR,1043193600,F,77,77,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,,,,22.0,12.0,6.6,4.0,0.311465,30.718477710487,3.0,2.1,10.605,,0,,0.08,0.06,0.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,15.193433614559,1.0,1.0,Gabriel Martínez,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187.0,750,M,186719,EUR,807753600,M,27,27,True,15.0,12.0,,,0.0,6.0,7.0,6.0,8.0,2.0,1.0,,,,,22.0,19.0,6.5,3.0,0.00334605,23.238812904927,3.0,3.675,5.25,,0,,-0.02,0.02,-0.09,,,,,2.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,Diego Rodrigues,rodrigues-diego,D. Rodrigues,M,50,178.0,222,M,1184326,EUR,1116892800,M,50,50,True,11.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,9.0,1.0,,,,,,13.0,20.0,7.1,5.0,0.12659,52.34239278155,7.0,7.875,9.66,,0,,0.23,0.15,0.15,,5.0,,,3.0,,,1.0,1.0,,,,,1.0,Diego Henrique,Rodrigues,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
14288929,away,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188.0,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,Nuno Matos,nuno-matos,N. Matos,D,62,181.0,22,M,1394920,EUR,1096848000,D,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Nuno,Matos,,,,,,,,,,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187.0,180,M,106751,EUR,694828800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,Yanis da Rocha,yanis-da-rocha,Y. d. Rocha,M,41,189.0,90,M,1439201,EUR,1084147200,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Yanis da Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,
14288929,away,Sporting Braga,Afonso Patrao,afonso-patrao,A. Patrão,F,10,182.0,377,M,1586655,EUR,1170460800,F,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Afonso Patrão,,,,,,,,,,,,,,,,,,,,,,,,,,
