match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_clearanceOffLine,stat_errorLeadToAShot,stat_goals,player_lastName
14083203,home,Espanyol,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194.0,1184,M,94527,EUR,696211200,G,13,13,False,27.0,7.0,26.0,6.0,0.0,1.0,1.0,6.0,26.0,1.0,1.0,1.0,7.0,1.0,3.0,4.0,1.0,90.0,35.0,6.9,20.0,0.00961104,20.851506392288,4.0,7.245,3.57,0.8274,1.0,0,-0.0399,0.09,0.0,-0.13,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083203,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183.0,6663,M,1064026,EUR,1063324800,D,23,23,False,20.0,16.0,5.0,2.0,0.0,6.0,7.0,10.0,13.0,,6.0,1.0,3.0,,,,,90.0,39.0,6.6,8.0,0.00714772,88.386896971667,10.0,55.23,22.68,,,0,,0.11,0.05,-0.29,,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,24.103277785397,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083203,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,False,18.0,14.0,3.0,,0.0,13.0,15.0,1.0,3.0,,,4.0,3.0,,,,,90.0,27.0,6.3,4.0,0.00025274,15.117857091031,3.0,7.56,4.62,,,1,,-0.01,0.01,-0.08,,,,,,2.0,,,,,,,,1.0,2.0,0.1472,-0.11,,,,,,,,,,,,,,,,,,,,
14083203,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190.0,819,M,81992,EUR,677116800,D,6,6,False,23.0,17.0,4.0,,0.0,12.0,12.0,5.0,11.0,2.0,3.0,6.0,3.0,,,,,90.0,34.0,6.5,6.0,0.224175,23.458600089477,3.0,15.015,9.66,,1.0,2,,0.35,0.03,-0.26,,2.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,0.049,-0.21,True,1.0,1.0,1.0,1.0,1.0,0.0188,,,,,,,,,,,,,
14083203,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,False,25.0,19.0,2.0,1.0,0.0,14.0,17.0,5.0,8.0,,7.0,,5.0,,,,,90.0,54.0,6.8,13.0,0.172647,128.94126382689,11.0,1.575,12.285,,1.0,1,,0.29,0.12,-0.33,,4.0,,3.0,1.0,3.0,6.0,3.0,1.0,,,8.4302856416613,1.0,,,0.0458,0.14,,1.0,1.0,1.0,1.0,,0.687,Carlos Romero,1.0,1.0,,,,,,,,,,
14083203,home,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,4,4,False,32.0,25.0,4.0,2.0,0.0,17.0,20.0,8.0,12.0,,3.0,3.0,8.0,,,,,90.0,41.0,6.7,8.0,0.0045603,100.10004812751,12.0,8.19,8.82,,,0,,0.04,0.07,-0.02,,1.0,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083203,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176.0,521,M,826010,EUR,939168000,M,10,10,False,24.0,20.0,4.0,3.0,0.0,12.0,14.0,8.0,10.0,,3.0,,4.0,,,,,90.0,40.0,7.0,9.0,0.0840764,75.433015796807,10.0,3.045,5.25,,2.0,0,,0.29,0.11,0.27,,5.0,,2.0,,2.0,3.0,2.0,1.0,,2.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,
14083203,home,Espanyol,Tyrhys Dolan,tyrhys-dolan,T. Dolan,M,24,170.0,687,M,1063015,EUR,1009497600,M,24,24,False,17.0,15.0,,,0.0,6.0,8.0,9.0,9.0,,7.0,1.0,1.0,,,,,82.0,39.0,6.7,7.0,0.0131736,146.02472029576,15.0,14.07,15.225,,,2,,0.0,0.27,-0.07,,8.0,2.0,2.0,,1.0,3.0,2.0,1.0,4.0,1.0,28.624084448137,2.0,2.0,,0.2398,-0.53,,,,,,,,Tyrhys Dolan,1.0,2.0,,,,,,,,,,
14083203,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,False,17.0,10.0,3.0,2.0,0.0,4.0,5.0,6.0,12.0,1.0,3.0,1.0,1.0,,,,,60.0,29.0,6.9,13.0,0.243818,43.714195588816,6.0,18.585,5.985,,3.0,0,,0.25,0.06,-0.01,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,7.0,2.0,,,,,,1.0,1.0,,,,,,,,,,
14083203,home,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,M,11,11,False,16.0,12.0,1.0,1.0,0.0,8.0,8.0,4.0,8.0,1.0,4.0,,3.0,,,,,82.0,29.0,6.5,8.0,0.11686,54.175027598994,6.0,14.91,11.655,,2.0,3,,0.16,-0.52,-0.21,,7.0,5.0,,,,,,,3.0,1.0,11.65519836811,1.0,1.0,,0.4927,-0.11,,2.0,,,1.0,1.0,0.7539,,,1.0,1.0,1.0,,,,,,,,
