match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_bigChanceCreated,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_lastManTackle,stat_wonTackle,stat_expectedGoals,stat_blockedScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_fouls,stat_goals,stat_bigChanceMissed,stat_errorLeadToAShot,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_totalOffside
12436597,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436597,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436597,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436597,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436597,away,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,,78152,EUR,699062400,G,26,26,False,,20.0,12.0,13.0,5.0,0.0,9.0,10.0,3.0,10.0,,,6.0,,,5.0,6.0,90.0,35.0,7.7,9.0,0.00047959,,0,0.8762,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,
12436597,away,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,,985086,EUR,993859200,D,4,4,False,,18.0,16.0,1.0,,0.0,8.0,9.0,8.0,9.0,3.0,,3.0,,,,,75.0,26.0,6.2,5.0,0.00343063,,0,,,,,,,3.0,,,,3.0,,,,,1.0,,1.0,,,,1.0,,,2.0,,,,,,,,
12436597,away,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,milenkovicn_4,836168,EUR,876614400,D,31,31,False,,30.0,24.0,2.0,1.0,0.0,18.0,20.0,6.0,10.0,5.0,,,,,,,90.0,42.0,6.7,6.0,0.0056196,,0,,,,,,1.0,2.0,1.0,,2.0,1.0,,4.0,,,7.0,,1.0,,,,,,,,,,,,,,,
12436597,away,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,murillosantiago40,1199282,EUR,1025740800,D,5,5,False,,50.0,42.0,6.0,2.0,0.0,20.0,23.0,22.0,28.0,1.0,,6.0,,,,,90.0,66.0,7.1,12.0,0.00969086,1.0,1,,Murillo,,1.0,,,1.0,,1.0,3.0,,1.0,,1.0,1.0,5.0,,,0.0175,,1.0,,,,1.0,,,,,,,1.0,
12436597,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,16,16,False,,29.0,23.0,3.0,1.0,0.0,5.0,7.0,18.0,22.0,7.0,,10.0,1.0,,,,74.0,49.0,7.1,9.0,0.0150134,1.0,2,,,,,,2.0,5.0,1.0,,1.0,5.0,1.0,1.0,,1.0,2.0,,3.0,0.093,,,1.0,1.0,0.0197,1.0,,,,,,,,
12436597,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,False,True,39.0,35.0,4.0,1.0,0.0,17.0,17.0,18.0,22.0,5.0,,6.0,1.0,,,,90.0,52.0,7.0,5.0,0.011629,1.0,2,,,,,,1.0,6.0,1.0,,1.0,3.0,1.0,1.0,,,2.0,,3.0,0.054,1.0,1.0,,1.0,0.035,4.0,,,,,,,,
12436597,away,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,8,8,False,,37.0,30.0,2.0,,0.0,16.0,18.0,14.0,22.0,5.0,,3.0,2.0,,,,90.0,57.0,6.4,14.0,0.0353227,,4,,,,3.0,,,9.0,5.0,2.0,1.0,2.0,1.0,,1.0,3.0,,,1.0,0.2837,1.0,,1.0,,,2.0,,,,,,,,
12436597,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,M,7,7,False,,38.0,34.0,4.0,2.0,1.0,12.0,14.0,24.0,31.0,6.0,,5.0,1.0,,,,90.0,60.0,7.5,11.0,0.31585,4.0,3,,,,7.0,2.0,,2.0,,1.0,,3.0,,1.0,1.0,3.0,1.0,,1.0,0.3137,,,2.0,,,,,,1.0,,,,,
12436597,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,F,10,10,False,,46.0,41.0,3.0,3.0,0.0,10.0,11.0,31.0,35.0,4.0,,6.0,1.0,,,,90.0,61.0,7.3,10.0,0.0596131,2.0,3,,,,,,2.0,5.0,,,1.0,2.0,2.0,1.0,,3.0,,,1.0,0.2549,,,2.0,,,1.0,,,,,,,,2.0
12436597,away,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,F,21,21,False,,15.0,13.0,,,0.0,3.0,3.0,10.0,13.0,1.0,,4.0,,,,,45.0,25.0,6.5,8.0,0.00592962,,1,,,,1.0,,,3.0,,2.0,,,2.0,1.0,,1.0,,,,0.1681,,,1.0,,,,,,,,,,,1.0
12436597,away,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,Calteck10,867442,EUR,973555200,F,14,14,False,,44.0,39.0,4.0,3.0,0.0,7.0,8.0,32.0,40.0,3.0,,2.0,,,,,90.0,54.0,7.7,11.0,0.0806786,6.0,2,,,,4.0,,,1.0,,3.0,,,1.0,1.0,2.0,2.0,,,,0.1909,,,,,,,,,,,,,,1.0
12436597,away,Nottingham Forest,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,,1011895,EUR,933465600,F,20,20,True,,11.0,9.0,1.0,1.0,0.0,2.0,3.0,7.0,8.0,1.0,,2.0,,,,,45.0,15.0,7.0,4.0,0.00570062,1.0,1,,,,,,1.0,7.0,,2.0,,,,1.0,,,,,,0.1048,,,,1.0,0.6962,4.0,1.0,,,,,,,1.0
12436597,away,Nottingham Forest,Ramón Sosa,ramon-sosa,R. Sosa,F,19,178,8258,M,,1015733,EUR,936057600,F,24,24,True,,3.0,2.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,,,,16.0,8.0,6.8,2.0,0.0617306,1.0,0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12436597,away,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,,139310,EUR,665539200,D,30,30,True,,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,2.0,,1.0,,,,,15.0,11.0,6.8,2.0,0.00047435,,0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12436597,away,Nottingham Forest,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5426,M,,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436597,away,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436597,away,Nottingham Forest,Eric da Silva Moreira,eric-da-silva-moreira,E. d. S. Moreira,D,2,185,766,M,,1418646,EUR,1146614400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Eric da Silva Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436597,away,Nottingham Forest,Zach Abbott,abbott-zach,Z. Abbott,D,44,180,489,M,,1390490,EUR,1147478400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436597,away,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,ibrahim_sangare,843754,EUR,881020800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436597,away,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
