match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_totalCross,stat_totalOffside,captain,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId
13189392,home,Bristol City,Yu Hirakawa,yu-hirakawa,Y. Hirakawa,M,13,171,658,M,1166844,EUR,978480000,F,7,7,True,5.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,,,,,,,26.0,8.0,6.3,4.0,0,,3.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
13189392,home,Bristol City,Max Bird,max-bird,M. Bird,M,6,183,135,M,906287,EUR,969235200,M,6,6,True,25.0,23.0,2.0,1.0,0.0,11.0,11.0,13.0,17.0,,2.0,,,,,,25.0,31.0,6.7,5.0,0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,3.0,,,1.0,,1.0,,,,,,,,
13189392,home,Bristol City,George Earthy,george-earthy,G. Earthy,M,44,180,400,M,1212165,EUR,1094342400,M,40,40,True,19.0,18.0,1.0,1.0,0.0,15.0,15.0,3.0,4.0,,1.0,,,,,,21.0,22.0,6.6,2.0,0,,2.0,2.0,,,,2.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
13189392,home,Bristol City,Nahki Wells,nahki-wells,N. Wells,F,21,170,310,M,145182,EUR,644198400,F,21,21,True,3.0,1.0,,,0.0,,,1.0,3.0,,1.0,,,,,,13.0,5.0,6.4,4.0,0,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
13189392,home,Bristol City,Stefan Bajić,stefan-bajic,S. Bajić,G,50,187,240,M,911843,EUR,1009065600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189392,home,Bristol City,Kal Naismith,kal-naismith,K. Naismith,D,3,185,86,M,215032,EUR,698371200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189392,home,Bristol City,Elijah Morrison,morrison-elijah,E. Morrison,D,17,175,35,M,1430810,EUR,1142640000,M,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Elijah Morrison,,,,,,,,,,,,,,,
13189392,home,Bristol City,Mark Sykes,mark-sykes,M. Sykes,M,17,182,137,M,560196,EUR,870652800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189392,home,Bristol City,Sam Bell,sam-bell,S. Bell,F,20,178,96,M,1093053,EUR,1022112000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sam Bell,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,601,M,98427,EUR,733017600,G,31,31,False,37.0,27.0,17.0,7.0,0.0,24.0,25.0,3.0,12.0,2.0,9.0,2.0,,2.0,1.0,1.0,90.0,50.0,6.7,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1433,M,143047,EUR,695520000,D,2,2,False,65.0,59.0,6.0,5.0,0.0,51.0,52.0,8.0,13.0,1.0,9.0,,,,,,90.0,72.0,7.2,8.0,0,2.0,,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,True,,1.0,,,,,1.0,,,,
13189392,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1181,M,846308,EUR,910569600,D,4,4,False,71.0,66.0,6.0,4.0,0.0,58.0,59.0,8.0,12.0,2.0,3.0,,,,,,90.0,82.0,7.0,6.0,0,,2.0,1.0,,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3307,M,1013842,EUR,866505600,D,12,12,False,74.0,63.0,15.0,9.0,0.0,48.0,54.0,15.0,20.0,4.0,6.0,,,,,,90.0,87.0,7.0,12.0,0,1.0,3.0,5.0,,,2.0,1.0,1.0,,2.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1200,M,1006073,EUR,1057536000,M,19,19,False,17.0,13.0,1.0,,0.0,7.0,8.0,7.0,12.0,,4.0,,,,,,89.0,36.0,7.1,10.0,2,,8.0,3.0,,,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,3.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,
13189392,away,Wolverhampton,André,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,32.0,26.0,2.0,,0.0,13.0,16.0,13.0,16.0,1.0,9.0,,,,,,90.0,52.0,7.0,9.0,0,,5.0,9.0,,,2.0,5.0,3.0,1.0,3.0,3.0,,,2.0,1.0,André,,,,,1.0,,,,,,,,,,Andre7
13189392,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14899,M,1015267,EUR,981936000,M,8,8,False,62.0,55.0,1.0,1.0,1.0,40.0,43.0,15.0,19.0,4.0,7.0,,,,,,90.0,80.0,7.8,11.0,0,,2.0,7.0,,,1.0,4.0,4.0,1.0,2.0,,,,1.0,1.0,,,,,,2.0,2.0,,,,,1.0,,,,joaogomes.01
13189392,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,45066,M,931278,EUR,991785600,M,3,3,False,35.0,27.0,7.0,4.0,0.0,16.0,21.0,11.0,15.0,3.0,5.0,,,,,,89.0,74.0,7.9,15.0,2,2.0,5.0,6.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,,,1.0,2.0,,1.0,,,2.0,1.0,,,,,1.0,r_aitnouri
13189392,away,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3599,M,280979,EUR,849225600,F,29,29,False,30.0,23.0,5.0,3.0,1.0,11.0,13.0,13.0,19.0,,2.0,,,,,,76.0,49.0,7.6,13.0,5,,6.0,4.0,,,,3.0,2.0,3.0,,2.0,,2.0,1.0,1.0,,,2.0,,,2.0,2.0,1.0,3.0,,1.0,2.0,1.0,1.0,,
13189392,away,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,7567,M,876599,EUR,949795200,F,9,9,False,18.0,14.0,,,0.0,9.0,10.0,6.0,9.0,,5.0,,,,,,90.0,33.0,7.2,11.0,0,2.0,7.0,6.0,,,,,,2.0,1.0,2.0,1.0,,3.0,3.0,,,1.0,2.0,,4.0,4.0,1.0,,,,1.0,,,,
13189392,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6339,M,786186,EUR,822614400,F,11,11,False,24.0,18.0,,,0.0,12.0,15.0,6.0,9.0,,2.0,,,,,,75.0,32.0,6.4,7.0,2,,2.0,3.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,2.0,,Hwangso
13189392,away,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2479,M,138573,EUR,705542400,M,21,21,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,1.0,,,,,,15.0,11.0,6.8,3.0,1,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,
13189392,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,29821,M,845273,EUR,898905600,M,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,14.0,5.0,6.7,1.0,0,,,2.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174,3649,M,1597270,EUR,1151712000,D,37,37,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,8.0,4.0,6.3,1.0,0,,2.0,,,,,,,,,,1.0,,,,Pedro,Lima,,,,1.0,,,,,,,,,,
13189392,away,Wolverhampton,Alfie Pond,alfie-pond,A. Pond,D,25,191,64,M,1083020,EUR,1076544000,D,46,46,True,,,,,0.0,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,Alfie Pond,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,241,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Bastien Meupiyou,bastien-meupiyou,B. Meupiyou,D,33,191,523,M,1405973,EUR,1142726400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,752,M,932628,EUR,1003276800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11143,M,1069486,EUR,1079654400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Carlos Forbs,,,,,,,,,,,,,,,
13189392,away,Wolverhampton,Leon Chiwome,chiwome-leon,L. Chiwome,F,84,186,210,M,1400646,EUR,1136851200,F,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Leon Chiwome,,,,,,,,,,,,,,,
