match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_totalClearance,stat_penaltyConceded,stat_fouls,stat_unsuccessfulTouch,stat_totalContest,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_goalAssist,captain,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyWon,stat_hitWoodwork
11725189,home,Al-Ittihad,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,176,147,M,791578,EUR,750556800,F,77,77,True,13.0,11.0,1.0,1.0,3.0,3.0,8.0,10.0,,,,,,,14.0,16.0,7.0,2.0,0,93,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11725189,home,Al-Ittihad,Osama Al-Mermesh,al-mermesh-osama,O. A. Mermesh,G,182,215,M,1168604,EUR,1057449600,G,88,88,True,,,,,,,,,,,,,,,,,,,0,88,,,,,,,,,,,,Osama Al-Mermesh,,,,,,,,,,,,,,,,,,,,,
11725189,home,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,166,121,M,1501453,EUR,1140998400,M,29,29,True,,,,,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11725189,home,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,187,2967,M,926730,EUR,883612800,F,70,70,True,,,,,,,,,,,,,,,,,,,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Nawaf Al-Aqidi,nawaf-al-aqidi,N. Al-Aqidi,G,188,1512,M,1014518,EUR,957916800,G,44,44,False,18.0,16.0,5.0,4.0,15.0,17.0,1.0,1.0,3.0,,,3.0,,,90.0,24.0,6.6,2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11725189,away,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,173,1607,M,830126,EUR,768182400,D,2,2,False,57.0,52.0,5.0,4.0,27.0,28.0,25.0,31.0,8.0,,,,,,90.0,79.0,7.1,9.0,0,2,2.0,,5.0,3.0,,,3.0,1.0,1.0,2.0,1.0,,,,3.0,,,2.0,1.0,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Ali Lajami,ali-lajami,A. Lajami,D,175,1281,M,818667,EUR,830390400,D,78,78,False,33.0,28.0,5.0,4.0,26.0,27.0,2.0,6.0,5.0,,,,,,88.0,40.0,7.0,5.0,0,78,,4.0,6.0,6.0,,,2.0,1.0,,1.0,,,,,4.0,2.0,,3.0,,,,,,,,,,,,,,1.0,
11725189,away,Al-Nassr,Aymeric Laporte,aymeric-laporte,A. Laporte,D,191,10350,M,149734,EUR,769996800,D,27,27,False,55.0,49.0,8.0,6.0,37.0,42.0,12.0,13.0,3.0,,,,,,90.0,66.0,6.7,7.0,0,14,,,2.0,5.0,2.0,,1.0,5.0,1.0,,,,,laporte27,,4.0,,,,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Alex Telles,alex-telles,A. Telles,D,181,7625,M,312110,EUR,724377600,D,15,15,False,35.0,29.0,3.0,1.0,14.0,16.0,17.0,26.0,3.0,,,,,,88.0,61.0,7.2,14.0,1,13,7.0,,4.0,8.0,,1.0,1.0,3.0,2.0,2.0,1.0,,,alextelles13,1.0,,,2.0,,3.0,2.0,1.0,,,3.0,1.0,,1.0,,,,,
11725189,away,Al-Nassr,Seko Fofana,seko-fofana,S. Fofana,M,184,12170,M,191188,EUR,799804800,M,6,6,False,29.0,25.0,1.0,1.0,17.0,19.0,8.0,11.0,5.0,,,,,,67.0,38.0,6.6,6.0,2,42,1.0,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,sekofofana,,,,1.0,1.0,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,181,13081,M,108800,EUR,721872000,M,77,77,False,88.0,80.0,10.0,7.0,46.0,51.0,35.0,40.0,5.0,,,,,,90.0,107.0,6.9,15.0,0,11,3.0,1.0,6.0,4.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,marcelo_brozovic,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
11725189,away,Al-Nassr,Anderson Talisca,anderson-talisca,A. Talisca,M,191,20484,M,329245,EUR,760060800,M,94,94,False,38.0,33.0,5.0,5.0,13.0,15.0,20.0,24.0,1.0,,,,,,90.0,54.0,8.8,9.0,4,94,1.0,,3.0,3.0,,1.0,,,,,1.0,,,AndersonTalisca,2.0,1.0,,,1.0,3.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,,,,
11725189,away,Al-Nassr,Otávio,otavio,Otávio,M,171,6951,M,244801,EUR,792288000,M,25,25,False,40.0,36.0,,,15.0,15.0,21.0,25.0,5.0,,,,,,87.0,53.0,7.6,9.0,1,25,,,7.0,5.0,,1.0,,2.0,1.0,2.0,2.0,,,otavio,3.0,,,2.0,3.0,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,
11725189,away,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,175,169227,M,217704,EUR,702864000,M,10,10,False,31.0,25.0,1.0,1.0,7.0,7.0,18.0,25.0,2.0,,,,,,87.0,52.0,9.1,13.0,2,10,1.0,1.0,6.0,9.0,1.0,,,2.0,1.0,2.0,3.0,,,SadioMané,1.0,,,1.0,3.0,7.0,,,,2.0,4.0,1.0,2.0,,,2.0,,,
11725189,away,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,187,2307715,M,750,EUR,476409600,F,7,7,False,29.0,26.0,1.0,,5.0,5.0,21.0,30.0,3.0,,,,,,90.0,47.0,8.2,11.0,5,7,6.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,,,CR7,,2.0,,,,,,2.0,1.0,3.0,,,2.0,,True,2.0,,,1.0
11725189,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,178,1250,M,867179,EUR,840153600,M,17,17,True,16.0,15.0,,,10.0,11.0,5.0,5.0,4.0,,,,,,23.0,21.0,7.0,1.0,0,17,,,1.0,3.0,,,1.0,3.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,165,600,M,538320,EUR,768960000,M,8,8,True,12.0,11.0,,,5.0,6.0,6.0,6.0,2.0,,,,,,13.0,14.0,6.7,1.0,1,8,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,164,2201,M,1014447,EUR,859766400,F,29,29,True,14.0,12.0,,,3.0,3.0,9.0,11.0,2.0,,,,,,13.0,18.0,6.8,5.0,0,29,,,2.0,1.0,,,,,,,2.0,,,,,,,,,2.0,,1.0,,,1.0,,,,,,,,
11725189,away,Al-Nassr,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,185,1135,M,881831,EUR,853286400,D,5,5,True,4.0,4.0,,,3.0,3.0,1.0,1.0,2.0,,,,,,12.0,5.0,6.5,,0,5,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Mohammed Qassem,mohammed-qassem,M. Qassem,D,176,146,M,540426,EUR,790473600,D,24,24,True,10.0,10.0,1.0,1.0,8.0,8.0,2.0,2.0,3.0,,,,,,12.0,12.0,6.4,1.0,0,24,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11725189,away,Al-Nassr,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,188,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,181,549,M,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Sami Al-Najei,sami-al-najei,S. Al-Najei,M,181,886,M,832312,EUR,855273600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11725189,away,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,180,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
