match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_accurateCross,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals
10389741,home,Lorient,Vito Mannone,vito-mannone,V. Mannone,G,189,191,M,17053,EUR,573264000,G,1,1,False,16.0,15.0,2.0,1.0,15.0,15.0,1.0,5.0,90.0,19.0,6.2,1.0,0.0,0.0,4.785e-05,0,-0.6638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389741,home,Lorient,Igor Silva,igor-silva,I. Silva,D,173,235,M,831246,EUR,840585600,D,2,2,False,49.0,43.0,4.0,2.0,23.0,26.0,27.0,7.0,89.0,81.0,7.3,15.0,0.0,0.0,0.0265528,0,,,,2,20.0,4.0,1.0,4.0,11.0,2.0,3.0,2.0,2.0,1.0,7.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
10389741,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,183,525,M,1131541,EUR,992995200,D,18,18,False,77.0,70.0,3.0,,46.0,48.0,29.0,6.0,90.0,88.0,6.7,7.0,0.0,0.0,0.00613079,0,,,,5,24.0,,2.0,4.0,6.0,2.0,1.0,1.0,2.0,2.0,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10389741,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,190,3461,M,879618,EUR,896140800,D,3,3,False,72.0,64.0,6.0,2.0,54.0,56.0,16.0,6.0,90.0,87.0,6.8,9.0,0.0616,0.0,0.00331083,1,,,,3,10.0,,2.0,3.0,5.0,1.0,,,3.0,1.0,,,2.0,3.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389741,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,177,29,M,99945,EUR,624412800,D,25,25,False,63.0,53.0,4.0,1.0,32.0,32.0,35.0,6.0,90.0,88.0,7.0,14.0,0.0258,0.0,0.0248349,1,,,,25,22.0,4.0,1.0,2.0,6.0,1.0,,,2.0,1.0,1.0,,2.0,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
10389741,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,170,153,M,296434,EUR,728524800,M,19,19,False,82.0,70.0,11.0,7.0,32.0,33.0,51.0,12.0,90.0,108.0,7.6,17.0,0.0973,0.0,0.0537791,2,,,,6,38.0,2.0,,5.0,12.0,2.0,3.0,3.0,,1.0,8.0,7.0,1.0,,,1.0,,,,,True,2.0,2.0,1.0,,,,,,,,,,
10389741,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,177,232,M,802138,EUR,897609600,M,17,17,False,18.0,14.0,,,10.0,11.0,7.0,6.0,60.0,26.0,6.1,8.0,0.0,0.0,0.137846,0,,,,17,4.0,,,8.0,3.0,1.0,2.0,2.0,,,1.0,,,,,4.0,,,,,,3.0,,,,,,,,,,,,
10389741,home,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,180,1033,M,913942,EUR,900374400,M,14,14,False,27.0,25.0,,,9.0,9.0,21.0,5.0,81.0,47.0,7.4,8.0,0.6467,0.3598,0.0142518,5,,,,28,16.0,3.0,1.0,1.0,8.0,,4.0,4.0,,,3.0,1.0,1.0,,,,1.0,,2.0,,,,1.0,,1.0,3.0,,,,,,,,
10389741,home,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,173,3108,M,984014,EUR,949536000,M,80,80,False,42.0,31.0,4.0,3.0,15.0,17.0,29.0,8.0,81.0,68.0,7.0,21.0,0.0808,0.0,0.0764167,2,,,,28,17.0,4.0,,6.0,8.0,1.0,4.0,3.0,,1.0,1.0,,4.0,,,1.0,1.0,,3.0,1.0,,3.0,1.0,1.0,,,1.0,,,,,,,
10389741,home,Lorient,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,178,8305,M,1102503,EUR,953769600,M,11,11,False,9.0,7.0,,,4.0,4.0,6.0,1.0,60.0,22.0,6.9,6.0,0.1103,0.0,0.163928,1,,Ahmadou Bamba Dieng,,12,3.0,1.0,2.0,6.0,5.0,1.0,3.0,,,2.0,2.0,2.0,3.0,,,,1.0,,,,,,,1.0,,,,dieng_ahmadou_bamba,1.0,,,,,
10389741,home,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,190,817,M,873630,EUR,929491200,F,9,9,False,14.0,11.0,,,2.0,2.0,12.0,2.0,90.0,28.0,6.5,9.0,0.1049,0.0,0.0294988,2,,,,9,9.0,,2.0,7.0,2.0,,,,,,1.0,1.0,1.0,,,3.0,,,4.0,,,2.0,2.0,1.0,,,,,,2.0,,,,
10389741,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,170,165,M,942844,EUR,975369600,M,21,21,True,14.0,13.0,,,6.0,6.0,9.0,2.0,30.0,23.0,6.4,4.0,0.1032,0.0,0.205196,1,,,,21,7.0,1.0,2.0,5.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,
10389741,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,170,139,M,1131540,EUR,1033430400,D,37,37,True,14.0,10.0,,,2.0,3.0,11.0,2.0,30.0,17.0,6.5,6.0,0.0,0.0,0.0657204,0,,,,11,8.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10389741,home,Lorient,Stéphane Diarra,stephane-diarra,S. Diarra,F,173,90,M,834881,EUR,913161600,M,7,7,True,6.0,5.0,,,2.0,2.0,7.0,1.0,9.0,14.0,6.8,3.0,0.0,0.0,0.0688825,0,,,,25,5.0,3.0,,1.0,2.0,,2.0,1.0,,,,,1.0,,,,,,,2.0,,,,2.0,,,,,,,,,,
10389741,home,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,193,375,M,1049527,EUR,1018224000,F,29,29,True,2.0,1.0,,,,,2.0,,9.0,8.0,6.9,3.0,0.262,0.2781,0.0421045,2,,Siriné,Doucouré,99,1.0,,1.0,3.0,2.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,
10389741,home,Lorient,Yoann Cathline,cathline-yoann,Y. Cathline,M,176,521,M,1105700,EUR,1027296000,M,22,22,True,3.0,3.0,,,2.0,2.0,6.0,,1.0,11.0,,5.0,0.0323,0.0,0.0139868,1,,,,10,2.0,5.0,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
10389741,home,Lorient,Julian Pollersbeck,julian-pollersbeck,J. Pollersbeck,G,195,88,M,271017,EUR,776995200,G,23,23,True,,,,,,,,,,,,,,0.0,,0,,Julian,Pollersbeck,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389741,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,177,1325,M,998241,EUR,969580800,D,12,12,True,,,,,,,,,,,,,,0.0,,0,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389741,home,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,180,154,M,587402,EUR,822096000,M,8,8,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389741,home,Lorient,Adil Aouchiche,aouchiche-adil,A. Aouchiche,M,181,1369,M,962877,EUR,1026691200,M,10,10,True,,,,,,,,,,,,,,0.0,,0,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389741,away,Auxerre,Ionuț Radu,ionut-radu,I. Radu,G,188,3683,M,815202,EUR,864777600,G,1,1,False,30.0,13.0,25.0,8.0,5.0,7.0,23.0,14.0,90.0,42.0,7.8,17.0,0.0,0.0,0.00363834,0,0.6379,,,13,8.0,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,3.0,2.0,4.0,
10389741,away,Auxerre,Rayan Raveloson,rayan-raveloson,R. Raveloson,M,182,2740,M,757742,EUR,853372800,D,97,97,False,47.0,40.0,10.0,5.0,28.0,31.0,16.0,7.0,90.0,63.0,8.0,9.0,0.0676,0.3362,0.00536378,1,,,,45,12.0,,1.0,1.0,4.0,,,,5.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0
10389741,away,Auxerre,Jubal,jubal,Jubal,D,190,384,M,329195,EUR,746582400,D,4,4,False,35.0,33.0,3.0,1.0,30.0,30.0,5.0,5.0,90.0,49.0,7.3,2.0,0.0411,0.0,0.00280195,1,,,,5,3.0,,,3.0,5.0,1.0,,,6.0,1.0,2.0,1.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10389741,away,Auxerre,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,206,1092,M,1012650,EUR,1048809600,D,95,95,False,34.0,29.0,2.0,1.0,22.0,25.0,10.0,2.0,90.0,51.0,7.8,6.0,0.0,0.0,0.0367704,0,,,,95,7.0,1.0,,1.0,6.0,,,,6.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,
10389741,away,Auxerre,Akim Zedadka,akim-zedadka,A. Zedadka,D,173,1095,M,558524,EUR,801792000,M,13,13,False,31.0,26.0,2.0,1.0,13.0,14.0,20.0,4.0,90.0,55.0,6.8,12.0,0.0368,0.0,0.0419341,1,,,,80,14.0,3.0,1.0,7.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,
10389741,away,Auxerre,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,175,564,M,927340,EUR,994377600,M,80,80,False,33.0,30.0,3.0,2.0,20.0,20.0,13.0,6.0,90.0,51.0,7.1,6.0,0.1115,0.0,0.109663,1,,,,4,10.0,,,6.0,9.0,2.0,3.0,2.0,,1.0,4.0,,2.0,1.0,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,
10389741,away,Auxerre,Birama Touré,birama-toure,B. Touré,M,183,136,M,246507,EUR,707788800,M,12,12,False,33.0,26.0,6.0,4.0,13.0,16.0,17.0,7.0,90.0,42.0,6.7,7.0,0.0,0.0,0.00754236,0,,,,60,13.0,,1.0,6.0,4.0,1.0,,,1.0,2.0,2.0,1.0,2.0,,,4.0,,,,,True,,,,,,,,,,,,,
10389741,away,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,177,2401,M,844942,EUR,900720000,M,14,14,False,34.0,20.0,7.0,2.0,12.0,20.0,16.0,9.0,90.0,60.0,7.1,21.0,0.0,0.0,0.00531262,0,,,,14,8.0,2.0,,2.0,7.0,,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,
10389741,away,Auxerre,Siriki Dembélé,siriki-dembele,S. Dembélé,M,173,221,M,886532,EUR,842054400,F,77,77,False,15.0,15.0,,,5.0,5.0,12.0,3.0,67.0,33.0,6.5,11.0,0.1201,0.0,0.106636,1,,,,23,10.0,2.0,2.0,10.0,5.0,,4.0,3.0,,1.0,,,1.0,1.0,,3.0,,,3.0,,,4.0,1.0,1.0,1.0,,1.0,,,,,,,
10389741,away,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,169,447,M,827506,EUR,834105600,F,10,10,False,14.0,12.0,2.0,2.0,2.0,2.0,12.0,4.0,68.0,38.0,6.5,16.0,0.1737,0.0,0.0966375,2,,,,28,10.0,,,20.0,7.0,7.0,6.0,3.0,,,2.0,,1.0,1.0,,1.0,,,2.0,,,9.0,2.0,3.0,,,,,1.0,,,,,
10389741,away,Auxerre,Matthis Abline,abline-matthis,M. Abline,F,182,1315,M,999070,EUR,1048809600,F,19,19,False,7.0,5.0,,,3.0,3.0,4.0,2.0,79.0,19.0,6.3,10.0,0.0091,0.0,0.00054747,1,,,,10,2.0,,4.0,10.0,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,,6.0,,,1.0,,,,,,,,,,,,
