match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_hitWoodwork,stat_outfielderBlock,stat_keyPass,stat_aerialLost,stat_accurateCross,stat_aerialWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,captain,stat_errorLeadToAGoal,stat_blockedScoringAttempt
10388245,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,False,31.0,28.0,10.0,7.0,28.0,30.0,1.0,1.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,90.0,40.0,7.3,3.0,0.0,0.0,0.00010326,0,0.2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388245,home,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,D,17,17,False,75.0,65.0,4.0,3.0,26.0,28.0,49.0,,5.0,,,,,,,90.0,98.0,6.6,17.0,0.0243,0.0,0.137113,1,,39.0,2.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10388245,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,111.0,109.0,14.0,13.0,76.0,76.0,35.0,1.0,12.0,,,,,,,90.0,119.0,7.5,3.0,0.0787,0.0,0.0234978,1,,33.0,,,,,,,,1.0,1.0,,,1.0,,,,,NiklasSule,1.0,1.0,1.0,1.0,,,,,,,,,,
10388245,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,107.0,101.0,9.0,8.0,77.0,80.0,27.0,2.0,5.0,,,,,,,90.0,123.0,7.3,9.0,0.0,0.0,0.0154032,0,,24.0,,2.0,5.0,1.0,,2.0,1.0,,1.0,3.0,2.0,2.0,1.0,,,,nico.schlotterbeck,,,1.0,,,,,,,,,,,
10388245,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,73.0,69.0,2.0,,47.0,49.0,26.0,,5.0,,,,,,,79.0,87.0,6.4,8.0,0.0395,0.0,0.0108248,1,,22.0,2.0,4.0,2.0,,,4.0,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
10388245,home,Borussia Dortmund,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020811,M,991011,EUR,1056844800,M,22,22,False,59.0,54.0,4.0,3.0,32.0,33.0,28.0,,6.0,,,,,,,90.0,79.0,7.7,11.0,0.0,0.0,0.562257,0,,23.0,2.0,6.0,11.0,2.0,1.0,8.0,6.0,,,2.0,2.0,2.0,2.0,1.0,,,JudeBell,,,,2.0,,1.0,1.0,1.0,,,,,,
10388245,home,Borussia Dortmund,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,8,8,False,70.0,66.0,6.0,5.0,37.0,37.0,33.0,,5.0,,,,,,,79.0,77.0,7.2,5.0,0.1057,0.3205,0.0173408,1,,29.0,,2.0,3.0,,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,
10388245,home,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,M,13,13,False,64.0,53.0,4.0,2.0,26.0,26.0,40.0,1.0,4.0,,,,,,,90.0,81.0,8.6,17.0,0.3911,0.9546,0.259456,1,,27.0,2.0,4.0,4.0,,3.0,3.0,2.0,,1.0,2.0,2.0,,,,,,raphaelguerreiro14,2.0,,,3.0,,,,1.0,1.0,1.0,,,,
10388245,home,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,False,34.0,27.0,2.0,2.0,6.0,8.0,28.0,,1.0,,,,,,,72.0,52.0,8.7,15.0,0.7033,0.8159,0.210303,2,,21.0,2.0,4.0,7.0,,1.0,7.0,4.0,,,1.0,1.0,2.0,2.0,,,,donyellmalen,1.0,,,1.0,,,,1.0,2.0,1.0,1.0,,,
10388245,home,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,9,9,False,16.0,11.0,,,3.0,4.0,12.0,,2.0,,,,,,,72.0,27.0,8.4,7.0,1.4415,1.8757,0.0745431,2,,8.0,,4.0,4.0,,2.0,1.0,1.0,,,,,,2.0,,,,SebHaller,,,,,2.0,,1.0,,2.0,2.0,,,,
