match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_challengeLost,player_lastName,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_punches,stat_bigChanceCreated
12624454,home,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,26.0,19.0,11.0,4.0,0.0,18.0,20.0,1.0,6.0,1.0,4.0,3.0,3.0,1.0,1.0,90.0,34.0,7.1,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,D,40,40,False,45.0,38.0,7.0,2.0,0.0,23.0,27.0,15.0,18.0,1.0,5.0,,,,,87.0,53.0,6.8,8.0,0,3.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,62.0,58.0,8.0,4.0,0.0,37.0,37.0,21.0,25.0,7.0,4.0,,,,,90.0,73.0,7.0,5.0,1,2.0,2.0,2.0,3.0,,,,,,,1.0,1.0,nachofdez90,True,1.0,1.0,1.0,,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000,D,17,17,False,63.0,58.0,3.0,,0.0,38.0,38.0,20.0,25.0,3.0,6.0,,,,,90.0,74.0,6.8,7.0,0,,2.0,3.0,6.0,1.0,,,1.0,4.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000,M,2,2,False,55.0,48.0,7.0,4.0,0.0,17.0,18.0,32.0,40.0,,4.0,,,,,90.0,87.0,8.3,20.0,2,1.0,1.0,6.0,5.0,3.0,3.0,2.0,4.0,2.0,1.0,,1.0,,,1.0,,6.0,Mohammed Waheeb Abu Al-Shamat,3.0,1.0,1.0,1.0,4.0,,,,,,,
12624454,home,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800,M,8,8,False,50.0,42.0,5.0,3.0,0.0,20.0,20.0,23.0,38.0,,9.0,,,,,90.0,76.0,7.5,19.0,0,1.0,,5.0,6.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,1.0,,8.0,1.0,,,3.0,1.0,,,,,,
12624454,home,Al-Qadsiah,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178.0,5873,M,1003012,EUR,1027555200,M,5,5,False,57.0,51.0,9.0,6.0,0.0,26.0,28.0,25.0,29.0,1.0,9.0,,,,,90.0,71.0,6.9,9.0,0,2.0,,6.0,3.0,1.0,,,,2.0,2.0,1.0,,equifernandez,,,,1.0,,,,,,,3.0,,,,,,
12624454,home,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,M,24,24,False,30.0,25.0,3.0,1.0,0.0,9.0,10.0,16.0,23.0,2.0,3.0,,,,,69.0,46.0,6.7,10.0,0,,,2.0,2.0,1.0,,,,2.0,2.0,,,,,,,,,3.0,,,,,1.0,,,,,,
12624454,home,Al-Qadsiah,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178.0,1147,M,916176,EUR,903398400,F,88,88,False,31.0,22.0,4.0,1.0,0.0,7.0,7.0,17.0,32.0,,4.0,,,,,87.0,52.0,7.4,18.0,2,1.0,,3.0,4.0,,3.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,,1.0,,8.0,2.0,,,1.0,,,1.0,,,,
12624454,home,Al-Qadsiah,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,51498,EUR,614131200,F,10,10,False,28.0,21.0,1.0,,0.0,9.0,11.0,12.0,17.0,,1.0,,,,,90.0,42.0,7.4,11.0,6,,2.0,3.0,3.0,,4.0,1.0,1.0,,,,,Auba,,2.0,,1.0,,,,3.0,,1.0,,,1.0,1.0,,,
12624454,home,Al-Qadsiah,Julián Quiñones,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600,F,33,33,False,13.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,9.0,,2.0,,,,,90.0,29.0,6.8,7.0,1,1.0,,5.0,5.0,1.0,4.0,1.0,,1.0,1.0,3.0,,julianquinones33,,,,2.0,,1.0,,1.0,,,,,,,,,
12624454,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,13.0,8.0,3.0,1.0,0.0,3.0,4.0,5.0,9.0,,2.0,,,,,21.0,14.0,6.6,5.0,1,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,
12624454,home,Al-Qadsiah,Jehad Thakri,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600,M,4,4,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,11.0,2.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,F,66,66,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,,11.0,7.0,6.5,2.0,1,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,Abdulaziz Al-Othman,1.0,,,,,,,,,,,
12624454,home,Al-Qadsiah,Abdulaziz Rahma,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abdulaziz Rahma,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624454,home,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Saif Rashad Mohamed,,,,,,,,,,,,
12624454,away,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,34.0,25.0,19.0,10.0,0.0,21.0,21.0,4.0,13.0,2.0,12.0,3.0,4.0,,,90.0,48.0,6.9,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12624454,away,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,False,47.0,41.0,7.0,5.0,0.0,28.0,30.0,13.0,19.0,4.0,2.0,,,,,90.0,74.0,7.1,12.0,0,,2.0,4.0,6.0,1.0,1.0,,2.0,4.0,3.0,,1.0,,,,,1.0,Mohammed Abdulrahman,2.0,,,,,2.0,,,,,,
12624454,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,38.0,36.0,2.0,1.0,0.0,33.0,33.0,3.0,5.0,4.0,2.0,,,,,90.0,50.0,7.0,2.0,0,2.0,1.0,4.0,3.0,,,,1.0,2.0,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,
