match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_challengeLost,stat_unsuccessfulTouch,stat_wonContest,stat_interceptionWon,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_keyPass,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_errorLeadToAGoal
12437060,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,31.0,21.0,16.0,6.0,0.0,16.0,18.0,5.0,13.0,1.0,12.0,1.0,1.0,1.0,4.0,4.0,90.0,45.0,7.0,10.0,0.00067797,0,0.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437060,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,False,49.0,42.0,6.0,3.0,0.0,30.0,34.0,12.0,15.0,3.0,4.0,,,,,,90.0,62.0,6.5,10.0,0.00481784,0,,1.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12437060,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,False,52.0,45.0,5.0,4.0,0.0,38.0,41.0,7.0,11.0,7.0,5.0,,,,,,90.0,67.0,7.0,9.0,0.00968885,0,,4.0,5.0,,,4.0,2.0,4.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437060,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,37.0,29.0,5.0,2.0,0.0,18.0,24.0,11.0,13.0,7.0,1.0,,,,,,63.0,55.0,7.1,13.0,0.00286561,0,,2.0,3.0,,2.0,2.0,,2.0,2.0,,3.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12437060,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,M,22,22,False,55.0,43.0,5.0,2.0,0.0,25.0,30.0,19.0,28.0,4.0,1.0,,,,,,90.0,79.0,6.6,17.0,0.0391235,0,,1.0,3.0,1.0,2.0,3.0,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,nelsonsemedo50,True,3.0,1.0,1.0,,,,,,,,,,,,,
12437060,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,False,48.0,43.0,6.0,4.0,0.0,27.0,29.0,16.0,20.0,1.0,7.0,,,,,,62.0,53.0,6.9,6.0,0.00892206,1,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,0.0136,0.0104,,,,,,,,,,
12437060,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,47.0,40.0,3.0,3.0,0.0,21.0,25.0,19.0,23.0,11.0,9.0,3.0,,,,,90.0,65.0,7.9,12.0,0.0236777,1,,1.0,5.0,2.0,4.0,,,3.0,1.0,,1.0,2.0,1.0,4.0,1.0,joaogomes.01,,1.0,,,1.0,0.2087,0.6212,1.0,3.0,,,,,,,,
12437060,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,43.0,33.0,8.0,3.0,0.0,19.0,23.0,14.0,22.0,1.0,1.0,,,,,,90.0,70.0,6.6,16.0,0.016587,2,,1.0,7.0,1.0,3.0,2.0,,,,1.0,,2.0,1.0,1.0,4.0,r_aitnouri,,2.0,,,,0.0722,,,,2.0,,,,,,,
12437060,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,F,21,21,False,27.0,19.0,3.0,1.0,0.0,9.0,11.0,10.0,17.0,2.0,1.0,,,,,,62.0,39.0,6.0,13.0,0.0160718,1,,2.0,4.0,,,1.0,,2.0,2.0,1.0,,1.0,3.0,,1.0,,,1.0,,,1.0,0.3626,0.3585,,,,2.0,2.0,,,,,
12437060,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,10,10,False,35.0,26.0,3.0,1.0,1.0,12.0,13.0,14.0,25.0,5.0,3.0,1.0,,,,,90.0,60.0,8.2,19.0,0.223234,2,,1.0,6.0,2.0,4.0,1.0,,1.0,1.0,1.0,,1.0,3.0,3.0,,Cunha,,3.0,,,,0.1067,,,4.0,2.0,,1.0,3.0,,,,
12437060,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,16.0,10.0,,,0.0,5.0,6.0,5.0,10.0,5.0,,1.0,,,,,90.0,29.0,7.6,10.0,0.0346301,2,,1.0,2.0,1.0,,3.0,,1.0,1.0,,3.0,,3.0,,,,,,,,2.0,0.6643,0.6588,1.0,2.0,,,1.0,,,,,
12437060,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,True,23.0,19.0,2.0,1.0,0.0,10.0,11.0,9.0,12.0,8.0,3.0,1.0,,,,,28.0,36.0,7.1,6.0,0.0024677,1,,,1.0,1.0,2.0,1.0,,3.0,1.0,,2.0,,1.0,2.0,3.0,,,,,,,0.0239,,,,,,,,1.0,,,
12437060,home,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,29,29,True,11.0,9.0,,,1.0,1.0,1.0,8.0,10.0,5.0,,1.0,,,,,28.0,20.0,7.4,4.0,0.0549205,1,,,1.0,,,,,4.0,1.0,2.0,,,2.0,,,,,,,,1.0,0.0762,0.0898,,1.0,,,,1.0,,,,
12437060,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,27,27,True,10.0,10.0,2.0,2.0,0.0,6.0,6.0,5.0,5.0,,3.0,,,,,,27.0,14.0,6.6,1.0,0.170485,0,,,1.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,
12437060,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437060,home,Wolverhampton,Alfie Pond,alfie-pond,A. Pond,D,25,191,66,M,1083020,EUR,1076544000,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfie Pond,,
12437060,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437060,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Andre7,,,,,,,,,,,,,,,André,,
12437060,home,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437060,home,Wolverhampton,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11023,M,1069486,EUR,1079654400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Forbs,,
12437060,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,788134,EUR,858124800,G,1,1,False,25.0,15.0,12.0,2.0,0.0,14.0,14.0,1.0,11.0,,11.0,,,1.0,2.0,4.0,90.0,34.0,6.8,10.0,0.00060665,0,-0.2613,,,,,1.0,,,,,,,,,,deanhenderson,,,,,,,,,,,,,,,,,
12437060,away,Crystal Palace,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,826134,EUR,931132800,D,27,27,False,32.0,23.0,4.0,2.0,0.0,14.0,16.0,9.0,16.0,4.0,4.0,1.0,,,,,90.0,54.0,7.2,9.0,0.00450549,1,,1.0,4.0,,2.0,7.0,1.0,,,,1.0,3.0,,2.0,3.0,yungchalobah,,,,,1.0,0.0623,0.8255,1.0,1.0,,,,1.0,,,,1.0
12437060,away,Crystal Palace,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6873,M,879674,EUR,954979200,D,5,5,False,50.0,37.0,9.0,3.0,0.0,23.0,27.0,14.0,23.0,5.0,7.0,,,,,,90.0,64.0,6.5,17.0,0.00357189,0,,,2.0,,3.0,3.0,,1.0,1.0,1.0,2.0,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12437060,away,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,64.0,55.0,8.0,6.0,0.0,33.0,35.0,22.0,30.0,5.0,3.0,,,,,,90.0,84.0,7.7,12.0,0.0137011,2,,3.0,3.0,,1.0,7.0,,1.0,,,3.0,,1.0,1.0,1.0,MarcGuehi13,True,1.0,,,1.0,0.7191,0.9894,1.0,,,,,,1.0,,,
12437060,away,Crystal Palace,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,M,12,12,False,26.0,13.0,1.0,1.0,1.0,5.0,9.0,8.0,19.0,6.0,2.0,,,,,,90.0,53.0,7.0,20.0,0.00917994,2,,1.0,6.0,1.0,2.0,2.0,,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,daniel.chitiva,,2.0,,,,0.3776,,,1.0,2.0,1.0,,1.0,,,,
12437060,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,31.0,26.0,3.0,1.0,0.0,12.0,13.0,15.0,22.0,1.0,8.0,,,,,,80.0,41.0,6.1,12.0,0.0306468,1,,,8.0,2.0,2.0,,,1.0,1.0,2.0,,2.0,,,,,,4.0,1.0,,,0.21,,,,,,,,1.0,,,
12437060,away,Crystal Palace,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,18,18,False,42.0,35.0,4.0,4.0,0.0,10.0,11.0,27.0,34.0,5.0,8.0,1.0,,,,,90.0,65.0,7.0,16.0,0.198318,2,,,11.0,6.0,1.0,1.0,,3.0,2.0,1.0,1.0,3.0,1.0,,2.0,kamadadaichi,,3.0,2.0,,1.0,0.146,0.4435,,3.0,1.0,,,,,,,
12437060,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,M,3,3,False,31.0,26.0,5.0,3.0,0.0,12.0,14.0,15.0,25.0,2.0,4.0,1.0,,,,,90.0,56.0,6.9,13.0,0.114938,1,,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,8.0,1.0,,,0.0577,,,1.0,,,,1.0,1.0,,,
