match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_goals
12436541,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183.0,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,16.0,12.0,1.0,1.0,0.0,1.0,1.0,18.0,,1.0,,,,,,,45.0,27.0,6.9,8.0,0.0151474,1,,11.0,3.0,,1.0,2.0,4.0,2.0,1.0,,1.0,,1.0,2.0,,0.0181,,,,,,,,1.0,1.0,,,,,
12436541,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186.0,2651,M,,888550,EUR,935107200,M,28,28,True,13.0,13.0,,,0.0,6.0,6.0,7.0,,,,,,,,,45.0,18.0,6.3,2.0,0.00307272,0,,7.0,,,,4.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,
12436541,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174.0,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,True,34.0,33.0,1.0,,0.0,7.0,7.0,30.0,,3.0,,,,,,,27.0,41.0,7.1,2.0,0.0496167,1,,28.0,3.0,,1.0,,2.0,,1.0,,,1.0,,,,0.0413,,,1.0,,,,,,,,3.0,2.0,,
12436541,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180.0,3241,M,,113956,EUR,699148800,F,9,9,True,4.0,3.0,,,0.0,,,4.0,,1.0,,,,,,,20.0,4.0,6.5,1.0,0.0055612,0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436541,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191.0,2934,M,,1122603,EUR,1059955200,F,18,18,True,5.0,5.0,,,0.0,,,6.0,,,,,,,,,9.0,8.0,6.8,2.0,0.00994347,1,,5.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,1.0,0.044,,,,,,,1.0,,,,1.0,,,
12436541,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190.0,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188.0,1036,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184.0,985,M,,150396,EUR,775785600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187.0,1652,M,,866191,EUR,878169600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188.0,3304,M,,1400650,EUR,1146441600,M,67,67,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,away,Everton,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,185.0,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,43.0,22.0,37.0,16.0,0.0,9.0,10.0,33.0,4.0,13.0,4.0,3.0,6.0,3.0,,,90.0,60.0,9.0,21.0,0.00647571,0,2.1576,13.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,True,,,,
12436541,away,Everton,Ashley Young,,,ashley-young,A. Young,D,15,180.0,1712,M,,10589,EUR,489715200,D,18,18,False,25.0,17.0,7.0,1.0,0.0,10.0,13.0,13.0,,5.0,,,,,,,90.0,44.0,7.3,11.0,0.105903,0,,8.0,1.0,,,2.0,7.0,,,,1.0,3.0,,2.0,2.0,,,,2.0,,,,,2.0,2.0,,2.0,1.0,,
12436541,away,Everton,Jake O'Brien,,,jake-obrien,J. O'Brien,D,15,197.0,1429,M,,998253,EUR,989884800,D,15,15,False,27.0,24.0,6.0,3.0,0.0,21.0,22.0,5.0,8.0,,,,,,,,90.0,38.0,7.2,3.0,0.00051316,0,,3.0,,2.0,3.0,2.0,5.0,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,
12436541,away,Everton,Michael Keane,,,michael-keane,M. Keane,D,5,188.0,1573,M,,110846,EUR,726710400,D,5,5,False,23.0,20.0,3.0,2.0,0.0,16.0,17.0,6.0,4.0,,,,,,,,90.0,34.0,7.2,4.0,0.00171152,0,,4.0,,2.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,
12436541,away,Everton,Vitaliy Mykolenko,,,vitaliy-mykolenko,V. Mykolenko,D,16,180.0,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,22.0,19.0,2.0,1.0,1.0,11.0,14.0,12.0,3.0,3.0,,,,,,,90.0,37.0,7.3,7.0,0.171082,0,,10.0,4.0,,,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,2.0,2.0,,
12436541,away,Everton,James Garner,,,james-garner,J. Garner,M,37,182.0,3008,M,,927361,EUR,984441600,M,37,37,False,28.0,24.0,,,0.0,9.0,9.0,21.0,,4.0,,,,,,,90.0,42.0,7.4,9.0,0.00747427,2,,15.0,2.0,2.0,,2.0,4.0,,1.0,,2.0,3.0,1.0,,,0.108,,1.0,2.0,,0.0537,,,1.0,1.0,,,,,
12436541,away,Everton,Idrissa Gueye,,,idrissa-gueye,I. Gueye,M,27,174.0,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,34.0,28.0,4.0,3.0,0.0,13.0,13.0,21.0,1.0,6.0,,,,,,,90.0,49.0,6.7,10.0,0.0150999,0,,15.0,,,,6.0,4.0,,,,3.0,,,3.0,2.0,,,,,,,,2.0,3.0,1.0,,,,,
12436541,away,Everton,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175.0,1145,M,,829570,EUR,848448000,M,11,11,False,20.0,15.0,2.0,,0.0,10.0,12.0,11.0,2.0,4.0,,,,,,,90.0,32.0,6.6,9.0,0.00869741,1,,5.0,3.0,1.0,,5.0,1.0,3.0,1.0,,1.0,,,,,0.0446,,,,,,,1.0,1.0,1.0,,,,,
12436541,away,Everton,Carlos Alcaraz,,,carlos-alcaraz,C. Alcaraz,M,24,183.0,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,False,15.0,15.0,,,0.0,6.0,6.0,10.0,,4.0,,,,,,,76.0,27.0,7.8,2.0,0.00637518,5,,9.0,1.0,2.0,1.0,7.0,2.0,2.0,1.0,,1.0,,,1.0,2.0,0.2673,,4.0,,,0.9847,1.0,,1.0,,,,,,1.0
12436541,away,Everton,Iliman Ndiaye,,,iliman-ndiaye,I. Ndiaye,M,10,180.0,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,25.0,22.0,,,0.0,10.0,11.0,14.0,,6.0,,,,,,,76.0,46.0,7.6,8.0,0.0137333,1,,12.0,,,,1.0,10.0,,,1.0,3.0,3.0,4.0,3.0,,0.0358,,,2.0,,,,1.0,4.0,4.0,,,,,
12436541,away,Everton,Beto,,,beto,Beto,F,9,194.0,3398,M,,987489,EUR,886204800,F,14,14,False,16.0,10.0,,,0.0,7.0,7.0,9.0,1.0,2.0,,,,,,,88.0,32.0,7.0,14.0,0.0147589,3,,3.0,,7.0,9.0,13.0,10.0,,2.0,1.0,,,4.0,1.0,2.0,0.2111,,,,,,1.0,2.0,2.0,,,2.0,,,
12436541,away,Everton,Dwight McNeil,Dwight,McNeil,dwight-mcneil,D. McNeil,M,7,183.0,1973,M,,935543,EUR,943228800,F,7,7,True,5.0,5.0,,,0.0,2.0,2.0,3.0,,2.0,,,,,,,14.0,8.0,7.0,,0.00626136,0,,3.0,,1.0,,1.0,2.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,
12436541,away,Everton,Abdoulaye Doucouré,,,abdoulaye-doucoure,A. Doucouré,M,8,182.0,1269,M,,96535,EUR,725846400,M,16,16,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,14.0,3.0,6.5,,0.00027997,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,away,Everton,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187.0,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,True,3.0,1.0,,,0.0,1.0,1.0,2.0,1.0,1.0,,,,,,,9.0,6.0,5.7,2.0,3.92e-06,2,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,0.4943,2.0,1.0,,,0.0885,,,,,,,,,
12436541,away,Everton,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191.0,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,away,Everton,Asmir Begović,,,asmir-begovic,A. Begović,G,31,198.0,823,M,,13918,EUR,551145600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,away,Everton,Nathan Patterson,Nathan,Patterson,patterson-nathan,N. Patterson,D,2,189.0,661,M,,1020141,EUR,1003190400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,away,Everton,Reece Welch,Reece,Welch,reece-welch,R. Welch,D,4,,101,M,,1101370,EUR,1063929600,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,away,Everton,Armando Broja,,,armando-broja,A. Broja,F,27,191.0,8716,M,armando.broja,996985,EUR,1000080000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436541,away,Everton,Youssef Chermiti,,,youssef-chermiti,Y. Chermiti,F,9,192.0,1739,M,,1145627,EUR,1085356800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
