match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_aerialWon,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goals,stat_errorLeadToAShot,stat_outfielderBlock,stat_errorLeadToAGoal,stat_clearanceOffLine
12764247,home,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189.0,2121,M,,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764247,home,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175.0,1340,M,,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764247,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173.0,4507,M,yusufdemir.10,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201.0,1214,M,,19314,EUR,574560000,G,20,20,False,,43.0,34.0,11.0,3.0,0.0,31.0,38.0,3.0,5.0,1.0,11.0,1.0,4.0,5.0,,,90.0,59.0,7.0,9.0,0.0002295,0,-0.2076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12764247,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173.0,10892,M,pedroporro29,913654,EUR,937180800,D,23,23,False,,54.0,45.0,11.0,6.0,1.0,23.0,24.0,22.0,30.0,4.0,8.0,,,,,,90.0,83.0,7.5,14.0,0.357056,0,,,,4.0,5.0,2.0,,,2.0,5.0,4.0,,1.0,1.0,,,1.0,,,2.0,,,1.0,,,,,,,,1.0,,
12764247,away,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191.0,13712,M,radudragusin5,997103,EUR,1012694400,D,6,6,False,,31.0,22.0,2.0,,0.0,17.0,23.0,5.0,8.0,7.0,7.0,,,,,,90.0,55.0,5.8,16.0,0.00112971,0,,,,4.0,5.0,1.0,,,,3.0,3.0,,,1.0,,2.0,2.0,,,5.0,,,,,,,,,,,1.0,1.0,
12764247,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181.0,2686,M,,94758,EUR,735609600,D,33,33,False,,43.0,33.0,4.0,1.0,0.0,29.0,35.0,4.0,8.0,4.0,8.0,,,,,,90.0,53.0,6.2,11.0,0.00127961,0,,,,3.0,6.0,1.0,,,1.0,,,,,2.0,,6.0,,,,,,,,,,,,,,1.0,1.0,,
12764247,away,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187.0,5628,M,ArchieGray06,1142335,EUR,1142121600,D,14,14,False,,28.0,24.0,2.0,1.0,0.0,14.0,15.0,10.0,13.0,2.0,6.0,,,,,,90.0,50.0,6.3,9.0,0.132934,0,,,,7.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,3.0,1.0,,2.0,,,1.0,,,,,,,Archie Gray,,,,1.0,,
12764247,away,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186.0,9216,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,False,,18.0,11.0,,,0.0,9.0,10.0,2.0,8.0,,4.0,,,,,,66.0,24.0,6.1,11.0,0.00040775,0,,,,4.0,1.0,1.0,,,1.0,,,2.0,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181.0,19161,M,YB8,844842,EUR,841363200,M,8,8,False,,65.0,56.0,3.0,1.0,0.0,33.0,36.0,23.0,29.0,3.0,15.0,,,,,,90.0,93.0,6.3,18.0,0.0080338,0,,,,9.0,8.0,1.0,2.0,,1.0,4.0,3.0,,,1.0,4.0,,5.0,,,1.0,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175.0,15555,M,Madders,356398,EUR,848707200,M,10,10,False,,26.0,23.0,1.0,,0.0,15.0,17.0,8.0,10.0,,4.0,,,,,,66.0,44.0,6.2,11.0,0.0052111,0,,1.0,,6.0,6.0,1.0,4.0,1.0,1.0,2.0,,1.0,,,3.0,,1.0,,,3.0,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186.0,10644,M,brenjohnson_,1085180,EUR,990576000,F,22,22,False,,11.0,9.0,,,1.0,3.0,3.0,6.0,8.0,,,,,,,,45.0,15.0,7.0,3.0,0.735221,0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
12764247,away,Tottenham Hotspur,Will Lankshear,will-lankshear,W. Lankshear,F,27,189.0,1483,M,,1391825,EUR,1113955200,F,42,42,False,,4.0,2.0,,,0.0,,,2.0,4.0,,1.0,,,,,,60.0,15.0,6.8,6.0,0.00770865,2,,,,5.0,1.0,,,,1.0,,,3.0,,,,1.0,2.0,,2.0,2.0,1.0,1.1472,,,,1.4993,,,1.0,,1.0,,1.0
12764247,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184.0,116471,M,HMSon,111505,EUR,710553600,F,7,7,False,True,15.0,11.0,,,0.0,7.0,8.0,4.0,7.0,,3.0,,,,,,45.0,22.0,6.3,7.0,0.00551996,0,,,,2.0,2.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,1.0,,,
12764247,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186.0,11670,M,dejan_k10,928124,EUR,956620800,M,21,21,True,,13.0,10.0,1.0,,0.0,4.0,4.0,6.0,10.0,,1.0,,,,,,45.0,29.0,6.3,12.0,0.0169317,2,,1.0,,6.0,3.0,,6.0,2.0,,1.0,,2.0,,,,,,,,4.0,,0.0918,,2.0,,,,,,,,,
12764247,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187.0,8288,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,True,,30.0,24.0,,,0.0,13.0,16.0,11.0,14.0,,5.0,,,,,,45.0,43.0,7.5,8.0,0.012862,0,,,,4.0,5.0,1.0,4.0,2.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,1.0
12764247,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185.0,32532,M,pape,1002711,EUR,1031961600,M,29,29,True,,12.0,9.0,,,0.0,4.0,6.0,5.0,6.0,,1.0,,,,,,24.0,24.0,5.9,12.0,0.0279732,0,,,,5.0,1.0,,3.0,,,,,1.0,,,1.0,,2.0,,,3.0,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186.0,11216,M,Dom_Solanke,361420,EUR,874195200,F,19,19,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,24.0,15.0,7.0,8.0,0.00058897,1,,,,4.0,3.0,1.0,2.0,1.0,,1.0,,,,,1.0,,2.0,,1.0,3.0,,0.7705,,,,0.9547,,,1.0,,,,
12764247,away,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194.0,7142,M,guglielmovicario,553606,EUR,844646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188.0,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186.0,5926,M,udogiethree,983572,EUR,1038441600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Alfie Dorrington,dorrington-alfie,A. Dorrington,D,24,192.0,528,M,,1177610,EUR,1113955200,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Dante Cassanova,dante-cassanova,D. Cassanova,D,8,,281,M,,1187495,EUR,1087776000,D,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Callum Olusesi,callum-olusesi,C. Olusesi,M,8,175.0,630,M,,1403190,EUR,1173571200,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764247,away,Tottenham Hotspur,Luca Williams-Barnett,luca-williams-barnett,L. Williams-Barnett,F,10,175.0,1780,M,,1471591,EUR,1222819200,F,78,78,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Williams-Barnett,,,,,,
