match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_penaltyConceded,stat_fouls,stat_wonTackle,stat_totalOffside,stat_wonContest,captain,stat_accurateCross,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated
14053710,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1337,M,1145999,EUR,1088726400,G,1,1,False,35.0,24.0,16.0,7.0,0.0,19.0,20.0,5.0,15.0,8.0,1.0,1.0,1.0,90.0,41.0,6.0,11.0,0.00125339,0,-1.6601,-0.12,0.0,-0.21,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Denso Kasius,,,denso-kasius,D. Kasius,D,30,186,392,M,1008111,EUR,1033862400,D,30,30,False,44.0,35.0,8.0,6.0,0.0,19.0,24.0,16.0,20.0,5.0,,,,82.0,66.0,7.5,14.0,0.0282056,2,,0.18,0.35,-0.43,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0672,0.7538,1.0,0.5,,,,,,,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,704,M,1145982,EUR,1086825600,D,3,3,False,65.0,57.0,7.0,4.0,0.0,32.0,32.0,25.0,33.0,6.0,,,,90.0,84.0,6.7,10.0,0.0333681,0,,0.14,0.22,-0.1,,1.0,4.0,7.0,4.0,,,,,4.0,3.0,1.0,,,,3.0,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,376,M,1004278,EUR,999993600,D,5,5,False,63.0,57.0,10.0,7.0,0.0,36.0,37.0,21.0,26.0,3.0,,,,90.0,78.0,6.4,6.0,0.0220629,0,,0.15,0.14,-0.28,,,1.0,2.0,1.0,,,,,7.0,3.0,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
14053710,home,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,162,M,893559,EUR,892771200,D,34,34,False,38.0,33.0,6.0,4.0,0.0,11.0,13.0,22.0,25.0,2.0,,,,90.0,61.0,7.3,9.0,0.105415,0,,0.24,0.38,-0.18,,3.0,,1.0,5.0,,,,,6.0,2.0,1.0,2.0,,1.0,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Kees Smit,,,kees-smit,K. Smit,M,26,182,3641,M,1405756,EUR,1137801600,M,26,26,False,35.0,29.0,3.0,1.0,0.0,7.0,9.0,22.0,26.0,4.0,,,,90.0,53.0,6.4,16.0,0.0711294,0,,0.27,-0.33,-0.17,,2.0,2.0,7.0,5.0,2.0,,,,,1.0,,1.0,,5.0,2.0,,,,,,1.0,3.0,,1.0,1.0,,2.0,,,,,,,,,,
14053710,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,216,M,116946,EUR,677980800,M,8,8,False,51.0,45.0,3.0,2.0,0.0,15.0,17.0,30.0,34.0,4.0,,,,82.0,63.0,6.9,8.0,0.0567392,1,,0.33,0.27,-0.06,,,1.0,4.0,3.0,1.0,,1.0,,3.0,,,3.0,,1.0,,0.0131,0.1927,,0.11,,1.0,,,1.0,2.0,,,True,,,,,,,,,
14053710,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1207,M,980671,EUR,952560000,M,10,10,False,32.0,26.0,4.0,3.0,1.0,7.0,9.0,19.0,23.0,2.0,,,,71.0,43.0,6.8,12.0,0.388613,0,,0.34,0.05,-0.07,,1.0,,4.0,,1.0,,,,3.0,,,,,1.0,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1308,M,905174,EUR,957657600,F,11,11,False,13.0,9.0,2.0,1.0,0.0,6.0,7.0,3.0,6.0,1.0,,,,45.0,16.0,6.2,6.0,0.00108929,0,,-0.16,-0.47,-0.01,,,2.0,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
14053710,home,AZ Alkmaar,Mexx Meerdink,,,mexx-meerdink,M. Meerdink,F,35,182,927,M,1153117,EUR,1059004800,F,35,35,False,23.0,17.0,2.0,2.0,1.0,9.0,10.0,8.0,13.0,1.0,,,,90.0,37.0,7.4,10.0,0.0486068,2,,-0.12,-0.47,0.21,,,4.0,8.0,4.0,1.0,,2.0,1.0,2.0,,,1.0,,2.0,1.0,0.9173,1.3841,1.0,0.28,2.0,,,,3.0,1.0,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Ro-Zangelo Daal,,,ro-zangelo-daal,R. Daal,M,27,173,428,M,1145989,EUR,1096675200,F,27,27,False,23.0,17.0,3.0,2.0,0.0,5.0,7.0,12.0,16.0,2.0,,,,70.0,30.0,8.1,8.0,0.029714,2,,0.2,0.17,-0.11,,,,2.0,3.0,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,0.1842,0.2188,,0.53,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Weslley Patati,,,weslley-patati,W. Patati,M,7,167,1125,M,1148468,EUR,1064966400,F,7,7,True,15.0,15.0,,,0.0,3.0,3.0,12.0,12.0,1.0,,,,45.0,28.0,7.0,6.0,0.0967692,1,,0.24,-0.28,0.13,,1.0,1.0,5.0,3.0,2.0,1.0,,,,,,2.0,,2.0,1.0,0.0159,,,-0.11,,,2.0,,,1.0,,,,1.0,1.0,,,,,,,
14053710,home,AZ Alkmaar,Isak Steiner Jensen,Isak Jensen,,isak-steiner-jensen,I. S. Jensen,F,17,185,417,M,1087931,EUR,1072137600,F,17,17,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,2.0,,,,20.0,13.0,6.8,2.0,0.0537917,0,,-0.01,0.13,0.0,,4.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,
14053710,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,505,M,922018,EUR,957398400,M,6,6,True,13.0,12.0,1.0,1.0,0.0,5.0,5.0,7.0,8.0,2.0,,,,19.0,20.0,6.6,5.0,0.00954145,1,,-0.02,-0.16,-0.05,,,,2.0,2.0,,1.0,,,,,,,,2.0,,0.0118,,,-0.05,2.0,,1.0,,1.0,,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Matěj Šín,,,matej-sin,M. Šín,M,33,180,380,M,1170900,EUR,1086134400,M,33,33,True,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,1.0,,,,8.0,7.0,6.8,3.0,0.00764388,0,,0.31,-0.14,0.13,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197,305,M,1118181,EUR,1101427200,F,25,25,True,1.0,,,,0.0,,,,1.0,,,,,8.0,4.0,6.4,4.0,,0,,-0.02,,0.0,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14053710,home,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,73,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
