match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length
14053710,FT,3.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14053710,,3.0,3.0,,90,8.0,,1,,,goal,penalty,322941403.0,True,penalty,1153117.0,Mexx Meerdink,,,,,
14053710,,,,,90,4.0,,1,,,card,,123919265.0,False,yellow,797279.0,Bart Nieuwkoop,Bart Nieuwkoop,Time wasting,False,,
14053710,,,,,90,3.0,,1,,,substitution,,124551722.0,False,regular,,,,,,False,
14053710,,,,,90,2.0,,1,,,substitution,,124551721.0,False,regular,,,,,,False,
14053710,,,,,90,,,1,,,card,,123919231.0,False,yellowRed,825899.0,Anel Ahmedhodžić,Anel Ahmedhodžić,Foul,False,,
14053710,,,,,90,,,1,,,card,,123919340.0,False,yellow,253875.0,Timon Wellenreuther,Timon Wellenreuther,Time wasting,False,,
14053710,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,5.0
14053710,,,,,84,,,7,,,substitution,,124551599.0,False,regular,,,,,,False,
14053710,,,,,84,,,7,,,substitution,,124551588.0,False,regular,,,,,,False,
14053710,,,,,82,,,9,,,substitution,,124551581.0,True,regular,,,,,,False,
14053710,,,,,82,,,9,,,substitution,,124551572.0,True,regular,,,,,,False,
14053710,,2.0,3.0,,78,,,13,,,goal,,322939468.0,False,regular,1218066.0,Anis Hadj Moussa,,,,,
14053710,,,,,71,,,20,,,card,,123918997.0,False,yellow,1218004.0,Jaden Slory,Jaden Slory,Foul,False,,
14053710,,,,,71,,,20,,,substitution,,124551419.0,True,regular,,,,,,False,
14053710,,,,,70,,,21,,,substitution,,124551418.0,True,regular,,,,,,False,
14053710,,,,,70,,,21,,,card,,123918944.0,False,yellow,825899.0,Anel Ahmedhodžić,Anel Ahmedhodžić,Foul,False,,
14053710,,,,,62,,,29,,,substitution,,124551287.0,False,regular,,,,,,False,
14053710,,,,,61,,,30,,,card,,123918798.0,True,yellow,1145982.0,Wouter Goes,Wouter Goes,Foul,False,,
14053710,,2.0,2.0,,56,,,35,,,goal,,322937152.0,False,regular,1144138.0,Jordan Bos,,,,,
14053710,,2.0,1.0,,51,,,40,,,goal,,322936932.0,True,regular,1008111.0,Denso Kasius,,,,,
14053710,,,,,46,,,45,,,substitution,,124551061.0,True,regular,,,,,,False,
14053710,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14053710,,,,,45,1.0,,1,,,card,,123918273.0,True,yellow,1004278.0,Alexandre Penetra,Alexandre Penetra,Foul,False,,
14053710,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,1.0
14053710,,,,,38,,,8,,,card,,123918125.0,True,yellow,905174.0,Ibrahim Sadiq,Ibrahim Sadiq,Argument,False,,
14053710,,1.0,1.0,,36,,,10,,,goal,penalty,322934114.0,False,penalty,944467.0,Sem Steijn,,,,,
14053710,,1.0,0.0,,24,,,22,,,goal,,322932930.0,True,regular,1145989.0,Ro-Zangelo Daal,,,,,
14053710,,,,,23,,,23,,,card,,123917921.0,True,yellow,116946.0,Jordy Clasie,Jordy Clasie,Foul,False,,
