match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,captain,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_blockedScoringAttempt,stat_totalClearance,stat_fouls,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_totalOffside
10411519,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190.0,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,10.0,10.0,3.0,3.0,9.0,9.0,1.0,1.0,3.0,1.0,90.0,14.0,6.1,0.0,0.0,0.00012339,0,0.0793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411519,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181.0,2073,M,,986352,EUR,1021507200,D,52,52,False,77.0,68.0,3.0,,36.0,39.0,32.0,39.0,12.0,,90.0,102.0,7.0,0.0,0.0,0.0681459,0,,,,15,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,11.0,1.0,,,,,,,,,,,,,,,,,
10411519,home,Roma,Chris Smalling,chris-smalling,C. Smalling,D,192.0,1660,M,,47741,EUR,627696000,D,6,6,False,97.0,88.0,12.0,8.0,53.0,56.0,35.0,41.0,4.0,,90.0,110.0,7.5,0.1404,0.0,0.0142454,1,,,,5,,1.0,1.0,8.0,,,,2.0,3.0,2.0,,,9.0,1.0,True,5.0,1.0,1.0,,,,,,,,,,,,,
10411519,home,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,185.0,2299,M,,888949,EUR,911779200,D,3,3,False,40.0,37.0,,,25.0,26.0,12.0,14.0,4.0,,45.0,45.0,6.4,0.0498,0.0,0.0108654,1,,,,3,,1.0,3.0,1.0,,1.0,,1.0,,,,,4.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
10411519,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175.0,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,False,57.0,46.0,6.0,1.0,19.0,23.0,27.0,37.0,8.0,,90.0,87.0,6.5,0.1027,0.0,0.0269293,4,,,,59,3.0,1.0,6.0,4.0,2.0,1.0,,2.0,2.0,2.0,,1.0,20.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,
10411519,home,Roma,Mady Camara,mady-camara,M. M. Camara,M,182.0,1756,M,,867546,EUR,857088000,M,20,20,False,37.0,29.0,2.0,1.0,14.0,17.0,15.0,20.0,6.0,,74.0,47.0,6.6,0.0565,0.0,0.0134177,1,,,,2,,1.0,2.0,5.0,1.0,,,1.0,2.0,,3.0,,11.0,,,3.0,,,1.0,2.0,1.0,,,,,,,,,,
10411519,home,Roma,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,191.0,1887,M,,1102659,EUR,1046649600,M,68,68,False,22.0,17.0,1.0,,5.0,7.0,12.0,15.0,1.0,,45.0,28.0,6.5,0.0,0.0,0.00758948,0,,,,8,,,3.0,3.0,,,,,1.0,1.0,,1.0,6.0,,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,,
10411519,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178.0,5712,M,stewel92,45925,EUR,720144000,M,92,92,False,45.0,35.0,2.0,,16.0,17.0,22.0,31.0,6.0,,90.0,70.0,7.5,0.3197,0.605,0.246674,4,,,,22,3.0,1.0,7.0,3.0,,4.0,,,1.0,,,1.0,17.0,6.0,,1.0,2.0,,1.0,,,2.0,3.0,1.0,1.0,,,,,,
10411519,home,Roma,Ola Solbakken,ola-solbakken,O. Solbakken,F,186.0,648,M,,920744,EUR,905126400,F,18,18,False,16.0,10.0,,,1.0,2.0,9.0,16.0,3.0,,45.0,27.0,6.6,0.0523,0.0,0.0496658,1,,,,9,2.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,,11.0,,,,,,1.0,1.0,,1.0,,,,,,,,,
10411519,home,Roma,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,175.0,8434,M,gwijnaldum,22126,EUR,658281600,F,25,25,False,12.0,10.0,,,2.0,2.0,8.0,10.0,3.0,,67.0,23.0,6.7,0.0,0.0,0.0163621,0,,,,8,,,3.0,4.0,,2.0,1.0,,2.0,2.0,1.0,1.0,6.0,1.0,,,,,,,,2.0,,,,,,,,,
