match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,confirmed,player_id,player_name,playerName,reason,rescinded,description
12421051,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421051,,,,,90,2.0,,1,,,substitution,123047682.0,False,True,regular,,,,,,,,
12421051,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,,,
12421051,,,,,87,,,4,,,substitution,123047658.0,False,False,regular,,,,,,,,
12421051,,,,,86,,,5,,,substitution,123047649.0,False,True,regular,,,,,,,,
12421051,,,,,85,,,6,,,substitution,123047648.0,False,True,regular,,,,,,,,
12421051,,,,,82,,,9,,,substitution,123047616.0,False,False,regular,,,,,,,,
12421051,,,,,81,,,10,,,substitution,123047615.0,False,False,regular,,,,,,,,
12421051,,,,,81,,,10,,,substitution,123047614.0,False,True,regular,,,,,,,,
12421051,,,,,81,,,10,,,substitution,123047613.0,False,True,regular,,,,,,,,
12421051,,,,,67,,,24,,,substitution,123047518.0,False,False,regular,,,,,,,,
12421051,,,,,66,,,25,,,substitution,123047530.0,False,False,regular,,,,,,,,
12421051,,,,,65,,,26,,,varDecision,27932.0,,True,goalNotAwarded,,False,1004790.0,Jacob Ondrejka,,,,
12421051,,2.0,0.0,,62,,,29,,,goal,187131922.0,,True,regular,,,35208.0,Tjaronn Chery,,,,
12421051,,,,,60,,,31,,,card,121552738.0,,False,yellow,,,1103333.0,Franjo Ivanović,Franjo Ivanović,Argument,False,
12421051,,,,,60,,,31,,,card,121552737.0,,False,yellowRed,,,895327.0,Kevin Mac Allister,Kevin Mac Allister,Foul,False,
12421051,,,,,57,,,34,,,card,121552731.0,,True,yellow,,,58994.0,Denis Odoi,Denis Odoi,Foul,False,
12421051,,,,,54,,,37,,,card,121552721.0,,True,yellow,,,339901.0,Vincent Janssen,Vincent Janssen,,False,
12421051,,1.0,0.0,,53,,,38,,,goal,187131478.0,,True,regular,,,339901.0,Vincent Janssen,,,,
12421051,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421051,,,,,45,2.0,,1,,,card,121552562.0,,False,yellow,,,895327.0,Kevin Mac Allister,Kevin Mac Allister,Foul,False,
12421051,,,,,45,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
12421051,,,,,28,,,18,,,inGamePenalty,118490033.0,,True,missed,,,339901.0,Vincent Janssen,,offTarget,,Off target
12421051,,,,,3,,,43,,,varDecision,27924.0,,True,goalAwarded,,False,386950.0,Gyrano Kerk,,,,
