match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,stat_fouls,stat_blockedScoringAttempt,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_penaltyMiss,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,player_sofascoreId
12421051,home,Royal Antwerp FC,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193.0,27447,M,964753,EUR,1026000000,G,91,91,False,38.0,28.0,20.0,10.0,0.0,26.0,28.0,2.0,10.0,1.0,1.0,9.0,1.0,5.0,6.0,90.0,48.0,8.3,10.0,0.00085742,0,0.7006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421051,home,Royal Antwerp FC,Jelle Bataille,,,jelle-bataille,J. Bataille,D,25,175.0,224,M,889387,EUR,927158400,D,25,25,False,50.0,43.0,1.0,1.0,0.0,24.0,26.0,19.0,24.0,1.0,11.0,1.0,1.0,,,90.0,84.0,7.7,12.0,0.0293962,0,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,8.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421051,home,Royal Antwerp FC,Toby Alderweireld,,,toby-alderweireld,T. Alderweireld,D,,186.0,1445,M,44575,EUR,604800000,D,23,23,False,61.0,54.0,11.0,6.0,0.0,36.0,40.0,18.0,21.0,,1.0,3.0,,,,90.0,72.0,7.3,7.0,0.0186467,1,,3.0,1.0,,,,,2.0,1.0,1.0,,True,2.0,1.0,4.0,0.0427,,,,,,,,,,,,,,,,,,,,
12421051,home,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,77.0,67.0,12.0,7.0,0.0,47.0,53.0,20.0,24.0,,1.0,3.0,,,,90.0,84.0,7.0,10.0,0.00668023,0,,3.0,,,,,,,1.0,1.0,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
12421051,home,Royal Antwerp FC,Ayrton Costa,,,ayrton-costa,A. Costa,D,32,179.0,1038,M,976485,EUR,931824000,D,5,5,False,50.0,35.0,2.0,2.0,0.0,18.0,28.0,17.0,22.0,1.0,6.0,6.0,,,,81.0,73.0,7.4,20.0,0.0630933,0,,5.0,1.0,,2.0,2.0,,3.0,3.0,3.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
12421051,home,Royal Antwerp FC,Denis Odoi,Denis,Odoi,denis-odoi,D. Odoi,M,3,177.0,876,M,58994,EUR,580694400,M,6,6,False,42.0,32.0,5.0,1.0,0.0,12.0,16.0,20.0,26.0,,2.0,6.0,1.0,,,90.0,51.0,6.7,11.0,0.0102752,1,,3.0,1.0,,1.0,1.0,,2.0,,,1.0,,,,1.0,0.1143,2.0,1.0,,,,,,,,,,,,,,,,,,
12421051,home,Royal Antwerp FC,Mahamadou Doumbia,Mahamadou Doumbia,,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200,M,20,20,False,36.0,32.0,5.0,4.0,0.0,14.0,16.0,18.0,20.0,4.0,9.0,5.0,,,,90.0,55.0,6.9,12.0,0.0346047,0,,8.0,1.0,5.0,3.0,3.0,,,2.0,,3.0,,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,
12421051,home,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,M,7,7,False,17.0,8.0,,,0.0,3.0,4.0,6.0,16.0,2.0,6.0,4.0,1.0,,,89.0,37.0,6.6,19.0,0.192936,0,,11.0,1.0,,5.0,1.0,,,2.0,1.0,3.0,,3.0,,1.0,,4.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,
12421051,home,Royal Antwerp FC,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,M,9,9,False,36.0,25.0,5.0,1.0,0.0,9.0,10.0,18.0,30.0,,,3.0,,,,85.0,48.0,7.3,20.0,0.225099,1,,3.0,,1.0,2.0,,,,,,4.0,,,,,0.041,,,3.0,4.0,2.0,1.0,1.0,0.3416,,,,,,,,,,,,
12421051,home,Royal Antwerp FC,Jacob Ondrejka,,,ondrejka-jacob,J. Ondrejka,M,17,180.0,1006,M,1004790,EUR,1030924800,M,11,11,False,23.0,12.0,5.0,2.0,1.0,3.0,8.0,9.0,18.0,2.0,10.0,4.0,5.0,,,86.0,43.0,8.2,18.0,0.268688,2,,2.0,,,1.0,1.0,,1.0,2.0,2.0,4.0,,1.0,1.0,,0.0942,1.0,,1.0,3.0,,1.0,,0.2816,1.0,1.0,,,,,,,,,,
