match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_keyPass,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_dispossessed,stat_unsuccessfulTouch,stat_shotOffTarget,stat_challengeLost,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_goals,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated
11407344,home,Cagliari,Boris Radunović,boris-radunovic,B. Radunović,G,22,193,193,M,795926,EUR,833068800,G,1,1,False,18.0,10.0,12.0,4.0,8.0,10.0,2.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,90.0,23.0,6.2,8.0,0.0,0.0,0.00081813,0,-0.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407344,home,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,40.0,29.0,7.0,4.0,11.0,16.0,19.0,25.0,3.0,6.0,,,,,85.0,59.0,6.8,13.0,0.0,0.0,0.0811676,0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11407344,home,Cagliari,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,4,4,False,30.0,24.0,4.0,1.0,18.0,21.0,6.0,9.0,10.0,11.0,,,,,90.0,49.0,7.0,6.0,0.0,0.0,0.00353674,0,,,,1.0,4.0,,,1.0,,4.0,4.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11407344,home,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,False,33.0,29.0,9.0,6.0,25.0,26.0,4.0,7.0,9.0,4.0,,,,,90.0,53.0,7.4,4.0,0.0,0.0,0.158144,0,,,,2.0,6.0,,,4.0,1.0,,2.0,,,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,
11407344,home,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,27,27,False,39.0,31.0,6.0,4.0,14.0,19.0,17.0,24.0,3.0,6.0,,,,,90.0,56.0,6.9,15.0,0.0186,0.1964,0.0104239,1,,4.0,,3.0,4.0,2.0,1.0,,1.0,1.0,3.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
11407344,home,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,45.0,41.0,5.0,3.0,14.0,16.0,27.0,29.0,3.0,8.0,,,,,90.0,60.0,7.0,9.0,0.0,0.0,0.0411301,0,,,,,5.0,2.0,1.0,2.0,2.0,,2.0,,,2.0,,1.0,,,1.0,3.0,,,,,,,,,,,,,,
11407344,home,Cagliari,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,25,25,False,35.0,27.0,3.0,3.0,12.0,17.0,15.0,19.0,2.0,9.0,,,,,85.0,48.0,6.8,12.0,0.0207,0.0,0.0273951,1,,1.0,,,3.0,2.0,1.0,1.0,,2.0,4.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11407344,home,Cagliari,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,M,19,19,False,8.0,7.0,,,5.0,5.0,2.0,4.0,,3.0,,,,,45.0,19.0,6.1,8.0,0.0,0.0,0.00051257,0,,1.0,,,1.0,1.0,,,1.0,1.0,6.0,,,1.0,,,,,3.0,2.0,,1.0,,,,,,,,,,,,
11407344,home,Cagliari,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175,1922,M,589620,EUR,820108800,M,8,8,False,31.0,22.0,5.0,2.0,5.0,7.0,19.0,33.0,1.0,7.0,,,,,90.0,57.0,6.3,24.0,0.1138,0.0,0.0570597,2,,9.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,13.0,,,2.0,,1.0,5.0,,2.0,3.0,1.0,,1.0,,,,,,,,,,,
11407344,home,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,False,12.0,8.0,,,2.0,2.0,6.0,11.0,7.0,1.0,,,,,60.0,22.0,6.6,5.0,0.0,0.0,0.00695132,0,,1.0,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407344,home,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,False,4.0,3.0,,,3.0,3.0,,1.0,,2.0,,,,,35.0,9.0,6.7,3.0,0.1137,0.0,5.517e-05,2,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,2.0,2.0,,,True,,,,,,,,,,
11407344,home,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,True,5.0,3.0,,,1.0,1.0,2.0,6.0,,,,,,,55.0,27.0,6.7,12.0,0.1282,0.0,0.00423089,4,,2.0,,,4.0,4.0,3.0,,1.0,1.0,7.0,,,1.0,,,1.0,,3.0,3.0,,1.0,4.0,,LuvumboZito,1.0,,,,,,,,
