match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,captain,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_totalOffside
11391423,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,27.0,23.0,10.0,6.0,21.0,22.0,2.0,5.0,1.0,8.0,5.0,7.0,90.0,41.0,7.7,4.0,0.00031504,0,0.4321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391423,home,Lorient,Formose Mendy,formose-mendy,F. Mendy,D,27,191,1488,M,982316,EUR,978393600,D,13,13,False,57.0,43.0,7.0,3.0,30.0,37.0,13.0,22.0,1.0,6.0,,,90.0,77.0,6.6,19.0,0.00994943,0,,,,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
11391423,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,59.0,51.0,7.0,1.0,43.0,44.0,8.0,15.0,4.0,5.0,,,90.0,67.0,6.5,8.0,0.00258056,1,,,,,1.0,2.0,2.0,3.0,,,1.0,1.0,,,1.0,1.0,0.0728,,,,,,,,,,,,,,,,,,
11391423,home,Lorient,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,60.0,51.0,5.0,1.0,31.0,34.0,20.0,26.0,1.0,6.0,,,90.0,74.0,6.9,10.0,0.0230944,0,,,,,,3.0,3.0,7.0,,1.0,2.0,1.0,1.0,1.0,,4.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,
11391423,home,Lorient,Benjamin Mendy,benjamin-mendy,B. Mendy,D,23,185,2303,M,139225,EUR,774403200,D,5,5,False,24.0,17.0,7.0,5.0,8.0,9.0,11.0,28.0,2.0,2.0,,,71.0,56.0,6.6,20.0,0.565914,0,,,,13.0,,,3.0,2.0,1.0,,,,,2.0,,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
11391423,home,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,10,10,False,31.0,26.0,,,11.0,12.0,16.0,23.0,,3.0,,,90.0,49.0,7.2,10.0,0.141281,1,,,,4.0,,,2.0,8.0,1.0,,2.0,2.0,,3.0,1.0,,0.0225,4.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,
11391423,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,57.0,46.0,6.0,5.0,22.0,24.0,25.0,39.0,,9.0,,,90.0,78.0,6.8,21.0,0.161458,0,,,,6.0,,1.0,5.0,4.0,3.0,,,,3.0,,,,,4.0,3.0,1.0,1.0,1.0,,1.0,True,,,,,,,,,,
11391423,home,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,False,35.0,34.0,2.0,2.0,24.0,24.0,10.0,11.0,,4.0,,,79.0,44.0,6.7,2.0,0.0117143,0,,,,,,2.0,9.0,6.0,5.0,,4.0,2.0,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,
11391423,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,False,35.0,29.0,3.0,1.0,7.0,8.0,22.0,29.0,,7.0,,,79.0,47.0,6.7,12.0,0.0571205,1,,,,2.0,,,5.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,0.0338,4.0,2.0,,,1.0,,,,,,,,,,,,,
11391423,home,Lorient,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,11,11,False,10.0,8.0,,,6.0,7.0,2.0,4.0,,1.0,,,55.0,19.0,7.1,6.0,0.0026326,3,,Ahmadou Bamba Dieng,,1.0,1.0,3.0,5.0,3.0,1.0,,,,2.0,,,2.0,0.3476,1.0,,,,,,,,dieng_ahmadou_bamba,2.0,1.0,1.0,0.8054,,,,,
11391423,home,Lorient,Aiyegun Tosin,aiyegun-tosin,A. Tosin,F,15,179,2383,M,875548,EUR,898819200,F,27,27,False,14.0,12.0,,,3.0,3.0,9.0,12.0,,2.0,,,71.0,21.0,6.5,7.0,0.0342978,0,,,,1.0,,,3.0,,,,,,1.0,,,,,1.0,,,,2.0,,2.0,,,,,,,,,,,
11391423,home,Lorient,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,M,22,22,True,5.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,,35.0,8.0,6.4,3.0,0.0642292,1,,,,,,,1.0,,,,,,1.0,,,1.0,0.311,,,,,,,1.0,,,1.0,,,,1.0,,,,
11391423,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,20.0,13.0,2.0,,7.0,9.0,6.0,16.0,,3.0,,,19.0,31.0,6.8,13.0,0.00496986,0,,,,5.0,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11391423,home,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,True,1.0,1.0,,,,,1.0,1.0,,,,,19.0,11.0,6.0,8.0,0.0143479,0,,Siriné,Doucouré,,2.0,,7.0,1.0,,,,,5.0,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,
11391423,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,9.0,7.0,,,1.0,1.0,6.0,8.0,,,,,11.0,13.0,6.5,5.0,0.0054138,0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11391423,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,17,17,True,18.0,15.0,1.0,,4.0,4.0,12.0,15.0,,1.0,,,11.0,24.0,7.1,3.0,0.0321044,0,,,,1.0,,,,5.0,,,2.0,2.0,,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,
11391423,home,Lorient,Alfred Gomis,alfred-gomis,A. Gomis,G,1,196,1220,M,143695,EUR,747187200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391423,home,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173,235,M,831246,EUR,840585600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391423,home,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391423,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391423,away,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,32.0,23.0,13.0,4.0,21.0,22.0,2.0,10.0,1.0,2.0,,,90.0,33.0,6.3,9.0,0.00176614,0,-0.1946,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,1.0,1.0,,
11391423,away,RC Strasbourg,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,False,59.0,43.0,10.0,2.0,29.0,36.0,14.0,23.0,3.0,6.0,,,90.0,82.0,6.6,21.0,0.0133039,0,,,,,,,5.0,3.0,4.0,,3.0,2.0,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,
11391423,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,74.0,64.0,10.0,2.0,58.0,60.0,6.0,14.0,7.0,4.0,,,90.0,85.0,6.7,11.0,0.00191786,0,,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11391423,away,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,False,54.0,49.0,4.0,3.0,42.0,45.0,7.0,9.0,3.0,2.0,,,67.0,65.0,6.6,5.0,0.00172633,1,,Abakar Sylla,,,3.0,1.0,4.0,3.0,1.0,,1.0,1.0,,1.0,,,0.1883,,,1.0,,,,,,,,1.0,,0.2635,1.0,,,,
11391423,away,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,False,7.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,,1.0,,,36.0,17.0,6.7,4.0,0.00171779,0,,,,1.0,1.0,,3.0,4.0,,,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,
