match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_dispossessed,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_punches,player_sofascoreId,stat_goalAssist,stat_clearanceOffLine
10389894,home,Auxerre,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,1,1,False,21.0,16.0,15.0,10.0,10.0,11.0,6.0,10.0,8.0,2.0,1.0,3.0,4.0,2.0,90.0,34.0,6.6,5.0,0.0,0.0,0.0022738,0,0.3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389894,home,Auxerre,Rayan Raveloson,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,D,97,97,False,60.0,49.0,1.0,1.0,31.0,35.0,18.0,25.0,5.0,,,,,,90.0,73.0,6.9,12.0,0.0754,0.0,0.0165208,1,,,,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10389894,home,Auxerre,Jubal,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,49.0,46.0,6.0,3.0,28.0,28.0,18.0,21.0,5.0,,,,,,90.0,54.0,5.6,5.0,0.0,0.0,0.100657,0,,,,,,6.0,1.0,,1.0,,,,1.0,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,
10389894,home,Auxerre,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,54.0,52.0,1.0,,39.0,40.0,13.0,14.0,6.0,,,,,,90.0,66.0,6.7,2.0,0.286,0.0,0.00427447,1,,,,1.0,,2.0,3.0,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
10389894,home,Auxerre,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,M,13,13,False,14.0,11.0,1.0,,6.0,7.0,6.0,8.0,2.0,,,,,,45.0,21.0,6.7,5.0,0.0,0.0,0.178351,0,,,,1.0,1.0,3.0,3.0,,1.0,,,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
10389894,home,Auxerre,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,564,M,927340,EUR,994377600,M,80,80,False,38.0,33.0,1.0,1.0,15.0,16.0,18.0,22.0,,,,,,,72.0,48.0,7.0,7.0,0.6461,0.0,0.0102947,3,,,,,,1.0,4.0,,1.0,,1.0,1.0,,,,,,,3.0,,,,3.0,,1.0,3.0,,,,,,,,
10389894,home,Auxerre,Birama Touré,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,12,12,False,44.0,38.0,6.0,3.0,22.0,23.0,16.0,21.0,5.0,,,,,,90.0,58.0,6.9,6.0,0.0292,0.0332,0.0295802,1,,,,,,5.0,5.0,,3.0,,4.0,2.0,1.0,,2.0,,3.0,,,1.0,,,,,,,True,1.0,,,,,,
10389894,home,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,M,14,14,False,57.0,51.0,4.0,3.0,22.0,23.0,31.0,41.0,14.0,,,,,,90.0,92.0,7.8,16.0,0.0,0.0,0.23966,0,,,,,,2.0,7.0,,1.0,,5.0,3.0,1.0,2.0,1.0,3.0,,,,3.0,7.0,2.0,2.0,1.0,,1.0,,,,,,,,
10389894,home,Auxerre,Gauthier Hein,gauthier-hein,G. Hein,M,10,170,632,M,842391,EUR,839376000,F,7,7,False,17.0,15.0,1.0,,6.0,6.0,9.0,19.0,1.0,,,,,,56.0,28.0,6.7,10.0,0.0,0.0,0.00773091,0,,,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,8.0,,,,,,,,,,,,,
10389894,home,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,F,10,10,False,14.0,10.0,2.0,,3.0,3.0,8.0,12.0,1.0,,,,,,57.0,24.0,6.4,8.0,0.0222,0.0,0.0920811,1,,,,,,4.0,3.0,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,4.0,,1.0,2.0,,,,,,,,
