match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,captain,stat_penaltyWon,stat_accurateCross,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_lastManTackle,stat_penaltyConceded
12437839,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,False,42.0,40.0,3.0,1.0,0.0,40.0,40.0,2.0,2.0,5.0,3.0,3.0,90.0,46.0,6.6,2.0,0.00022606,0,-0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437839,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,50.0,42.0,4.0,2.0,0.0,17.0,18.0,34.0,,4.0,,,90.0,68.0,7.0,13.0,0.0273621,0,,25.0,2.0,2.0,6.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437839,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,2,2,False,94.0,91.0,4.0,3.0,0.0,56.0,56.0,38.0,1.0,3.0,,,90.0,103.0,7.1,4.0,0.016951,0,,35.0,,1.0,3.0,7.0,1.0,3.0,3.0,1.0,1.0,,,,,Pau Cubarsí,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437839,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,116.0,107.0,11.0,8.0,0.0,58.0,59.0,57.0,,2.0,,,90.0,126.0,7.3,10.0,0.0265478,0,,49.0,,,1.0,4.0,,,,1.0,,,,,,,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12437839,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,37.0,34.0,1.0,1.0,0.0,16.0,16.0,26.0,,4.0,,,90.0,64.0,6.6,16.0,0.0276827,2,,18.0,5.0,,5.0,3.0,,4.0,2.0,,,2.0,2.0,,,,,2.0,,1.0,,1.0,1.0,0.092,,,,,,,,,,,,,,,,
12437839,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,17,17,False,53.0,48.0,2.0,2.0,0.0,16.0,17.0,36.0,,4.0,,,90.0,67.0,6.9,7.0,0.0236321,1,,32.0,,4.0,6.0,5.0,1.0,1.0,,1.0,1.0,,,,,,,,2.0,4.0,1.0,,1.0,0.058,,,,,,,,,,,,,,,,
12437839,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,70.0,68.0,8.0,7.0,0.0,21.0,21.0,52.0,,7.0,,,83.0,86.0,8.8,9.0,0.644054,1,,47.0,3.0,,4.0,1.0,3.0,,,,,3.0,,,3.0,,,1.0,1.0,1.0,1.0,,,0.1066,1.0,1.0,1.0,0.1759,,,,,,,,,,,,
12437839,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,M,19,19,False,32.0,27.0,,,1.0,3.0,5.0,27.0,,3.0,,,76.0,54.0,7.7,11.0,0.349741,6,,24.0,,,5.0,7.0,1.0,7.0,3.0,2.0,1.0,,,,3.0,,,,,2.0,,4.0,1.0,0.7625,1.0,1.0,,0.5057,2.0,,,,,,,,,,,
12437839,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,M,11,11,False,27.0,23.0,1.0,,1.0,7.0,7.0,22.0,1.0,4.0,,,66.0,46.0,8.7,9.0,0.137287,2,,16.0,2.0,,3.0,8.0,,2.0,2.0,5.0,4.0,,,1.0,4.0,,,3.0,,1.0,,2.0,,0.1081,2.0,,,,,True,1.0,,,,,,,,,
12437839,home,Barcelona,Ansu Fati,ansu-fati,A. Fati,F,31,178,169176,M,AnsuFati,962883,EUR,1036022400,M,10,10,False,32.0,29.0,,,0.0,8.0,8.0,24.0,,2.0,,,76.0,45.0,6.8,10.0,0.189014,2,,21.0,,,3.0,2.0,,1.0,,,,5.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,0.4317,,1.0,,0.2547,1.0,,,,,,,,,,,
