match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_wonTackle,stat_aerialWon,stat_challengeLost,stat_keyPass,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_punches,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goals
14025219,home,Brentford,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,1,1,False,29.0,22.0,13.0,6.0,0.0,19.0,22.0,3.0,7.0,1.0,10.0,1.0,2.0,2.0,3.0,90.0,45.0,6.7,7.0,0.00101639,13.975829215287,3.0,1.995,4.515,0.2328,0,-0.3488,-0.02,-0.18,0.15,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025219,home,Brentford,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179,2419,M,,1137431,EUR,1089417600,D,33,33,False,18.0,17.0,1.0,1.0,0.0,9.0,9.0,8.0,9.0,2.0,6.0,,,,,90.0,48.0,6.3,17.0,0.00828736,103.74815918882,5.0,84.63,39.27,,1,,0.09,0.02,-0.11,,4.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0169,-0.16,,,,,,,,,,,,,,,
14025219,home,Brentford,Kristoffer Ajer,,,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,False,25.0,20.0,1.0,,0.0,14.0,15.0,6.0,10.0,3.0,1.0,,,,,89.0,35.0,6.4,6.0,0.00261498,45.196601087067,6.0,26.775,21.315,,0,,-0.03,0.01,-0.08,,,,2.0,3.0,,,,,2.0,1.0,3.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,
14025219,home,Brentford,Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,,924378,EUR,1008806400,D,4,4,False,35.0,35.0,1.0,1.0,0.0,27.0,27.0,8.0,8.0,3.0,4.0,,,,,90.0,40.0,6.6,,0.0596707,15.29996568071,3.0,0.525,3.465,,0,,0.16,0.02,-0.16,,,,1.0,3.0,,,,,2.0,,,,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,
14025219,home,Brentford,Nathan Collins,,,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,22,22,False,40.0,37.0,5.0,3.0,0.0,28.0,30.0,9.0,10.0,,4.0,,,,,90.0,47.0,6.4,3.0,0.0123195,54.222947373721,8.0,40.215,13.86,,0,,0.16,0.04,-0.04,,,,4.0,5.0,,,,,2.0,2.0,,,,,,1.0,,,1.0,,True,,,,,,,,,
14025219,home,Brentford,Aaron Hickey,,,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,D,2,2,False,38.0,29.0,6.0,1.0,0.0,19.0,24.0,10.0,14.0,2.0,2.0,,,,,90.0,55.0,6.2,15.0,0.0379362,78.967978218756,12.0,18.165,7.56,,1,,0.09,0.04,-0.15,,,,,5.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.0282,-0.04,,1.0,1.0,1.0,,,,,,,,,,,
14025219,home,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,False,15.0,11.0,2.0,,0.0,7.0,8.0,4.0,7.0,3.0,6.0,,,,,73.0,29.0,6.3,8.0,0.00635021,43.486070049942,4.0,16.59,12.18,,1,,-0.14,0.08,-0.09,,1.0,,1.0,5.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,0.0211,0.01,,1.0,1.0,1.0,,,1.0,,,,,,,,
14025219,home,Brentford,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,6,6,False,41.0,33.0,7.0,2.0,0.0,18.0,20.0,15.0,21.0,1.0,3.0,1.0,,,,74.0,47.0,6.4,12.0,0.0236389,88.5688934192,10.0,-0.105,11.235,,0,,0.18,-0.37,-0.06,,1.0,,1.0,3.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,
14025219,home,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,False,24.0,19.0,4.0,2.0,0.0,9.0,11.0,10.0,13.0,5.0,2.0,1.0,,,,68.0,40.0,6.7,9.0,0.0105422,30.97828740243,6.0,3.255,10.395,,0,,-0.05,-0.04,-0.11,,2.0,,1.0,7.0,,1.0,1.0,,1.0,2.0,3.0,2.0,1.0,,,1.0,2.0,,5.0,,,,,,,,,,,
14025219,home,Brentford,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191,31181,M,,1016907,EUR,993513600,F,9,9,False,11.0,6.0,,,0.0,5.0,7.0,1.0,4.0,3.0,,,,,,68.0,18.0,6.6,7.0,0.00106449,4.2628108097827,1.0,-0.63,-0.63,,2,,-0.02,-0.01,0.13,,,,1.0,2.0,1.0,,,,,1.0,2.0,1.0,,0.5194,0.02,,2.0,1.0,,,,1.0,1.0,1.0,1.0,0.232,,,,
