match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,player_lastName,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,captain,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_clearanceOffLine,player_sofascoreId
12441688,home,SC Heerenveen,Eser Gürbüz,eser-gurbuz,E. Gürbüz,F,50,182,193,M,1586644,EUR,1173139200,F,50,50,False,19.0,13.0,1.0,,0.0,7.0,7.0,6.0,15.0,3.0,83.0,28.0,6.8,11.0,0.194423,0,Eser Gürbüz,3.0,,,2.0,2.0,,2.0,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,True,40.0,18.0,30.0,8.0,0.0,12.0,15.0,6.0,25.0,11.0,74.0,51.0,7.4,23.0,0.00152578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,2.0225,,,,,,,
12441688,home,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,17,186,224,M,1121247,EUR,1090627200,D,17,17,True,17.0,13.0,3.0,1.0,0.0,10.0,13.0,3.0,4.0,,45.0,23.0,6.7,4.0,0.00089816,0,,,1.0,2.0,1.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,18.0,4.0,6.8,,0.00017337,0,,,1.0,,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Amara Condé,amara-conde,A. Condé,M,6,173,86,M,817978,EUR,852508800,M,6,6,True,5.0,3.0,,,0.0,,,3.0,5.0,,8.0,6.0,6.6,3.0,0.00293196,0,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,981,M,891210,EUR,905126400,F,18,18,True,,,,,0.0,,,,,,8.0,5.0,6.4,3.0,,0,Ion,,,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,Nicolaescu,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Dimitris Rallis,dimitris-rallis,D. Rallis,F,9,189,309,M,1888815,EUR,1111795200,F,26,26,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,2.0,12.0,7.0,6.6,4.0,0.00038772,0,,,,,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Bernt Klaverboer,klaverboer-bernt,B. Klaverboer,G,22,190,124,M,1195719,EUR,1127692800,G,22,22,True,,,,,,,,,,,,,,,,0,Bernt Klaverboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,22,180,97,M,987523,EUR,990489600,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,F,7,7,True,,,,,,,,,,,,,,,,0,Ché,,,,,,,,,,,,,,,,Nunnely,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Plamen Andreev,plamen-andreev,P. Andreev,G,1,191,932,M,1122621,EUR,1103068800,G,21,21,False,35.0,27.0,11.0,5.0,0.0,23.0,26.0,4.0,9.0,12.0,90.0,44.0,6.7,8.0,0.0008997,0,,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,-0.5521,1.0,1.0,2.0,2.0,,,
12441688,away,Feyenoord,Givairo Read,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,D,26,26,False,43.0,34.0,6.0,2.0,0.0,23.0,26.0,12.0,19.0,2.0,90.0,66.0,6.4,14.0,0.0825232,0,,2.0,,,4.0,3.0,,,3.0,,2.0,1.0,,1.0,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,65.0,58.0,4.0,3.0,0.0,40.0,43.0,18.0,22.0,5.0,81.0,76.0,6.8,7.0,0.023535,1,,,1.0,2.0,2.0,4.0,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,1.0,,0.1638,0.2053,,,,,,,,,,,,,,,,,,,1.0,,
12441688,away,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,74.0,69.0,7.0,4.0,0.0,50.0,52.0,19.0,22.0,8.0,90.0,83.0,7.6,6.0,0.258712,1,,,,1.0,1.0,2.0,,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,0.0436,,,True,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,
12441688,away,Feyenoord,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,45.0,37.0,4.0,2.0,0.0,26.0,28.0,13.0,20.0,10.0,77.0,67.0,7.2,11.0,0.225112,0,,3.0,1.0,,3.0,3.0,,,1.0,5.0,1.0,1.0,1.0,,1.0,,,3.0,,,,,2.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,In-Beom Hwang,in-beom-hwang,I. Hwang,M,6,177,3392,M,889689,EUR,843177600,M,4,4,False,32.0,26.0,4.0,3.0,0.0,15.0,19.0,11.0,14.0,3.0,68.0,45.0,7.2,8.0,0.0326198,0,,1.0,,,,5.0,,,3.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,Hwang
12441688,away,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,False,16.0,14.0,1.0,,0.0,9.0,9.0,5.0,7.0,5.0,68.0,31.0,6.6,7.0,0.0182099,0,Antoni,,,2.0,2.0,8.0,1.0,1.0,,,2.0,2.0,2.0,3.0,,,Milambo,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Jakub Moder,jakub-moder,J. Moder,M,7,191,7199,M,886242,EUR,923443200,M,7,7,False,48.0,32.0,8.0,4.0,0.0,20.0,26.0,12.0,23.0,3.0,90.0,67.0,6.8,23.0,0.0807215,2,,1.0,1.0,2.0,5.0,4.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,0.3172,,,,,,,2.0,,,1.0,,,,,,,,,,,,kubamoder
12441688,away,Feyenoord,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,23,176,22233,M,1218066,EUR,1013385600,F,23,23,False,4.0,2.0,,,0.0,,1.0,3.0,4.0,3.0,45.0,11.0,6.6,3.0,0.0430057,0,,1.0,1.0,,4.0,3.0,2.0,,,,,,,2.0,,,,2.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,hadj.a20
12441688,away,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,False,9.0,7.0,,,0.0,1.0,2.0,6.0,7.0,,90.0,22.0,6.5,6.0,0.098873,2,,,4.0,3.0,5.0,5.0,,1.0,1.0,,,,3.0,1.0,,,,1.0,1.0,,0.4744,0.8791,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,bee18
12441688,away,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,False,24.0,16.0,2.0,,0.0,5.0,6.0,13.0,20.0,1.0,90.0,54.0,7.7,17.0,0.294733,3,,2.0,1.0,2.0,7.0,10.0,,,,,2.0,2.0,2.0,4.0,1.0,,,7.0,1.0,,0.2857,0.6797,2.0,,3.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,
12441688,away,Feyenoord,Aymen Sliti,aymen-sliti,A. Sliti,M,32,175,961,M,1479467,EUR,1143158400,F,57,57,True,12.0,10.0,,,0.0,2.0,2.0,9.0,11.0,,45.0,18.0,6.7,4.0,0.098506,1,,1.0,,,3.0,1.0,,1.0,,,1.0,,,,1.0,,,1.0,,,0.0147,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,10,10,True,14.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,11.0,,22.0,21.0,7.2,4.0,0.0384783,1,,2.0,,,,3.0,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,0.0411,0.2584,,,1.0,,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186,7802,M,1095731,EUR,1021852800,M,28,28,True,18.0,17.0,3.0,3.0,0.0,6.0,6.0,11.0,12.0,1.0,22.0,22.0,6.9,1.0,0.0156682,0,Oussama Targhalline,,1.0,,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,targhaoussama
12441688,away,Feyenoord,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,745,M,1013928,EUR,1032307200,D,16,16,True,13.0,11.0,1.0,,0.0,7.0,7.0,4.0,6.0,3.0,13.0,19.0,6.7,3.0,0.00424224,0,,,,1.0,1.0,3.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Julián Carranza,julian-carranza,J. Carranza,F,21,176,1418,M,895591,EUR,958953600,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,,9.0,3.0,6.1,,0.00371706,1,,,1.0,,1.0,,,,,,,,,,,,,,,,0.3136,,,,,,,1.0,,,1.0,,,,,,,,,,,,
12441688,away,Feyenoord,Ismail Ka,ismail-ka,I. Ka,G,64,185,155,M,1546069,EUR,1141862400,G,64,64,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Liam Bossin,liam-bossin,L. Bossin,G,39,190,155,M,307364,EUR,837388800,G,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Djomar Giersthove,djomar-giersthove,D. Giersthove,D,48,186,101,M,1545078,EUR,1109980800,D,48,48,True,,,,,,,,,,,,,,,,0,Djomar Giersthove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Jan Plug,jan-plug,J. Plug,D,25,188,235,M,1545079,EUR,1112400000,D,43,43,True,,,,,,,,,,,,,,,,0,Jan Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441688,away,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rramizz_
12441688,away,Feyenoord,Stéphano Carrillo,stephano-carrillo,S. Carrillo,F,9,188,2099,M,1410228,EUR,1141689600,F,31,31,True,,,,,,,,,,,,,,,,0,Stephano Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
