match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_keyPass,stat_bigChanceCreated,captain,stat_totalOffside,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
14572777,home,FCSB,Mamadou Thiam,mamadou-thiam,M. Thiam,F,93,179,514,M,789193,EUR,795657600,F,93,93,False,22.0,17.0,2.0,1.0,0.0,10.0,13.0,7.0,9.0,1.0,,,,90.0,33.0,7.7,11.0,0.0147774,39.116647492741,5.0,2.31,12.705,,1,,0.0,-0.06,0.14,,,,3.0,4.0,,3.0,,1.0,,,,2.0,1.0,,1.0,1.0,,1.0,0.138,0.874,0.51,1.0,3.0,,,,,,,,,,,,,,
14572777,home,FCSB,Valentin Crețu,valentin-cretu,V. Crețu,D,2,176,426,M,44478,EUR,599702400,D,2,2,True,6.0,6.0,,,1.0,4.0,4.0,2.0,2.0,2.0,,,,45.0,24.0,7.1,3.0,0.186643,23.77180089969,4.0,23.415,7.56,,0,,0.35,0.06,-0.2,,,,2.0,4.0,1.0,,1.0,1.0,3.0,,,,1.0,,,,,,,,,1.0,1.0,6.0,4.0,1.0,2.0,1.0,,1.0,,,,,,,
14572777,home,FCSB,Daniel Graovac,daniel-graovac,D. Graovac,D,4,186,248,M,94815,EUR,744768000,D,4,4,True,15.0,12.0,,,0.0,9.0,9.0,3.0,6.0,3.0,,,,45.0,23.0,6.9,3.0,0.00109158,34.260567014475,4.0,23.52,13.545,,0,,-0.01,0.02,0.26,,,,1.0,4.0,,,3.0,1.0,1.0,1.0,1.0,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
14572777,home,FCSB,Mihai Toma,toma-mihai,M. Toma,M,22,172,360,M,1446612,EUR,1171670400,M,22,22,True,14.0,9.0,2.0,,0.0,6.0,7.0,3.0,7.0,6.0,,,,45.0,25.0,7.4,7.0,0.00105541,82.961506286162,11.0,52.08,18.27,,1,,-0.11,0.31,0.18,,Mihai Toma,,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,0.2828,0.1837,0.46,,1.0,,,,,,,,,,,,,,
14572777,home,FCSB,Malcom Edjouma,malcom-edjouma,M. Edjouma,M,18,189,470,M,914694,EUR,844732800,M,18,18,True,18.0,15.0,3.0,2.0,0.0,5.0,5.0,10.0,13.0,3.0,,,,29.0,23.0,7.2,3.0,0.0124041,81.253881569289,9.0,47.67,15.96,,0,,0.17,0.15,0.26,,,,,3.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572777,home,FCSB,Vlad Chiricheş,vlad-chiriches,V. Chiricheş,M,21,184,773,M,69295,EUR,627004800,D,21,21,True,23.0,22.0,1.0,1.0,0.0,14.0,14.0,8.0,9.0,3.0,,,,25.0,29.0,7.2,1.0,0.01018,75.047442652074,10.0,43.155,9.66,,0,,0.12,0.11,0.36,,,,1.0,2.0,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
14572777,home,FCSB,Lukáš Zima,lukas-zima,L. Zima,G,38,196,262,M,135602,EUR,758073600,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572777,home,FCSB,Mihai Udrea,udrea-mihai,M. Udrea,G,34,186,201,M,1033269,EUR,995587200,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mihai,Udrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572777,home,FCSB,Dennis Politic,dennis-politic,D. Politic,F,17,185,679,M,962999,EUR,952214400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572777,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,589,M,253875,EUR,817948800,G,22,22,False,22.0,18.0,11.0,7.0,0.0,16.0,18.0,2.0,4.0,8.0,1.0,,,90.0,27.0,5.8,4.0,0.0013123,33.092513780436,6.0,-14.595,0.84,,0,-1.1779,0.15,0.01,-0.72,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
14572777,away,Feyenoord,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,516,M,796279,EUR,907027200,D,30,30,False,32.0,29.0,3.0,,0.0,16.0,18.0,13.0,14.0,3.0,,,,90.0,65.0,6.1,12.0,0.0601873,90.798806832082,15.0,-27.51,4.515,,2,,0.25,0.26,-0.73,,,,1.0,7.0,1.0,,4.0,,3.0,1.0,,1.0,1.0,1.0,,,,2.0,0.0986,,-0.52,1.0,4.0,1.0,1.0,,,,,,,,,1.0,,,
14572777,away,Feyenoord,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1551,M,825899,EUR,922406400,D,21,21,False,79.0,74.0,3.0,3.0,0.0,41.0,43.0,33.0,36.0,4.0,,,,90.0,94.0,6.1,6.0,0.0299088,333.26670529583,37.0,-171.255,12.075,,0,,0.28,0.23,-0.61,,,,3.0,1.0,,,7.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
14572777,away,Feyenoord,Jan Plug,jan-plug,J. Plug,D,25,188,232,M,1545079,EUR,1112400000,D,43,43,False,80.0,76.0,4.0,1.0,0.0,37.0,39.0,39.0,41.0,6.0,,,,90.0,89.0,6.1,5.0,0.0172415,170.51020170595,28.0,-66.675,8.715,,0,,0.33,0.14,-0.68,,Jan Plug,,4.0,3.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,3.0,,,,,,,,,,,
14572777,away,Feyenoord,Gijs Smal,gijs-smal,G. Smal,D,5,183,341,M,860160,EUR,872985600,D,5,5,False,33.0,29.0,1.0,,0.0,10.0,10.0,19.0,23.0,3.0,,,,45.0,42.0,6.2,7.0,0.00836284,104.01221744646,14.0,-28.035,16.17,,0,,-0.1,0.0,-0.18,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
14572777,away,Feyenoord,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186,7796,M,1095731,EUR,1021852800,M,28,28,False,63.0,56.0,2.0,1.0,0.0,21.0,24.0,35.0,39.0,7.0,,,,90.0,82.0,6.8,9.0,0.0303501,108.18549838703,15.0,-21.63,4.83,,0,,0.28,0.07,-0.12,,Oussama Targhalline,,5.0,6.0,1.0,,3.0,2.0,3.0,3.0,,1.0,,,,,,2.0,,,,,1.0,1.0,,4.0,,,,,,,,,targhaoussama,,
14572777,away,Feyenoord,Luciano Valente,luciano-valente,L. Valente,M,10,189,1459,M,1121400,EUR,1065225600,M,40,40,False,51.0,40.0,5.0,2.0,2.0,15.0,15.0,25.0,36.0,4.0,,,,67.0,65.0,7.6,14.0,0.985509,144.45791202072,16.0,-35.28,4.62,,0,,0.5,0.13,-0.15,,Luciano Valente,,2.0,4.0,1.0,,,,,,,,3.0,,,,,2.0,,,,2.0,1.0,3.0,2.0,,3.0,1.0,,,,,,,,,
14572777,away,Feyenoord,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,23,176,22256,M,1218066,EUR,1013385600,M,23,23,False,31.0,23.0,1.0,1.0,0.0,5.0,7.0,18.0,24.0,4.0,,,,90.0,57.0,6.8,19.0,0.158121,162.78911707676,16.0,-98.805,6.09,,3,,-0.22,0.49,-0.24,,,,4.0,7.0,,,1.0,1.0,1.0,1.0,,,8.0,1.0,1.0,,,1.0,0.3429,0.6019,0.23,5.0,2.0,6.0,,1.0,3.0,,True,,,,,1.0,hadj.a20,1.0,
14572777,away,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177,8638,M,959805,EUR,992736000,M,8,8,False,33.0,29.0,2.0,1.0,0.0,9.0,10.0,20.0,23.0,5.0,,,,90.0,54.0,7.5,8.0,0.0425377,71.453794619592,8.0,-53.97,1.47,,4,,-0.47,0.22,-0.13,,,,4.0,7.0,1.0,2.0,3.0,,4.0,2.0,1.0,1.0,1.0,,2.0,1.0,,1.0,0.7764,1.1334,0.46,1.0,2.0,,,,,,,,,,,2.0,,,1.0
14572777,away,Feyenoord,Leo Sauer,sauer-leo,L. Sauer,M,16,184,1910,M,1150938,EUR,1134691200,M,16,16,False,13.0,9.0,1.0,,0.0,,,9.0,13.0,1.0,,,,58.0,26.0,7.7,8.0,0.0192988,66.337821567485,7.0,-44.73,1.68,,1,,-0.25,0.52,-0.12,,Leo Sauer,,3.0,5.0,1.0,,1.0,,1.0,1.0,,1.0,4.0,,1.0,1.0,,1.0,0.191,0.236,0.48,2.0,,2.0,,,,,,,,,,,,,
14572777,away,Feyenoord,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1591,M,957937,EUR,959817600,F,17,17,False,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,,,,,67.0,15.0,6.7,5.0,0.00856093,3.832671261666,1.0,-3.675,-3.675,,4,,-0.3,0.11,-0.02,,,,4.0,,,,,,,,2.0,,,2.0,1.0,1.0,,,0.7049,0.7141,0.41,,2.0,,,2.0,,,,,,,,1.0,,,
14572777,away,Feyenoord,Jordan Bos,jordan-bos,J. Bos,D,15,180,746,M,1144138,EUR,1035849600,D,15,15,True,22.0,15.0,4.0,1.0,1.0,7.0,10.0,8.0,12.0,4.0,,,,45.0,38.0,6.1,13.0,0.235221,167.67492123206,13.0,-109.095,14.49,,0,,0.25,0.38,-0.84,,Jordan Bos,,1.0,3.0,,,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,1.0,3.0,,,,1.0,1.0,,,1.0,,,,,,
14572777,away,Feyenoord,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1089,M,979221,EUR,985824000,F,11,11,True,7.0,5.0,,,0.0,,,5.0,7.0,2.0,,,,32.0,21.0,6.7,9.0,0.272767,66.389327444567,7.0,-32.445,7.665,,0,,0.32,0.15,-0.05,,,,7.0,3.0,,1.0,1.0,,,,1.0,,6.0,,,,,1.0,,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,
14572777,away,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7464,M,985823,EUR,904262400,F,9,9,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,23.0,5.0,6.4,1.0,0.00308023,,,,,,0,,0.01,,-0.04,,,,4.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,,3.0,,,,,,,,,bee18,,
14572777,away,Feyenoord,Cyle Larin,cyle-larin,C. Larin,F,9,187,1616,M,790179,EUR,798076800,F,10,10,True,6.0,5.0,,,0.0,4.0,5.0,1.0,1.0,1.0,,,,23.0,13.0,6.4,5.0,0.00048675,27.301893213912,2.0,-24.78,-6.51,,0,,-0.06,0.06,0.16,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,
14572777,away,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190,1387,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572777,away,Feyenoord,Liam Bossin,liam-bossin,L. Bossin,G,39,190,157,M,307364,EUR,837388800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572777,away,Feyenoord,Thijs Kraaijeveld,thijs-kraaijeveld,T. Kraaijeveld,M,24,188,190,M,1384486,EUR,1178150400,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Thijs Kraaijeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572777,away,Feyenoord,Gaoussou Diarra,gaoussou-diarra,G. Diarra,M,27,183,2470,M,1918931,EUR,1037836800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gaoussou Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572777,away,Feyenoord,Jaden Slory,slory-jaden,J. Slory,M,19,175,402,M,1218004,EUR,1115596800,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572777,away,Feyenoord,Aymen Sliti,aymen-sliti,A. Sliti,M,32,175,961,M,1479467,EUR,1143158400,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
