match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_shotOffTarget,stat_totalOffside,stat_goals
14035865,home,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,28.0,14.0,22.0,8.0,0.0,6.0,8.0,8.0,20.0,1.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,90.0,39.0,7.8,15.0,0.00291779,0.7467,0,0.0681,0.09,0.0,0.14,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035865,home,Cercle Brugge,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,D,15,15,False,31.0,21.0,5.0,2.0,0.0,4.0,6.0,17.0,25.0,2.0,1.0,6.0,,,,,,90.0,58.0,6.4,19.0,0.0715209,,1,,0.24,0.05,-0.04,,4.0,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0254,1.0,-0.01,,,,,,,,,,,,,,,
14035865,home,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,44.0,31.0,11.0,5.0,0.0,20.0,21.0,11.0,23.0,9.0,2.0,4.0,2.0,,,,,90.0,60.0,6.9,16.0,0.00945453,,1,,0.1,0.1,-0.06,,,2.0,4.0,5.0,,,,2.0,2.0,3.0,3.0,0.0967,,0.11,,,1.0,1.0,1.0,1.0,0.1712,,,,,,,,
14035865,home,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,40.0,34.0,3.0,1.0,0.0,25.0,28.0,9.0,12.0,2.0,10.0,1.0,,,,,,90.0,54.0,6.8,7.0,0.00356083,,0,,0.05,0.07,0.22,,,1.0,,1.0,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
14035865,home,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,False,41.0,31.0,6.0,2.0,0.0,10.0,16.0,21.0,25.0,12.0,5.0,10.0,3.0,,,,,90.0,82.0,8.5,17.0,0.31615,,0,,0.59,0.31,0.22,,6.0,1.0,1.0,4.0,1.0,,,2.0,6.0,1.0,2.0,,1.0,,,,,2.0,2.0,,,4.0,3.0,1.0,,,,,
14035865,home,Cercle Brugge,Lawrence Agyekum,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,16.0,9.0,1.0,,0.0,3.0,5.0,6.0,11.0,2.0,,5.0,,,,,,65.0,33.0,6.4,14.0,0.036652,,0,,0.16,-0.14,-0.1,,2.0,,1.0,3.0,2.0,,,,1.0,3.0,,,,,Lawrence Agyekum,,1.0,,,,,1.0,1.0,,,,,,
14035865,home,Cercle Brugge,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,18,18,False,29.0,22.0,2.0,1.0,0.0,9.0,9.0,13.0,20.0,3.0,1.0,4.0,,,,,,90.0,43.0,6.1,9.0,0.0124891,,3,,-0.04,0.01,-0.07,,1.0,5.0,2.0,8.0,1.0,3.0,,1.0,,,1.0,0.2506,1.0,-0.52,,,1.0,1.0,1.0,,,,,,1.0,,,,
14035865,home,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,45.0,36.0,4.0,1.0,0.0,10.0,13.0,26.0,32.0,3.0,2.0,4.0,1.0,,,,,90.0,56.0,7.2,11.0,0.263698,,0,,0.53,0.2,-0.03,,1.0,1.0,1.0,4.0,1.0,,,4.0,1.0,,,,1.0,,,,2.0,,,,,1.0,,1.0,,True,,,
14035865,home,Cercle Brugge,Edan Diop,diop-edan,E. Diop,M,37,173.0,536,M,1390575,EUR,1093651200,M,37,37,False,37.0,26.0,2.0,,0.0,7.0,9.0,19.0,28.0,5.0,1.0,6.0,,,,,,90.0,62.0,7.0,20.0,0.213592,,1,,0.41,0.0,0.18,,2.0,,2.0,3.0,1.0,1.0,1.0,,1.0,4.0,,0.0887,4.0,-0.36,Edan Diop,,,4.0,2.0,,,1.0,1.0,,,,,,
14035865,home,Cercle Brugge,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,9,9,False,23.0,15.0,,,1.0,2.0,2.0,13.0,21.0,11.0,2.0,5.0,1.0,,,,,76.0,39.0,6.9,11.0,0.0710113,,2,,0.23,-0.16,0.15,,,7.0,6.0,10.0,3.0,,,,1.0,,,0.0913,1.0,0.06,,,,3.0,3.0,1.0,0.0471,1.0,,1.0,,,1.0,1.0,
14035865,home,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,False,25.0,20.0,2.0,,0.0,3.0,3.0,17.0,22.0,2.0,,3.0,,,,,,89.0,43.0,7.5,13.0,0.175072,,4,,-0.08,0.6,-0.01,,3.0,1.0,1.0,5.0,2.0,,,1.0,,3.0,1.0,0.5047,1.0,0.46,,,,2.0,1.0,1.0,0.6688,,1.0,,,,3.0,,1.0
14035865,home,Cercle Brugge,Erick Nunes,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,True,9.0,4.0,1.0,,0.0,3.0,3.0,1.0,6.0,2.0,,3.0,,,,,,25.0,15.0,6.8,7.0,0.00014018,,0,,-0.09,0.09,0.19,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,
14035865,home,Cercle Brugge,Oluwaseun Adewumi,adewumi-oluwaseun,O. Adewumi,F,17,182.0,221,M,1201883,EUR,1109116800,F,17,17,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,3.0,,1.0,,,,,,14.0,9.0,7.0,5.0,0.151694,,1,,0.19,0.18,0.0,,,1.0,2.0,2.0,1.0,,,,,2.0,,0.217,1.0,0.22,,,,1.0,1.0,1.0,0.1035,,,,1.0,,,,
14035865,home,Cercle Brugge,Alama Bayo,alama-bayo,A. Bayo,M,22,181.0,107,M,1520808,EUR,1138838400,F,22,22,True,,,,,0.0,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,0,,,,,,,1.0,,1.0,,,,,,,,,,,Alama Bayo,,,,,,,,,,,,,,
14035865,home,Cercle Brugge,Warleson,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035865,home,Cercle Brugge,Dalangunypole Gomis,dalangunypole-gomis,D. Gomis,D,4,184.0,49,M,1514298,EUR,1088380800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035865,home,Cercle Brugge,Valy Konaté,valy-konate,V. Konaté,D,12,174.0,168,M,1499156,EUR,1163462400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Valy Konaté,,,,,,,,,,,,,,
14035865,home,Cercle Brugge,Makaya Ibrahima Diaby,makaya-ibrahima-diaby,M. I. Diaby,M,19,,227,M,1473492,EUR,1174089600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035865,home,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035865,home,Cercle Brugge,Elhadji Kone,elhadji-kone,E. Koné,F,31,,13,M,2192335,EUR,1136246400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Elhadji,Koné,,,,,,,,,,,,,
