match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,player_jerseyNumber,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_goodHighClaim,stat_goalAssist
10406892,home,RFC Seraing,Timothy Galje,,,timothy-galje,T. Galje,G,180.0,20,M,923978,EUR,991699200,G,1,1,False,34.0,17.0,26.0,9.0,14.0,19.0,3.0,15.0,2.0,5.0,1.0,1.0,4.0,2.0,90.0,42.0,7.4,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406892,home,RFC Seraing,Daniel Opare,,,daniel-opare,D. Opare,D,172.0,62,,121251,EUR,656208000,D,40,40,False,59.0,44.0,14.0,5.0,31.0,35.0,13.0,24.0,5.0,11.0,,,,,90.0,76.0,6.3,21.0,0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10406892,home,RFC Seraing,Moustapha Mbow,,,moustapha-mbow,M. Mbow,D,187.0,1699,M,982319,EUR,952473600,D,99,99,False,58.0,49.0,14.0,6.0,42.0,44.0,7.0,14.0,5.0,7.0,,,,,90.0,67.0,6.4,9.0,1,,,,1.0,,,1.0,5,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10406892,home,RFC Seraing,Sandro Trémoulet,,,sandro-tremoulet,S. Trémoulet,D,190.0,152,M,1388249,EUR,942883200,D,17,17,False,47.0,30.0,4.0,1.0,21.0,29.0,9.0,18.0,1.0,3.0,,,,,90.0,62.0,6.4,21.0,0,1.0,1.0,5.0,5.0,,3.0,2.0,18,,,,2.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,
10406892,home,RFC Seraing,Junior Marsoni Sambu Mansoni​,,,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,185.0,77,M,874855,EUR,833760000,M,21,21,False,39.0,31.0,,,15.0,18.0,16.0,23.0,4.0,9.0,,,,,90.0,69.0,6.5,18.0,1,,3.0,5.0,6.0,,2.0,1.0,70,,,1.0,2.0,,,,,2.0,3.0,4.0,2.0,,,,,,,,,
10406892,home,RFC Seraing,Steve Mvoué,,,mvoue-steve,S. Mvoué,M,185.0,157,M,985969,EUR,1012608000,M,5,5,False,24.0,19.0,5.0,4.0,13.0,13.0,6.0,11.0,,4.0,,,,,44.0,28.0,5.7,5.0,0,1.0,,5.0,3.0,1.0,,,10,,,,,1.0,3.0,2.0,3.0,,,,,,,,,,,,,
10406892,home,RFC Seraing,Mathieu Cachbach,Mathieu Cachbach,,mathieu-cachbach,M. Cachbach,M,180.0,36,M,1127196,EUR,990576000,M,6,6,False,48.0,39.0,5.0,3.0,26.0,29.0,13.0,21.0,1.0,7.0,,,,,90.0,69.0,6.2,18.0,0,1.0,1.0,12.0,7.0,3.0,2.0,2.0,17,,,,,1.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,,,,,,,,,
10406892,home,RFC Seraing,Morgan Poaty,,,morgan-poaty,M. Poaty,D,175.0,123,M,850895,EUR,868924800,M,18,18,False,20.0,11.0,5.0,,7.0,9.0,4.0,14.0,,3.0,,,,,78.0,44.0,6.7,14.0,1,1.0,,2.0,4.0,,,2.0,18,,,,1.0,,2.0,2.0,,3.0,1.0,,,1.0,,,,,,,,
10406892,home,RFC Seraing,Sérgio Conceição,,,sergio-conceicao,S. Conceição,M,180.0,139,M,1010877,EUR,847756800,F,35,35,False,12.0,10.0,2.0,1.0,6.0,6.0,4.0,9.0,,4.0,,,,,68.0,32.0,6.0,14.0,1,,,7.0,3.0,1.0,3.0,2.0,35,,1.0,1.0,1.0,,1.0,1.0,,3.0,5.0,1.0,,,1.0,,,,,,,
10406892,home,RFC Seraing,Vagner Dias,,,vagner-dias,V. Dias,F,168.0,119,M,913191,EUR,821232000,F,7,7,False,25.0,22.0,3.0,3.0,6.0,7.0,16.0,19.0,,3.0,,,,,90.0,49.0,7.4,16.0,1,5.0,,12.0,6.0,,7.0,4.0,20,,,,,,2.0,,3.0,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,,
10406892,home,RFC Seraing,Valentin Guillaume,,,valentin-guillaume,V. Guillaume,M,183.0,14,M,1134596,EUR,987465600,F,14,14,False,13.0,10.0,2.0,2.0,3.0,4.0,8.0,10.0,1.0,,,,,,58.0,25.0,6.9,10.0,0,2.0,2.0,4.0,2.0,,4.0,,14,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,
