match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,captain,stat_aerialLost,stat_outfielderBlock,player_lastName,stat_totalContest,stat_shotOffTarget,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_totalCross,stat_wonContest,stat_onTargetScoringAttempt,stat_saves,stat_bigChanceMissed,stat_accurateCross,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_totalOffside
12388500,home,TuS Koblenz,Melchisedec Yeboah,melchisedec-yeboah,M. Yeboah,F,22,180.0,1,M,1908086,EUR,1012780800,F,22,22,False,5.0,3.0,,,0.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,69.0,21.0,6.4,11.0,0,Melchisedec Yeboah,7.0,1.0,,1.0,,1.0,1.0,,2.0,,3.0,4.0,1.0,,,1.0,,,,,,,,
12388500,home,TuS Koblenz,Marco Müller,marco-muller,M. Müller,D,2,,1,M,1908083,EUR,1051142400,D,2,2,True,2.0,,1.0,,0.0,,,,2.0,,2.0,,1.0,2.0,1.0,,,,,,21.0,4.0,6.7,2.0,0,Marco Müller,,,,,,,,,,,,,,,,,,,,,,,,
12388500,home,TuS Koblenz,Dominik Kaiser,dominik-kaiser,D. Kaiser,F,31,182.0,1,M,1908068,EUR,979344000,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,,,,21.0,7.0,6.6,3.0,0,Dominik Kaiser,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
12388500,home,TuS Koblenz,Linus Schulte-Wissermann,linus-schulte-wissermann,L. Schulte-Wissermann,M,25,,1,M,1908079,EUR,952646400,M,25,25,True,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,11.0,3.0,6.4,2.0,0,Linus Schulte-Wissermann,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12388500,home,TuS Koblenz,Steffen Weber,steffen-weber,S. Weber,G,21,185.0,1,M,1908097,EUR,886204800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Steffen Weber,,,,,,,,,,,,,,,,,,,,,,,,
12388500,home,TuS Koblenz,Illia Vdovychenko,illia-vdovychenko,I. Vdovychenko,D,13,182.0,1,M,1908072,EUR,1141603200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Illia Vdovychenko,,,,,,,,,,,,,,,,,,,,,,,,
12388500,home,TuS Koblenz,Elias Heine,elias-heine,E. Heine,D,26,,1,M,1908070,EUR,1104883200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Elias Heine,,,,,,,,,,,,,,,,,,,,,,,,
12388500,home,TuS Koblenz,Beykan Sengül,beykan-sengul,B. Sengül,D,30,,1,M,1908066,EUR,1108080000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Beykan Sengül,,,,,,,,,,,,,,,,,,,,,,,,
12388500,home,TuS Koblenz,Tizian Sauer,tizian-sauer,T. Sauer,M,24,,1,M,1908099,EUR,1141689600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Tizian Sauer,,,,,,,,,,,,,,,,,,,,,,,,
12388500,home,TuS Koblenz,Sebastian Rosbach,sebastian-rosbach,S. Rosbach,F,18,181.0,2,M,1908096,EUR,1085702400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Sebastian Rosbach,,,,,,,,,,,,,,,,,,,,,,,,
12388500,away,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195.0,3178,M,902080,EUR,915753600,G,1,1,False,24.0,20.0,11.0,7.0,0.0,18.0,18.0,2.0,6.0,,,1.0,7.0,,,,,1.0,1.0,1.0,90.0,30.0,7.1,4.0,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12388500,away,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192.0,6978,M,879674,EUR,954979200,D,4,4,False,41.0,39.0,9.0,7.0,0.0,12.0,12.0,27.0,29.0,,4.0,1.0,1.0,3.0,,1.0,,,,,45.0,49.0,7.1,4.0,0,,4.0,,1.0,1.0,True,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,
12388500,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190.0,839,M,826167,EUR,922060800,D,3,3,False,52.0,45.0,5.0,4.0,0.0,9.0,10.0,36.0,42.0,4.0,5.0,2.0,2.0,,,1.0,,,,,90.0,60.0,7.2,7.0,0,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12388500,away,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191.0,350,M,798926,EUR,898646400,D,5,5,False,89.0,79.0,14.0,11.0,0.0,11.0,14.0,68.0,76.0,3.0,4.0,3.0,4.0,1.0,1.0,,,,,,90.0,102.0,7.5,15.0,1,,3.0,,,1.0,,,,,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,
12388500,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176.0,1448,M,856553,EUR,891993600,M,20,20,False,51.0,42.0,3.0,3.0,0.0,11.0,13.0,31.0,39.0,,4.0,,6.0,1.0,1.0,1.0,,,,,87.0,75.0,7.3,15.0,4,,3.0,,,,,,1.0,,5.0,3.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,,
12388500,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185.0,644,M,796987,EUR,915494400,M,32,32,False,28.0,23.0,5.0,3.0,0.0,7.0,7.0,16.0,22.0,,4.0,1.0,6.0,,,4.0,,,,,81.0,38.0,7.0,6.0,2,,2.0,,1.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
12388500,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184.0,165,M,169255,EUR,763516800,M,31,31,False,57.0,54.0,5.0,4.0,0.0,14.0,16.0,41.0,46.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,90.0,73.0,7.2,9.0,0,,5.0,2.0,1.0,,,2.0,,,,,1.0,1.0,2.0,,5.0,,,,,1.0,,,,
12388500,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178.0,5204,M,801263,EUR,1023235200,M,16,16,False,51.0,44.0,2.0,2.0,1.0,4.0,4.0,41.0,56.0,,3.0,,5.0,2.0,2.0,,,,,,90.0,84.0,7.8,21.0,3,,2.0,,,,,,,,3.0,1.0,,,3.0,2.0,9.0,1.0,,,,1.0,jakub.kaminskii,1.0,,
12388500,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179.0,4793,M,841947,EUR,884995200,F,19,19,False,58.0,48.0,5.0,4.0,0.0,15.0,19.0,36.0,48.0,,3.0,,5.0,1.0,,1.0,,,,,90.0,82.0,7.9,21.0,2,,6.0,1.0,2.0,1.0,,1.0,,,1.0,2.0,3.0,2.0,4.0,,9.0,1.0,,,,3.0,lovromajer,2.0,,
12388500,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182.0,1030,M,987504,EUR,991180800,F,39,39,False,28.0,15.0,4.0,1.0,0.0,3.0,5.0,13.0,25.0,2.0,9.0,,7.0,1.0,1.0,5.0,,,,,90.0,52.0,8.0,20.0,5,,7.0,,,2.0,,,,,3.0,4.0,3.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,
12388500,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190.0,2372,M,826069,EUR,918345600,F,23,23,False,12.0,11.0,,,0.0,1.0,1.0,10.0,11.0,1.0,1.0,,1.0,,,,,,,,45.0,13.0,6.9,1.0,0,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,1.0
12388500,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179.0,189,M,995316,EUR,971308800,D,2,2,True,23.0,22.0,2.0,2.0,0.0,7.0,7.0,15.0,17.0,,4.0,2.0,2.0,,,3.0,,,,,45.0,39.0,7.0,3.0,0,,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,
12388500,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180.0,1358,M,983540,EUR,1024185600,F,11,11,True,11.0,9.0,1.0,,0.0,1.0,1.0,8.0,10.0,,1.0,,,,,1.0,,,,,45.0,17.0,6.6,5.0,0,,1.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,1.0
12388500,away,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185.0,1186,M,1418624,EUR,1138060800,M,24,24,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,9.0,9.0,6.5,,0,Bence Dárdai,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12388500,away,VfL Wolfsburg,Bennit Bröger,bennit-broger,B. Bröger,F,38,181.0,66,M,1518691,EUR,1151712000,M,38,38,True,,,,,0.0,,,,,,,,,,,,,,,,3.0,3.0,,1.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12388500,away,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192.0,129,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388500,away,VfL Wolfsburg,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190.0,341,M,920525,EUR,925430400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388500,away,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178.0,182,M,886286,EUR,915753600,D,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12388500,away,VfL Wolfsburg,Till Neininger,till-neininger,T. Neininger,D,34,186.0,35,M,1568542,EUR,1175558400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Till Neininger,,,,,,,,,,,,,,,,,,,,,,,,
12388500,away,VfL Wolfsburg,Jonathan Akaegbobi,jonathan-akaegbobi,J. Akaegbobi,F,92,,27,M,1516516,EUR,1145923200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
