match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork
11352476,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,34.0,14.0,31.0,11.0,9.0,12.0,5.0,22.0,11.0,1.0,1.0,6.0,7.0,90.0,48.0,7.9,21.0,0.00073213,0,-1.1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352476,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,False,26.0,15.0,6.0,,13.0,20.0,2.0,7.0,5.0,,,,,90.0,49.0,6.7,16.0,0.00580631,2,,,,1.0,2.0,4.0,4.0,7.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,0.0629,0.4419,,,,,,,,,,,,,,,,,,,
11352476,home,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,139227,EUR,783216000,D,4,4,False,18.0,17.0,2.0,1.0,13.0,13.0,4.0,5.0,2.0,,,,,90.0,31.0,6.9,1.0,0.0412666,1,,,,,2.0,2.0,4.0,3.0,1.0,1.0,,6.0,1.0,1.0,1.0,,0.034,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,
11352476,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,21164,EUR,580348800,D,21,21,False,33.0,21.0,12.0,4.0,16.0,21.0,5.0,12.0,3.0,,,,,90.0,46.0,6.5,12.0,0.0476421,0,,,,,2.0,1.0,3.0,5.0,1.0,,,5.0,,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11352476,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,False,26.0,18.0,3.0,,10.0,13.0,9.0,16.0,1.0,,,,,90.0,53.0,7.1,14.0,0.0362221,1,,,,3.0,2.0,1.0,6.0,5.0,,,1.0,5.0,1.0,3.0,1.0,,0.0268,0.4459,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,
11352476,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,19.0,17.0,2.0,2.0,11.0,12.0,6.0,7.0,4.0,,,,,74.0,33.0,6.9,4.0,0.00540873,1,,,,,1.0,3.0,6.0,5.0,3.0,,1.0,7.0,1.0,2.0,2.0,,0.0589,0.0406,,,1.0,2.0,,1.0,,,1.0,,,,,,,,,,
11352476,home,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,False,35.0,29.0,4.0,3.0,14.0,15.0,15.0,20.0,5.0,,,,,90.0,58.0,7.1,11.0,0.0574442,0,,,,,1.0,1.0,7.0,7.0,1.0,,,4.0,3.0,4.0,1.0,1.0,,,,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,EdsonAlvarez19,,,,,,,,,
11352476,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,M,20,20,False,8.0,4.0,2.0,,1.0,2.0,4.0,10.0,5.0,,,,,90.0,31.0,8.1,15.0,0.196588,3,,,,4.0,1.0,1.0,7.0,7.0,2.0,,3.0,,1.0,1.0,,3.0,0.1989,0.8785,,,,1.0,1.0,2.0,4.0,2.0,4.0,jarrodbowen,1.0,1.0,1.0,,,,,,
11352476,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,30.0,22.0,1.0,,10.0,12.0,12.0,18.0,5.0,,,,,90.0,45.0,6.6,14.0,0.0585928,0,,,,,6.0,5.0,9.0,7.0,1.0,,,1.0,2.0,,,2.0,,,,,1.0,,,1.0,,,5.0,Paqueta,,,,,,,,,
11352476,home,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,905163,EUR,965174400,M,14,14,False,17.0,11.0,,,5.0,5.0,7.0,15.0,6.0,,,,,90.0,42.0,6.9,17.0,0.0667567,1,,,,3.0,1.0,1.0,9.0,9.0,1.0,,1.0,1.0,,2.0,1.0,1.0,0.0297,0.0352,,,1.0,1.0,1.0,2.0,9.0,5.0,3.0,Kudus,1.0,,,,,,,,
11352476,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,47772,EUR,638582400,F,9,9,False,11.0,6.0,2.0,1.0,2.0,2.0,4.0,11.0,2.0,,,,,90.0,24.0,7.4,8.0,0.00666426,2,,,,2.0,2.0,1.0,2.0,5.0,,,1.0,,,2.0,1.0,2.0,0.2926,0.8676,,,,,,,,,1.0,MichailAntonio,,,1.0,1.0,1.0,,,,
11352476,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,7,7,True,10.0,9.0,1.0,,5.0,5.0,4.0,7.0,1.0,,,,,16.0,12.0,6.6,3.0,0.0345013,0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,prowsey16,,,,,,,,,
11352476,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,lukasz.fabianski,,,,,,,,,
11352476,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352476,home,West Ham United,Kaelan Casey,casey-kaelan,K. Casey,D,16,185,229,M,1142343,EUR,1098921600,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,Kaelan Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
