match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalClearance,stat_wasFouled,captain,stat_dispossessed,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAShot
13472678,home,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,243509,EUR,661564800,G,1,1,False,23.0,16.0,10.0,3.0,0.0,14.0,18.0,2.0,5.0,6.0,3.0,4.0,90.0,30.0,7.5,7.0,0.0008277,0,1.9149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472678,home,Grêmio,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,14,14,False,66.0,49.0,15.0,8.0,0.0,23.0,28.0,26.0,38.0,2.0,,,90.0,98.0,8.4,21.0,0.79195,0,,5.0,2.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,
13472678,home,Grêmio,Fabián Balbuena,fabian-balbuena,F. Balbuena,D,2,188,1611,M,339447,EUR,682905600,D,13,13,False,45.0,40.0,6.0,2.0,0.0,31.0,32.0,9.0,13.0,,,,45.0,50.0,6.8,5.0,0.00524597,0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,
13472678,home,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,65.0,57.0,7.0,4.0,0.0,39.0,45.0,18.0,20.0,2.0,,,90.0,78.0,6.9,14.0,0.0110955,0,,,,,4.0,5.0,6.0,,1.0,,,,2.0,1.0,1.0,2.0,,2.0,1.0,True,1.0,3.0,,,,,,,,,,,,,
13472678,home,Grêmio,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,23,23,False,56.0,47.0,8.0,4.0,0.0,28.0,31.0,19.0,25.0,6.0,,,90.0,82.0,7.2,17.0,0.0154806,0,,5.0,,2.0,2.0,3.0,5.0,,,,,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,
13472678,home,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,False,10.0,8.0,1.0,,0.0,4.0,4.0,4.0,6.0,3.0,,,45.0,15.0,6.5,3.0,0.00829637,1,,1.0,,2.0,,2.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,0.5859,0.83,,,,,,,
13472678,home,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,68.0,63.0,4.0,2.0,0.0,28.0,29.0,35.0,39.0,8.0,,,90.0,76.0,6.9,8.0,0.0358589,0,,1.0,,,1.0,4.0,4.0,2.0,1.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,
13472678,home,Grêmio,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,False,48.0,44.0,4.0,1.0,0.0,21.0,23.0,23.0,25.0,4.0,,,90.0,64.0,7.0,11.0,0.0275274,2,,1.0,,2.0,2.0,6.0,4.0,,,,,,,1.0,1.0,4.0,,1.0,1.0,,2.0,2.0,,,,,0.3572,,1.0,1.0,,,,,
13472678,home,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,1631879,EUR,1146787200,F,47,47,False,37.0,25.0,1.0,,0.0,17.0,19.0,8.0,18.0,3.0,,,90.0,58.0,7.2,20.0,0.0160471,5,,4.0,,3.0,3.0,5.0,7.0,,1.0,1.0,,,1.0,,,4.0,,,3.0,,,2.0,Alysson Edward Franco da Rocha,,1.0,3.0,0.6474,0.3175,1.0,1.0,,,,,
13472678,home,Grêmio,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6777,M,66471,EUR,676080000,F,22,22,False,11.0,8.0,,,0.0,3.0,3.0,5.0,8.0,1.0,,,89.0,26.0,7.2,10.0,0.0426892,2,,,,2.0,1.0,9.0,5.0,2.0,1.0,1.0,,,,1.0,1.0,5.0,2.0,,2.0,,2.0,3.0,,,1.0,,0.2051,,2.0,,braithwaite,1.0,,,
13472678,home,Grêmio,Cristian Olivera,cristian-olivera,C. Olivera,M,99,170,1981,M,1068987,EUR,1019001600,F,99,99,False,17.0,13.0,1.0,,0.0,4.0,4.0,9.0,13.0,1.0,,,75.0,45.0,6.4,17.0,0.209528,1,,7.0,3.0,2.0,,10.0,4.0,1.0,5.0,,,,,2.0,2.0,2.0,3.0,1.0,2.0,,1.0,1.0,Cristian Olivera,,,,0.0073,,,1.0,,,2.0,,
13472678,home,Grêmio,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,3,3,True,26.0,21.0,2.0,1.0,0.0,17.0,19.0,4.0,7.0,1.0,,,45.0,28.0,6.7,5.0,0.00110863,0,,,,,2.0,,4.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13472678,home,Grêmio,Riquelme Freitas,riquelme-freitas-dos-santos,Riquelme,M,65,181,656,M,1634619,EUR,1155340800,M,65,65,True,17.0,16.0,,,0.0,8.0,8.0,8.0,9.0,1.0,,,29.0,19.0,6.4,1.0,0.00741437,0,,,,3.0,,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,Riquelme Freitas,,,,,,,,,,,,
13472678,home,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,2.0,,,16.0,12.0,6.4,4.0,0.0306871,1,,1.0,1.0,2.0,,4.0,,,2.0,,,,,,,2.0,,1.0,,,,,,,,,0.044,,1.0,,,,,,
13472678,home,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,1.0,,,15.0,14.0,6.9,4.0,0.00264955,1,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,0.041,0.0131,,,,,,,
13472678,home,Grêmio,Jardiel,jardiel,Jardiel,F,40,182,435,M,1631875,EUR,1111363200,M,40,40,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,1.0,2.0,,,5.38e-06,0,,,,,,,,,,,,,,,,,,,,,,,Jardiel,,,,,,,,,,,,
13472678,home,Grêmio,Thiago Beltrame,thiago-beltrame,T. Beltrame,G,24,201,219,M,1607287,EUR,1057104000,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Thiago,Beltrame,,,,,,,,,,,
13472678,home,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472678,home,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
