match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_shotOffTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
14109774,home,Çaykur Rizespor,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194.0,3551,M,yahia.fofana_,877977,EUR,966816000,G,75,75,False,29.0,18.0,17.0,6.0,0.0,14.0,17.0,4.0,12.0,1.0,4.0,1.0,2.0,1.0,90.0,35.0,6.4,11.0,0.00052005,19.819872148237,3.0,4.935,2.94,0.4305,0,0.3128,0.02,0.0,-0.09,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178.0,238,M,,1394729,EUR,972172800,D,37,37,False,22.0,17.0,3.0,1.0,0.0,15.0,15.0,2.0,7.0,4.0,3.0,,,,90.0,39.0,6.6,6.0,0.0489272,139.37762866688,14.0,41.055,16.59,,0,,0.03,0.05,-0.1,,Taha Sahin,,2.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190.0,969,M,,863600,EUR,763516800,D,3,3,False,38.0,33.0,7.0,4.0,0.0,27.0,29.0,6.0,9.0,6.0,3.0,,,,90.0,59.0,7.4,6.0,0.00284358,83.730782725248,9.0,61.53,16.38,,1,,0.01,0.07,0.47,,,,,,1.0,5.0,4.0,3.0,2.0,,,,1.0,2.0,1.0,1.0,4.0,3.0,2.0,0.0646,0.1607,16.190576147871,1.0,-0.51,,,,,,,,,
14109774,home,Çaykur Rizespor,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187.0,580,M,,904759,EUR,924048000,D,27,27,False,30.0,23.0,5.0,,0.0,18.0,19.0,5.0,11.0,7.0,2.0,,,,90.0,42.0,6.5,7.0,0.00345285,74.830187524342,11.0,0.94499999999999,6.51,,0,,-0.03,0.02,0.27,,,,,,2.0,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183.0,148,M,,281233,EUR,785289600,D,5,5,False,39.0,34.0,5.0,4.0,0.0,24.0,27.0,10.0,12.0,2.0,3.0,,,,90.0,55.0,6.4,14.0,0.0312633,63.066041825295,10.0,33.915,9.45,,1,,0.27,0.05,-0.26,,,,5.0,,1.0,5.0,1.0,2.0,,,2.0,,1.0,,,,1.0,1.0,,0.0127,,,,-0.18,True,1.0,1.0,,,,,,
14109774,home,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182.0,212,M,,856988,EUR,911347200,M,6,6,False,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,6.0,2.0,3.0,1.0,3.79e-06,10.696504258799,2.0,1.155,4.935,,0,,-0.01,0.01,-0.06,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
14109774,home,Çaykur Rizespor,Loide Augusto,loide-augusto,L. Augusto,M,50,183.0,1033,M,,1110708,EUR,951523200,M,50,50,False,14.0,11.0,,,0.0,2.0,3.0,9.0,11.0,2.0,1.0,,,,61.0,20.0,6.3,5.0,0.012618,104.92270559747,9.0,66.57,18.375,,1,,-0.12,0.14,-0.06,,Loide Augusto,,,,,4.0,1.0,,1.0,,2.0,,,,,,,,1.0,0.0472,,14.814302582302,1.0,-0.19,,1.0,,2.0,,,,,
14109774,home,Çaykur Rizespor,Qazim Laci,qazim-laci,Q. Laci,M,20,173.0,992,M,,284395,EUR,822009600,M,20,20,False,26.0,26.0,2.0,2.0,0.0,13.0,13.0,13.0,13.0,1.0,4.0,,,,90.0,46.0,6.9,4.0,0.208593,115.96039716906,13.0,46.41,20.685,,1,,0.34,0.07,-0.05,,,,4.0,1.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,0.1413,,17.918387092593,1.0,0.02,,,,,1.0,,,,
14109774,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178.0,461,M,,1008173,EUR,880934400,M,10,10,False,14.0,13.0,,,0.0,4.0,4.0,9.0,10.0,3.0,4.0,,,,84.0,36.0,6.8,10.0,0.00828308,101.20809893407,10.0,42.0,13.545,,0,,0.1,0.18,0.22,,,,1.0,,2.0,8.0,6.0,,,4.0,3.0,,,4.0,2.0,,,1.0,,,,15.777225643313,1.0,,,,4.0,2.0,,1.0,,,
14109774,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185.0,141,M,,991742,EUR,963878400,M,77,77,False,17.0,13.0,1.0,,0.0,6.0,7.0,7.0,10.0,,2.0,,,,72.0,23.0,6.4,7.0,0.0177318,143.57751875435,12.0,32.55,18.375,,1,,-0.15,0.33,-0.03,,,,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,0.0246,0.062,46.341808279042,3.0,-0.18,,,2.0,,,,,,
14109774,home,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1037,M,,238394,EUR,771552000,F,9,9,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,3.0,,,,85.0,14.0,6.3,4.0,0.00276719,52.218950582015,4.0,33.6,26.145,,0,,-0.04,0.13,0.16,,,,,,5.0,7.0,2.0,,,1.0,2.0,1.0,1.0,,,,1.0,,,,,33.670160097629,1.0,,,,1.0,,,1.0,,,
14109774,home,Çaykur Rizespor,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,M,7,177.0,3270,M,,925242,EUR,949449600,F,7,7,True,6.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,1.0,,,,29.0,11.0,7.5,6.0,0.00762438,64.139713038859,6.0,46.725,20.895,,1,,-0.06,0.07,-0.01,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,,0.1213,0.6883,35.364931651028,2.0,0.54,,,1.0,,,,1.0,,
14109774,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172.0,57,M,,1016393,EUR,966297600,M,54,54,True,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,2.0,2.0,,,,18.0,9.0,6.5,2.0,0.00286743,21.127065203537,2.0,19.74,17.85,,0,,0.0,0.04,0.16,,,,1.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,,190197,EUR,789523200,M,14,14,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,14.0,3.0,6.4,1.0,1.971e-05,,,,,,0,,-0.01,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183.0,812,M,,930775,EUR,944611200,F,11,11,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,13.0,5.0,6.6,1.0,0.00016221,13.057507419106,1.0,1.89,1.89,,0,,-0.14,0.12,0.13,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194.0,88,M,,1066726,EUR,987120000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Erdem Canpolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Yakup Ayan,yakup-ayan,Y. Ayan,D,94,,4,M,,2327161,EUR,1208908800,M,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yakup Ayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188.0,454,M,,889382,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180.0,202,M,,1134586,EUR,1088899200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179.0,340,M,,1144096,EUR,1085702400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adedire Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109774,home,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185.0,166,M,,1480663,EUR,1038268800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Emrecan Bulut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109774,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191.0,137,M,,105974,EUR,626227200,G,1,1,False,14.0,13.0,1.0,,0.0,13.0,13.0,,1.0,,7.0,1.0,2.0,,90.0,18.0,6.9,1.0,0.00019652,9.398496766064,2.0,5.88,5.565,0.4169,0,-0.0889,0.03,0.01,-0.07,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109774,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,3,184.0,123,M,,1133301,EUR,984700800,D,3,3,False,57.0,55.0,3.0,3.0,0.0,20.0,22.0,35.0,35.0,3.0,3.0,,,,67.0,66.0,7.4,4.0,0.0395328,113.53699735647,19.0,68.775,16.275,,0,,0.41,0.07,0.15,,Nuno Lima,,2.0,,1.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,16.402354251753,1.0,,,,,,,,,,
