match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_penaltyWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalOffside,stat_wonContest,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,captain,player_sofascoreId,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
14131937,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,F,21,21,False,23.0,21.0,1.0,1.0,0.0,10.0,10.0,11.0,13.0,,1.0,,,,58.0,29.0,7.9,4.0,0.0964021,,2,,0.06,0.1,-0.02,,1.0,1.0,,,,,1.0,2.0,,1.0,2.0,1.0,,,0.4844,1.0175,0.6,,,,,,,,,2.0,1.0,,,,,True,,,,,,,,,
14131937,home,Sporting Braga,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5068,M,1485309,EUR,1127865600,M,17,17,True,16.0,16.0,,,0.0,7.0,7.0,9.0,9.0,,1.0,,,,32.0,17.0,7.0,,0.0624992,,0,,0.36,0.03,0.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,gabrielmoscardo,,,,,,,,
14131937,home,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,8,8,True,38.0,36.0,2.0,1.0,0.0,20.0,20.0,16.0,18.0,,4.0,,,,32.0,43.0,6.5,4.0,0.0220701,,1,,0.02,0.02,-0.11,,2.0,,,,1.0,,,,,,1.0,,1.0,,0.0171,0.0763,-0.12,,,2.0,,,,,,,,,,,,,,,,,,,,,
14131937,home,Sporting Braga,Yanis da Rocha,yanis-da-rocha,Y. d. Rocha,M,41,189,90,M,1439201,EUR,1084147200,M,41,41,True,9.0,8.0,1.0,,0.0,5.0,5.0,3.0,4.0,,,,,,20.0,10.0,6.6,1.0,0.0140445,,0,,0.02,-0.22,0.0,,,,,,,,,,,,,,,,,,,Yanis da Rocha,,,,,,,,,,,,,,,,,,,,,,,
14131937,home,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,F,77,77,True,10.0,7.0,1.0,,0.0,4.0,4.0,3.0,6.0,,3.0,,,,20.0,14.0,6.4,5.0,0.0014316,,0,,-0.3,0.13,0.15,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,Gabriel Martínez,,,2.0,,,,,,,,,,,,,,,,,,,,
14131937,home,Sporting Braga,Fodé Pascoal,fode-pascoal,F. Pascoal,D,81,187,23,M,1900357,EUR,1104019200,D,81,81,True,12.0,11.0,1.0,1.0,0.0,8.0,9.0,3.0,3.0,1.0,,,,,10.0,15.0,6.7,1.0,0.00154618,,0,,-0.03,0.0,0.16,,,,,,,,,,,,,,1.0,,,,,Fodé Pascoal,,,,,,,,,,,,,,,,,,,,,,,
14131937,home,Sporting Braga,Alaa Bellaarouch,alaa-bellaarouch,A. Bellaarouch,G,36,188,1255,M,1000501,EUR,1009843200,G,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131937,home,Sporting Braga,Sandro Vidigal,sandro-vidigal,S. Vidigal,F,95,172,139,M,1649069,EUR,1185580800,F,95,95,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131937,home,Sporting Braga,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131937,home,Sporting Braga,Pau Víctor,pau-victor,P. Víctor,F,18,182,39072,M,1031567,EUR,1006819200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PauVíctor,,,,,,,,
14131937,away,Casa Pia,Daniel Azevedo,azevedo-daniel,D. Azevedo,G,22,195,26,M,878493,EUR,887241600,G,22,22,False,48.0,37.0,18.0,7.0,0.0,36.0,39.0,1.0,9.0,3.0,5.0,,3.0,4.0,90.0,59.0,6.0,12.0,0.00279566,0.4946,0,0.0025000000000004,0.03,0.0,-0.87,0.34,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,2.0,,
14131937,away,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,48.0,41.0,4.0,2.0,0.0,36.0,40.0,5.0,8.0,4.0,3.0,,,,90.0,60.0,5.0,8.0,0.00276272,,0,,-0.05,-0.13,-1.0,,4.0,1.0,,,,,2.0,,1.0,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0
14131937,away,Casa Pia,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,458,M,963990,EUR,983318400,D,27,27,False,44.0,42.0,2.0,2.0,0.0,35.0,37.0,7.0,7.0,4.0,2.0,,,,90.0,55.0,6.0,4.0,0.00313173,,0,,0.1,0.02,-0.58,,1.0,3.0,,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,
14131937,away,Casa Pia,David Sousa,david-sousa,David Sousa,D,43,190,146,M,1015932,EUR,994204800,D,43,43,False,38.0,29.0,5.0,1.0,0.0,27.0,31.0,2.0,7.0,4.0,1.0,,,,90.0,56.0,5.9,12.0,0.00251199,,0,,0.05,0.01,-1.0,,4.0,6.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,1.0,,,,,,,
14131937,away,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,30.0,26.0,2.0,1.0,0.0,16.0,19.0,10.0,11.0,1.0,7.0,,,,90.0,55.0,7.2,12.0,0.0587867,,1,,0.16,0.13,0.13,,3.0,8.0,4.0,3.0,3.0,1.0,,1.0,,,,,4.0,,0.03,,-0.05,,,,5.0,1.0,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,
14131937,away,Casa Pia,Renato Nhaga,renato-nhaga,R. Nhaga,M,74,172,1735,M,2119726,EUR,1174953600,M,74,74,False,32.0,25.0,3.0,2.0,0.0,16.0,20.0,9.0,12.0,1.0,3.0,,,,78.0,45.0,6.3,12.0,0.00563711,,0,,-0.15,0.14,-0.29,,4.0,5.0,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,,Renato Nhaga,,1.0,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,
14131937,away,Casa Pia,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,42,42,False,16.0,13.0,2.0,2.0,0.0,11.0,13.0,2.0,3.0,1.0,1.0,,,,59.0,22.0,5.9,3.0,0.00214763,,0,,0.01,0.0,-0.3,,5.0,5.0,1.0,1.0,,4.0,2.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14131937,away,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,M,18,18,False,24.0,20.0,1.0,,0.0,12.0,14.0,8.0,10.0,3.0,2.0,,,,90.0,36.0,5.7,9.0,0.00578661,,0,,-0.04,0.08,-0.51,,4.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,True,,1.0,,,,,,,
14131937,away,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,F,29,29,False,19.0,15.0,2.0,2.0,0.0,7.0,8.0,8.0,11.0,,1.0,,,,70.0,31.0,6.8,8.0,0.0766391,,1,,0.17,0.08,-0.01,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,0.1438,0.4273,-0.22,,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,,
14131937,away,Casa Pia,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,10,10,False,7.0,5.0,,,0.0,5.0,6.0,,1.0,1.0,,,,,59.0,12.0,6.3,3.0,0.00011633,,1,,-0.03,0.01,-0.01,,5.0,2.0,,,,1.0,1.0,,4.0,1.0,,,,,0.0377,,-0.21,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
14131937,away,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,F,14,14,False,11.0,7.0,1.0,,0.0,3.0,4.0,4.0,7.0,,,,,,45.0,18.0,6.9,5.0,0.120072,,0,,0.16,-0.27,-0.07,,1.0,4.0,2.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
14131937,away,Casa Pia,Kelian Nsona,kelian-nsona,K. Nsona,M,7,189,382,M,980407,EUR,1021075200,F,7,7,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,,2.0,,,,45.0,14.0,6.0,6.0,0.00328876,,0,,-0.31,0.17,-0.08,,6.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
14131937,away,Casa Pia,Iyad Mohamed,mohamed-iyad,I. Mohamed,M,24,191,113,M,1131015,EUR,983750400,M,24,24,True,20.0,18.0,3.0,3.0,0.0,13.0,14.0,5.0,6.0,1.0,1.0,,,,31.0,21.0,6.7,2.0,0.0154218,,0,,0.09,0.03,-0.01,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14131937,away,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,True,4.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,,31.0,5.0,6.1,2.0,0.00475161,,0,,-0.03,0.01,-0.01,,4.0,,,,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131937,away,Casa Pia,Xander Severina,xander-severina,X. Severina,M,7,185,249,M,1110159,EUR,987033600,F,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,20.0,6.0,6.4,2.0,0.00065124,,0,,-0.01,-0.18,-0.06,,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,Xander Severina,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14131937,away,Casa Pia,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,490,M,1010846,EUR,978480000,M,20,20,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,,,,,12.0,8.0,6.6,2.0,0.00277445,,0,,-0.11,0.0,0.18,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131937,away,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131937,away,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131937,away,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131937,away,Casa Pia,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
