match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_fouls,stat_totalContest,stat_wonContest,stat_wasFouled,stat_dispossessed,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_goalAssist,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated
11450056,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,43.0,29.0,21.0,7.0,27.0,30.0,2.0,13.0,2.0,15.0,1.0,2.0,3.0,1.0,2.0,2.0,90.0,58.0,6.5,14.0,0.00091378,1.0,0,-0.1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,D,94,94,False,48.0,42.0,3.0,2.0,28.0,32.0,16.0,19.0,1.0,1.0,,,,,,,90.0,65.0,6.6,9.0,0.0806723,2.0,0,,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Furkan Bayır,,,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,4,4,False,49.0,42.0,6.0,3.0,37.0,41.0,5.0,8.0,3.0,1.0,,,,,,,90.0,60.0,6.3,8.0,0.00566801,,0,,,,,3.0,3.0,,1.0,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182,320,M,385296,EUR,749606400,D,5,5,False,35.0,29.0,4.0,,27.0,28.0,2.0,7.0,4.0,3.0,,,,,,,90.0,43.0,6.1,6.0,0.00220679,,0,,,,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,False,26.0,22.0,3.0,2.0,15.0,19.0,8.0,15.0,4.0,5.0,,,,,,,90.0,56.0,6.6,14.0,0.0376217,2.0,0,,8.0,1.0,,4.0,6.0,2.0,1.0,,2.0,1.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,34.0,27.0,3.0,1.0,22.0,25.0,5.0,9.0,2.0,6.0,,,,,,,62.0,52.0,7.3,11.0,0.00196826,1.0,0,,,,1.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Leroy Fer,,,leroy-fer,L. Fer,M,8,188,136,M,31821,EUR,631497600,M,8,8,False,28.0,25.0,7.0,6.0,15.0,15.0,10.0,13.0,,5.0,,,,,,,64.0,39.0,6.0,7.0,0.00421868,,1,,,,2.0,9.0,5.0,1.0,,,2.0,2.0,3.0,4.0,1.0,1.0,,1.0,,3.0,1.0,0.1444,,,,,,,,,,,,
11450056,home,Alanyaspor,Oğuz Aydın,,,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,M,11,11,False,32.0,23.0,5.0,3.0,8.0,11.0,15.0,27.0,1.0,4.0,,,,,,,90.0,59.0,7.1,20.0,0.0613611,2.0,5,,6.0,,,3.0,6.0,,,,,,,1.0,2.0,2.0,4.0,2.0,,3.0,2.0,0.2666,1.0,2.0,1.0,1.0,0.0423,,,,,,,
11450056,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,False,28.0,24.0,3.0,2.0,16.0,17.0,8.0,11.0,,5.0,,,,,,,69.0,41.0,6.5,7.0,0.00854308,1.0,2,,,,1.0,3.0,8.0,,,,2.0,1.0,,,6.0,3.0,2.0,,,,,0.0349,,2.0,,1.0,,True,,,,,,
11450056,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,M,88,88,False,20.0,14.0,,,8.0,9.0,6.0,12.0,1.0,5.0,,,,,,,77.0,33.0,6.3,11.0,0.0110214,,1,,1.0,,,4.0,2.0,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,,3.0,,0.0275,,1.0,,,,,,,,,,
11450056,home,Alanyaspor,Ahmed Hassan,,,ahmed-hassan,A. Hassan,F,19,191,1938,M,1143587,EUR,731289600,F,9,9,False,9.0,7.0,,,5.0,7.0,2.0,2.0,,1.0,,,,,,,62.0,13.0,6.5,3.0,0.00046691,,1,,,,,4.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,0.0272,,,,,,,,,,,,
11450056,home,Alanyaspor,João Novais,,,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,10,10,True,10.0,10.0,2.0,2.0,6.0,6.0,4.0,4.0,1.0,1.0,,,,,,,28.0,19.0,6.6,1.0,0.00477344,,1,,,,,2.0,3.0,1.0,,2.0,1.0,,,1.0,,,2.0,,,1.0,1.0,0.0673,,,,,,,,,,,,
11450056,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,True,6.0,5.0,,,4.0,4.0,1.0,2.0,,,,,,,,,28.0,12.0,6.7,4.0,0.00143175,,2,,,,,2.0,,,,,,,2.0,,,,,,,3.0,,0.1207,2.0,,,,0.2726,,,,,,,
11450056,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,19.0,15.0,2.0,,12.0,14.0,3.0,5.0,,3.0,,,,,,,21.0,20.0,6.4,4.0,0.00511758,,0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Pione Sisto,,,pione-sisto,P. Sisto,M,77,171,409,M,287943,EUR,791856000,F,18,18,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,,,,,13.0,8.0,6.3,2.0,0.00114287,,1,,,,,2.0,,,,,,,,,1.0,,,1.0,,,,0.0457,,1.0,,,,,,,,,,
11450056,home,Alanyaspor,Yavuz Aygün,Yavuz,Aygün,yavuz-aygun,Y. Aygün,G,,193,18,M,806447,EUR,835833600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Mert-Yusuf Torlak,,,mert-yusuf-torlak,M. Torlak,M,37,173,19,M,1015654,EUR,1026950400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Anderson Silva,,,anderson-silva,A. Silva,F,33,186,521,M,892272,EUR,880070400,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450056,home,Alanyaspor,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450056,away,Galatasaray,Fernando Muslera,,,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,34.0,31.0,9.0,6.0,27.0,29.0,4.0,5.0,2.0,8.0,,3.0,3.0,,2.0,2.0,90.0,42.0,7.6,3.0,0.00156852,1.0,0,0.3149,,,,,,,,,,,,,,,,,,,,,,,,,,True,Muslera,,,,,
11450056,away,Galatasaray,Serge Aurier,,,serge-aurier,S. Aurier,D,,176,2921,M,105697,EUR,725155200,D,92,92,False,31.0,26.0,2.0,,19.0,20.0,7.0,11.0,1.0,1.0,,,,,,,45.0,42.0,6.6,6.0,0.00816626,,0,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,Serge_aurier,,,,,
11450056,away,Galatasaray,Victor Nelsson,,,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,False,52.0,46.0,2.0,,35.0,38.0,11.0,14.0,3.0,5.0,,,,,,,77.0,61.0,7.3,6.0,0.0028298,,2,,,,4.0,2.0,6.0,1.0,,2.0,1.0,1.0,1.0,,,,1.0,,,,2.0,0.0513,,,,,,,Nelsson,,,,,
11450056,away,Galatasaray,Abdülkerim Bardakcı,,,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,51.0,45.0,7.0,3.0,27.0,28.0,18.0,23.0,7.0,3.0,,,,,,,90.0,67.0,7.7,7.0,0.00926267,,3,,,,7.0,3.0,7.0,,1.0,2.0,,,1.0,2.0,,,,,,,2.0,0.2592,,1.0,,,,,abdulkerimbard1,,,,,
11450056,away,Galatasaray,Derrick Köhn,,,derrick-kohn,D. Köhn,D,39,180,1915,M,886737,EUR,918086400,D,17,17,False,36.0,29.0,2.0,1.0,8.0,10.0,21.0,26.0,3.0,8.0,,,,,,,90.0,60.0,7.2,10.0,0.0496028,2.0,1,,,,1.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,1.0,1.0,,2.0,,0.033,,1.0,,,,,,1.0,1.0,,,
11450056,away,Galatasaray,Lucas Torreira,,,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,56.0,52.0,1.0,,27.0,28.0,25.0,28.0,,8.0,,,,,,,85.0,69.0,7.2,7.0,0.0448838,1.0,1,,,,,2.0,7.0,,,,4.0,1.0,,1.0,2.0,1.0,2.0,,,1.0,,0.0421,,1.0,,,,,ltorreira34,,,,,
11450056,away,Galatasaray,Kerem Demirbay,,,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,8,8,False,48.0,41.0,3.0,1.0,13.0,16.0,28.0,33.0,1.0,5.0,,,,,,,77.0,65.0,7.0,13.0,0.0464343,1.0,2,,1.0,,,7.0,2.0,1.0,2.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,,0.0764,2.0,,,,0.399,,,1.0,,1.0,,
11450056,away,Galatasaray,Barış Alper Yılmaz,,,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,M,53,53,False,30.0,26.0,1.0,,8.0,8.0,19.0,25.0,,2.0,,,,,,,90.0,55.0,8.3,15.0,0.0550006,1.0,4,,3.0,1.0,,10.0,5.0,3.0,,,,,1.0,1.0,6.0,2.0,3.0,1.0,,3.0,1.0,0.4021,3.0,,,,1.7381,,barisalperyilmaz,,,1.0,2.0,
11450056,away,Galatasaray,Dries Mertens,,,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,M,10,10,False,47.0,38.0,1.0,1.0,12.0,15.0,30.0,39.0,,8.0,,,,,,,90.0,64.0,8.6,13.0,0.39832,7.0,2,,7.0,4.0,,3.0,4.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,0.0998,,,1.0,,,,driesmertens,1.0,,,,1.0
11450056,away,Galatasaray,Kerem Aktürkoğlu,,,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,903324,EUR,908928000,M,7,7,False,16.0,9.0,2.0,1.0,3.0,3.0,6.0,13.0,1.0,4.0,,,,,,,45.0,26.0,6.5,13.0,0.00262619,,0,,,,,3.0,1.0,,,,,,,,3.0,1.0,,1.0,,3.0,,,,,,1.0,,,KAktürkoğlu,,,,,
11450056,away,Galatasaray,Mauro Icardi,,,mauro-icardi,M. Icardi,F,9,181,38623,M,233114,EUR,730080000,F,9,9,False,16.0,9.0,,,2.0,2.0,7.0,15.0,1.0,1.0,,,,,,,90.0,23.0,7.4,10.0,0.0847728,1.0,1,,1.0,,,1.0,2.0,,,,,,1.0,,,,2.0,,,2.0,,0.5861,1.0,,,2.0,0.9476,,MauroIcardi,,,,1.0,
11450056,away,Galatasaray,Kaan Ayhan,,,kaan-ayhan,K. Ayhan,D,23,185,4087,M,138152,EUR,784425600,D,23,23,True,24.0,21.0,5.0,4.0,12.0,12.0,9.0,13.0,,2.0,,,,,,,45.0,28.0,6.9,4.0,0.0519013,,0,,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11450056,away,Galatasaray,Hakim Ziyech,,,hakim-ziyech,H. Ziyech,M,30,181,61036,M,249437,EUR,732499200,M,22,22,True,26.0,20.0,4.0,2.0,6.0,6.0,14.0,25.0,,4.0,,,,,,,45.0,39.0,8.1,11.0,0.120533,,3,,5.0,,,,3.0,,,,,,,,2.0,2.0,1.0,,,,2.0,0.1374,1.0,,,,0.4811,,HZiyech,,,,1.0,
11450056,away,Galatasaray,Davinson Sánchez,,,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,True,10.0,10.0,1.0,1.0,3.0,3.0,7.0,7.0,2.0,2.0,,,,,,,13.0,14.0,7.1,,0.00174094,1.0,0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,DAVINSON,,,,,
11450056,away,Galatasaray,Wilfried Zaha,,,wilfried-zaha,W. Zaha,M,10,180,18594,M,111850,EUR,721353600,F,14,14,True,6.0,6.0,,,,,6.0,6.0,,1.0,,,,,,,13.0,12.0,6.8,1.0,0.0086184,,1,,,,,1.0,,,,,,,,,,,,1.0,,,,0.0796,1.0,,,,0.2489,,wilfriedzaha,,,,,
11450056,away,Galatasaray,Tanguy Ndombélé,,,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,845486,EUR,851731200,M,91,91,True,,,,,,,,,,,,,,,,,9.0,,6.3,,,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11450056,away,Galatasaray,Jankat Yılmaz,,,jankat-yilmaz,J. Yılmaz,G,24,193,1049,M,1210422,EUR,1092614400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
