match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_totalContest,stat_blockedScoringAttempt,stat_fouls,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals
11451040,home,Pendikspor,Erencan Yardımcı,,,erencan-yardimci,E. Yardımcı,F,9,186,691,M,989168,EUR,1012780800,F,99,99,False,11.0,7.0,,,4.0,6.0,3.0,5.0,,2.0,1.0,1.0,,,,90.0,18.0,6.5,8.0,0.00256833,0,,7.0,1.0,,,,,,,,6.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,
11451040,home,Pendikspor,Endri Çekiçi,,,endri-cekici,E. Çekiçi,M,22,179,229,M,187153,EUR,848707200,M,8,8,True,5.0,3.0,,,1.0,2.0,2.0,4.0,,2.0,1.0,2.0,,,,13.0,9.0,6.5,3.0,0.00379268,1,,3.0,,,,,,,,,,,1.0,0.0339,,1.0,,1.0,,,,2.0,,,,,,,,,,,
11451040,home,Pendikspor,Abdoulay Diaby,,,abdoulay-diaby,A. Diaby,F,23,173,494,M,115718,EUR,674784000,F,21,21,True,4.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,,,1.0,,,,,13.0,7.0,6.7,1.0,0.107503,0,,2.0,1.0,,,,,,,1.0,,,,,,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,
11451040,home,Pendikspor,Thuram,,,thuram,Thuram,F,34,183,66,M,329255,EUR,665366400,F,34,34,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,14.0,5.0,6.6,1.0,0.00076248,0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,
11451040,home,Pendikspor,Burak Öğür,,,burak-ogur,B. Öğür,G,35,189,7,M,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,home,Pendikspor,Murat Akça,,,murat-akca,M. Akça,D,,184,7,M,39551,EUR,647827200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,home,Pendikspor,Emre Taşdemir,,,emre-tasdemir,E. Taşdemir,D,33,176,74,M,190191,EUR,807840000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,home,Pendikspor,Erdem Özgenç,,,erdem-ozgenc,E. Özgenç,D,22,177,9,M,60332,EUR,461980800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,home,Pendikspor,Fredrik Midtsjø,,,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,98198,EUR,745027200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,home,Pendikspor,İbrahim Akdağ,,,ibrahim-akdag,İ. Akdağ,M,14,179,11,M,847053,EUR,680054400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,home,Pendikspor,Leandro Kappel,,,leandro-kappel,L. Kappel,F,,183,48,M,136269,EUR,627004800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,away,Galatasaray,Fernando Muslera,,,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,23.0,22.0,5.0,4.0,21.0,22.0,1.0,1.0,,,14.0,,1.0,,,90.0,35.0,7.0,1.0,0.00024875,0,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,Muslera,1.0,1.0,,,,
11451040,away,Galatasaray,Sacha Boey,,,boey-sacha,S. Boey,D,93,178,14707,M,980418,EUR,968803200,D,93,93,False,45.0,43.0,,,19.0,19.0,25.0,28.0,1.0,6.0,4.0,2.0,,,,90.0,76.0,7.1,11.0,0.205891,1,,6.0,1.0,,,1.0,,,,1.0,1.0,,,0.0482,,2.0,1.0,1.0,5.0,4.0,1.0,2.0,3.0,,,,sacha_boey,,,,,,
11451040,away,Galatasaray,Victor Nelsson,,,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,False,81.0,69.0,6.0,1.0,47.0,52.0,22.0,30.0,5.0,5.0,4.0,,,,,90.0,90.0,7.2,15.0,0.0075558,1,,,,2.0,1.0,1.0,,,,,,,,0.0714,,1.0,,,2.0,,1.0,,,,,,Nelsson,,,,,,
11451040,away,Galatasaray,Kaan Ayhan,,,kaan-ayhan,K. Ayhan,D,23,185,4087,M,138152,EUR,784425600,D,23,23,False,56.0,50.0,7.0,4.0,17.0,17.0,33.0,39.0,2.0,4.0,3.0,1.0,,,,78.0,67.0,7.2,7.0,0.0204072,0,,3.0,,4.0,1.0,,,2.0,1.0,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11451040,away,Galatasaray,Kazımcan Karataş,,,kazimcan-karatas,K. Karataş,D,88,182,1611,M,1008884,EUR,1042675200,D,88,88,False,18.0,15.0,1.0,,7.0,7.0,8.0,12.0,2.0,4.0,3.0,,,,,45.0,32.0,6.5,10.0,0.0755272,0,,5.0,1.0,,,,,2.0,1.0,,1.0,,,,,1.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,
11451040,away,Galatasaray,Sérgio Oliveira,,,sergio-oliveira,S. Oliveira,M,27,181,1610,M,991493,EUR,707443200,M,27,27,False,49.0,43.0,3.0,2.0,11.0,11.0,32.0,44.0,,2.0,7.0,,,,,64.0,64.0,7.0,14.0,0.0160781,1,,2.0,,,,,,2.0,2.0,1.0,1.0,,,0.0705,,6.0,,,2.0,,1.0,1.0,,,,,,,,,,,
11451040,away,Galatasaray,Lucas Torreira,,,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,97.0,94.0,3.0,3.0,42.0,43.0,53.0,55.0,3.0,5.0,9.0,3.0,,,,90.0,104.0,7.8,3.0,0.462551,1,,1.0,,1.0,,,,,,2.0,,,1.0,0.0083,,1.0,1.0,,,,,1.0,,1.0,,,ltorreira34,,,1.0,,,
11451040,away,Galatasaray,Tetê,,,tete,Tetê,F,21,175,4004,M,980327,EUR,950572800,M,20,20,False,22.0,17.0,,,3.0,4.0,14.0,19.0,,,2.0,,,,,45.0,30.0,6.8,9.0,0.0205254,1,,3.0,2.0,,,,,,,,,,,0.0353,,1.0,,,,1.0,,,,,,,Tete,,,,1.0,0.1356,
11451040,away,Galatasaray,Hakim Ziyech,,,hakim-ziyech,H. Ziyech,M,30,181,61036,M,249437,EUR,732499200,M,22,22,False,45.0,36.0,2.0,1.0,6.0,9.0,30.0,45.0,,2.0,3.0,,,,,83.0,70.0,7.8,24.0,0.508267,3,,6.0,1.0,,,1.0,,,,1.0,1.0,,1.0,0.1421,,9.0,,1.0,3.0,4.0,1.0,1.0,2.0,,,,HZiyech,,,,1.0,0.4153,1.0
11451040,away,Galatasaray,Kerem Aktürkoğlu,,,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,903324,EUR,908928000,M,7,7,False,32.0,20.0,3.0,1.0,6.0,6.0,19.0,33.0,1.0,1.0,1.0,,,,,90.0,49.0,7.6,19.0,0.484637,2,,1.0,1.0,,,,,,,3.0,,,1.0,0.2185,,7.0,5.0,,4.0,,1.0,,,,1.0,,KAktürkoğlu,,,,,,
11451040,away,Galatasaray,Mauro Icardi,,,mauro-icardi,M. Icardi,F,9,181,38623,M,233114,EUR,730080000,F,9,9,False,19.0,15.0,2.0,2.0,2.0,2.0,13.0,17.0,1.0,1.0,,,,,,90.0,26.0,6.6,7.0,0.45883,2,,3.0,,,,,,,,2.0,1.0,1.0,2.0,0.0794,,,,,1.0,2.0,,,,,,1.0,MauroIcardi,,,,,,
11451040,away,Galatasaray,Dries Mertens,,,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,F,10,10,True,30.0,30.0,,,9.0,9.0,21.0,22.0,,2.0,3.0,1.0,,,,45.0,38.0,7.2,3.0,0.416616,1,,1.0,,,,1.0,,1.0,1.0,1.0,,,,0.0285,,1.0,,,2.0,,,1.0,,,,,driesmertens,,,,1.0,0.0553,
11451040,away,Galatasaray,Barış Alper Yılmaz,,,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,F,53,53,True,23.0,21.0,2.0,2.0,7.0,7.0,14.0,17.0,,2.0,2.0,,,,,45.0,33.0,7.0,5.0,0.142511,2,,3.0,,1.0,,1.0,,1.0,1.0,1.0,,,,0.075,,1.0,,,,3.0,1.0,1.0,1.0,,,,barisalperyilmaz,,,,1.0,0.0222,
11451040,away,Galatasaray,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182,45633,M,115665,EUR,671328000,F,94,94,True,15.0,11.0,,,1.0,1.0,10.0,14.0,,2.0,3.0,,,,,26.0,19.0,7.5,5.0,0.0109025,1,,1.0,,,,,,2.0,2.0,,,,,0.7572,,,,,1.0,,,1.0,,,,,bakambu17,,,,1.0,0.9187,1.0
11451040,away,Galatasaray,Kerem Demirbay,,,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,8,8,True,25.0,23.0,,,14.0,15.0,9.0,10.0,,,2.0,,,,,12.0,25.0,6.5,2.0,0.0044603,0,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11451040,away,Galatasaray,Tanguy Ndombélé,,,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,845486,EUR,851731200,M,91,91,True,13.0,13.0,,,6.0,6.0,7.0,7.0,,1.0,,,,,,14.0,15.0,6.6,,0.00595479,0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11451040,away,Galatasaray,Günay Güvenç,,,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,away,Galatasaray,Ali Yeşilyurt,,,ali-yesilyurt,A. Yeşilyurt,D,58,192,558,M,1149047,EUR,1122681600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,away,Galatasaray,Angeliño,,,angelino,Angeliño,M,3,171,3334,M,848355,EUR,852336000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,away,Galatasaray,Eyüp Aydın,,,eyup-aydin,E. Aydın,M,5,181,1623,M,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451040,away,Galatasaray,Halil Dervişoğlu,,,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
