match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_unsuccessfulTouch,stat_challengeLost,stat_goals,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_wonContest,stat_penaltyConceded,player_sofascoreId,stat_penaltyWon,stat_bigChanceMissed,stat_totalOffside
12514005,home,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,39.0,21.0,31.0,13.0,0.0,15.0,22.0,6.0,17.0,4.0,13.0,3.0,3.0,1.0,3.0,2.0,90.0,53.0,7.7,18.0,0.00185659,0,0.2564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514005,home,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,False,35.0,26.0,5.0,1.0,0.0,17.0,21.0,9.0,15.0,3.0,8.0,,,,,,90.0,60.0,7.3,11.0,0.0138352,0,,1.0,2.0,4.0,4.0,6.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12514005,home,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,30.0,26.0,4.0,1.0,0.0,22.0,23.0,4.0,7.0,10.0,2.0,,,,,,90.0,50.0,7.2,4.0,0.00060992,0,,,4.0,4.0,7.0,2.0,3.0,2.0,,True,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12514005,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,29.0,21.0,6.0,1.0,0.0,20.0,26.0,1.0,3.0,10.0,3.0,,,,,,90.0,45.0,7.4,8.0,0.0019791,1,,,1.0,1.0,3.0,,1.0,1.0,,,1.0,3.0,1.0,1.0,0.0102,0.1155,,,,,,,,,,,,,,,,,
12514005,home,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,23.0,14.0,6.0,2.0,0.0,8.0,13.0,6.0,11.0,6.0,4.0,,,,,,90.0,54.0,6.7,19.0,0.0035232,0,,1.0,,2.0,4.0,2.0,3.0,2.0,1.0,,,,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,
12514005,home,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,30.0,23.0,4.0,1.0,0.0,13.0,16.0,10.0,14.0,3.0,5.0,,,,,,90.0,51.0,6.9,13.0,0.00818229,1,,,1.0,7.0,3.0,2.0,3.0,1.0,1.0,,,,,1.0,0.0421,0.2932,2.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,
12514005,home,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,False,27.0,19.0,3.0,1.0,0.0,13.0,20.0,6.0,7.0,2.0,2.0,,,,,,56.0,40.0,6.7,10.0,0.00616448,0,,,1.0,6.0,5.0,4.0,4.0,2.0,2.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,
12514005,home,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,M,31,31,False,23.0,13.0,2.0,,0.0,7.0,10.0,6.0,14.0,1.0,6.0,,,,,,77.0,43.0,7.2,16.0,0.016556,2,,1.0,,3.0,7.0,2.0,1.0,1.0,,,2.0,,4.0,1.0,0.1058,0.031,,4.0,2.0,,1.0,,,1.0,1.0,,,,,,,,
12514005,home,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,26.0,21.0,3.0,1.0,0.0,8.0,9.0,14.0,18.0,,1.0,,,,,,77.0,38.0,6.4,12.0,0.0896923,0,,1.0,2.0,9.0,2.0,,2.0,,4.0,,,,,,,,1.0,4.0,2.0,,2.0,,,1.0,,1.0,,,,,,,
12514005,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,M,10,10,False,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,2.0,,,,,,,43.0,16.0,6.8,3.0,0.00976693,1,,,,2.0,3.0,,3.0,1.0,2.0,,,,,,0.0238,,,2.0,,,,Jeremy,Antonisse,,,,1.0,,,,,,
12514005,home,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,False,18.0,13.0,,,0.0,5.0,6.0,8.0,12.0,7.0,1.0,,,,,,90.0,42.0,7.2,10.0,0.0233534,1,,,7.0,12.0,9.0,,2.0,1.0,3.0,,4.0,,,1.0,0.0453,0.1666,1.0,2.0,,,,Luís,Asué,4.0,,,,3.0,1.0,,,,
12514005,home,Moreirense,Gabrielzinho,gabrielzinho,Gabrielzinho,M,30,171,484,M,870188,EUR,843955200,M,77,77,True,9.0,4.0,,,0.0,3.0,7.0,1.0,2.0,,2.0,,,,,,47.0,22.0,6.1,12.0,0.00113493,0,,,2.0,8.0,4.0,1.0,2.0,1.0,,,1.0,,1.0,,,,3.0,2.0,1.0,,,,,2.0,,,,,,,,,
12514005,home,Moreirense,Sidnei Tavares,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,True,9.0,7.0,1.0,,0.0,6.0,6.0,1.0,3.0,2.0,1.0,,,,,,34.0,19.0,6.7,2.0,0.00027103,0,,,1.0,1.0,4.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12514005,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,7.0,5.0,1.0,,1.0,,,5.0,7.0,,2.0,,,,,,13.0,12.0,6.6,5.0,0.0265311,0,,,,4.0,1.0,,,,1.0,,,,,,,,,2.0,2.0,,1.0,,,2.0,,,,1.0,,,,,
12514005,home,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,True,4.0,2.0,1.0,,0.0,2.0,3.0,,1.0,,,,,,,,13.0,9.0,6.3,5.0,5.308e-05,0,,,,3.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,
12514005,home,Moreirense,Mika,mika,Mika,G,16,195,33,M,107264,EUR,668390400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514005,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514005,home,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Dinis Pinto,,,,,,,,,,,
12514005,home,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514005,home,Moreirense,Guilherme Liberato,guilherme-liberato,G. Liberato,M,65,184,36,M,1016878,EUR,992649600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514005,away,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,17.0,16.0,,,0.0,16.0,17.0,,,,7.0,1.0,2.0,,3.0,,90.0,28.0,7.1,1.0,7.463e-05,0,-0.3937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anatoliytrubin81,,,
12514005,away,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,48.0,35.0,8.0,2.0,0.0,12.0,14.0,23.0,38.0,,4.0,,,,,,90.0,95.0,6.7,25.0,0.0612128,0,,4.0,2.0,5.0,5.0,1.0,2.0,2.0,,,,,3.0,,,,2.0,2.0,,,,,,1.0,,,,,,,,,
12514005,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,False,84.0,74.0,8.0,5.0,0.0,47.0,49.0,27.0,35.0,,5.0,,,,,,90.0,98.0,7.3,11.0,0.0138955,0,,,1.0,3.0,9.0,3.0,2.0,1.0,1.0,,4.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,antoniosilva.66,,,
12514005,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,80.0,68.0,9.0,8.0,0.0,51.0,54.0,17.0,26.0,1.0,6.0,,,,,,90.0,91.0,7.4,13.0,0.0187121,2,,,3.0,4.0,9.0,2.0,2.0,1.0,1.0,True,5.0,,1.0,1.0,0.0632,0.0104,,1.0,,,,,,1.0,1.0,,,1.0,,Notamendi30,,,
12514005,away,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,3,3,False,49.0,32.0,3.0,2.0,0.0,14.0,21.0,21.0,40.0,1.0,3.0,,,,,,90.0,88.0,7.1,33.0,0.141918,0,,12.0,2.0,5.0,6.0,,2.0,1.0,1.0,,3.0,,,,,,,1.0,2.0,,3.0,,,1.0,,3.0,,1.0,,,,,
12514005,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,33.0,31.0,3.0,3.0,0.0,12.0,13.0,19.0,20.0,1.0,2.0,,,,,,45.0,47.0,6.7,6.0,0.0375189,0,,,1.0,5.0,5.0,1.0,2.0,2.0,1.0,,2.0,,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,
12514005,away,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2462,M,906800,EUR,946857600,M,18,18,False,62.0,56.0,1.0,,0.0,31.0,31.0,25.0,31.0,,6.0,,,,,,90.0,81.0,7.6,10.0,0.0484589,0,,,1.0,7.0,14.0,1.0,5.0,2.0,1.0,,3.0,,3.0,,,,3.0,,1.0,,,,,4.0,,,,3.0,,,1.0,,
12514005,away,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,30027,EUR,571795200,M,11,11,False,41.0,29.0,8.0,5.0,0.0,5.0,5.0,26.0,42.0,,3.0,,,,,,77.0,58.0,7.3,19.0,0.454496,7,,6.0,,1.0,,,,,,,,,,1.0,0.5414,0.0213,,2.0,,,1.0,,,1.0,3.0,2.0,3.0,,,ÁDiMaría,,1.0,1.0
12514005,away,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,1201395,EUR,1138665600,M,25,25,False,20.0,16.0,,,0.0,3.0,3.0,13.0,19.0,,2.0,,,,,,65.0,36.0,6.2,16.0,0.0728042,1,,2.0,,6.0,1.0,,,,,,,,1.0,,0.0127,,3.0,4.0,,,1.0,Gianluca Prestianni,,3.0,1.0,,,,,,,,
12514005,away,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,907461,EUR,978048000,M,10,10,False,44.0,37.0,3.0,1.0,0.0,7.0,8.0,32.0,41.0,,5.0,,,,,,86.0,64.0,7.0,17.0,0.222988,1,,5.0,,5.0,4.0,,,,1.0,,,,2.0,,0.0212,,1.0,2.0,,,2.0,,,5.0,1.0,2.0,,2.0,,orkunkokcu,,,
12514005,away,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,795236,EUR,911606400,F,14,14,False,26.0,16.0,1.0,,0.0,5.0,6.0,11.0,20.0,,1.0,,,,,,77.0,40.0,7.0,16.0,0.0646969,1,,,3.0,7.0,4.0,,2.0,1.0,1.0,,1.0,,,1.0,0.0415,0.3169,2.0,3.0,,,3.0,,,2.0,,,,1.0,,vangelis_pavlidis,,,1.0
12514005,away,Benfica,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,318967,EUR,871862400,M,85,85,True,52.0,46.0,12.0,10.0,0.0,16.0,16.0,31.0,37.0,,3.0,,,,,,45.0,61.0,7.2,9.0,0.105446,0,,1.0,,3.0,6.0,,,,1.0,,2.0,,2.0,,,,2.0,1.0,,,,,,2.0,,1.0,,2.0,,renatosanches,,,
12514005,away,Benfica,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22760,M,1047227,EUR,1051833600,F,36,36,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,,,,25.0,11.0,6.9,4.0,0.00015545,3,,,1.0,4.0,,,,,1.0,,,,,1.0,0.8241,0.9078,2.0,,,1.0,,,,,1.0,,1.0,,,marcosleonardo09,,,
