match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_clearanceOffLine,stat_interceptionWon,captain,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_wasFouled,stat_totalOffside,player_lastName,stat_dispossessed,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
14429580,home,Al-Hazem,Bruno Varela,bruno-varela,B. Varela,G,14,191.0,625,M,138895,EUR,783907200,G,14,14,False,25.0,18.0,16.0,9.0,0.0,17.0,18.0,1.0,7.0,2.0,10.0,2.0,3.0,2.0,2.0,90.0,37.0,6.5,7.0,0.00079736,0.256,0,-1.0963,0.04,0.0,-0.05,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800,D,13,13,False,35.0,25.0,4.0,1.0,0.0,23.0,28.0,2.0,7.0,4.0,6.0,,,,,90.0,48.0,6.6,12.0,0.00035465,,0,,0.04,0.06,0.26,,Abdullah Alshenqiti,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Sultan Tanker,sultan-tanker,S. Tanker,D,4,184.0,36,M,1520833,EUR,904608000,D,4,4,False,18.0,13.0,4.0,,0.0,12.0,15.0,1.0,3.0,7.0,2.0,,,,,90.0,34.0,6.7,6.0,0.00028739,,0,,0.01,0.01,-0.06,,Sultan Tanker,1.0,,2.0,,1.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,False,32.0,25.0,11.0,6.0,0.0,21.0,26.0,4.0,6.0,2.0,5.0,,,,,81.0,44.0,6.4,9.0,0.00420738,,0,,0.08,0.01,-0.09,,,2.0,,5.0,3.0,,2.0,1.0,,1.0,2.0,,,True,2.0,1.0,,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Abdulaziz Al-Harbi,abdulaziz-al-harbi,A. Al-Harbi,D,82,,15,M,1216091,EUR,1060732800,M,82,82,False,15.0,12.0,1.0,,0.0,9.0,12.0,3.0,3.0,1.0,2.0,,,,,45.0,29.0,6.3,7.0,0.00061491,,0,,-0.05,0.06,-0.11,,Abdulaziz Al-Harbi,2.0,,7.0,3.0,2.0,2.0,,,1.0,1.0,,3.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,False,26.0,21.0,2.0,1.0,0.0,18.0,21.0,3.0,5.0,,1.0,,,,,64.0,30.0,6.6,6.0,0.00181644,,0,,-0.01,0.01,0.14,,Basil Yousef Al-Sayyali,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190.0,105,M,954812,EUR,903052800,M,32,32,False,39.0,34.0,4.0,3.0,0.0,28.0,28.0,6.0,11.0,3.0,7.0,,,,,90.0,51.0,6.7,8.0,0.00286319,,0,,0.02,0.03,-0.1,,,,2.0,5.0,4.0,3.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Ahmed Al-Nakhli,ahmed-al-nakhli,A. Al-Nakhli,D,27,173.0,26,M,1048834,EUR,1024704000,M,27,27,False,21.0,16.0,1.0,,0.0,12.0,15.0,4.0,6.0,3.0,4.0,,,,,90.0,41.0,6.2,14.0,0.00240974,,0,,-0.01,-0.05,-0.11,,Ahmed Al-Nakhli,1.0,1.0,5.0,3.0,,2.0,,,2.0,1.0,,2.0,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,
14429580,home,Al-Hazem,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,11,11,False,24.0,19.0,1.0,1.0,0.0,10.0,12.0,9.0,12.0,1.0,9.0,,,,,90.0,46.0,6.6,16.0,0.00682733,,0,,-0.16,0.29,0.24,,,4.0,,13.0,7.0,1.0,6.0,3.0,,1.0,,,,,3.0,3.0,1.0,1.0,1.0,,5.0,1.0,,,,,,,,,,,,
14429580,home,Al-Hazem,Omar Al-Somah,omar-al-somah,O. Al-Somah,F,9,192.0,6658,M,791575,EUR,606614400,F,9,9,False,7.0,6.0,1.0,1.0,0.0,4.0,5.0,2.0,2.0,1.0,1.0,,,,,64.0,16.0,6.1,7.0,0.00150521,,1,,-0.06,0.05,-0.04,,,1.0,,5.0,,,2.0,,,2.0,2.0,,,,,,,,2.0,,,,1.0,0.0398,0.0,,,,,,,,,
14429580,home,Al-Hazem,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,F,10,10,False,11.0,8.0,2.0,1.0,0.0,5.0,6.0,3.0,5.0,1.0,1.0,,,,,64.0,18.0,6.7,6.0,0.00476934,,1,,0.06,0.06,0.16,,,,,1.0,2.0,,,,,2.0,1.0,,,,,,1.0,2.0,,,,,,0.017,-0.1,1.0,0.0092,,,,,,,
14429580,home,Al-Hazem,Saud Al Rashed,saud-al-rashed,S. A. Rashed,D,2,180.0,12,M,1549236,EUR,895363200,D,2,2,True,21.0,17.0,4.0,3.0,0.0,7.0,9.0,10.0,12.0,,1.0,,,,,45.0,34.0,6.4,7.0,0.0119832,,1,,0.0,-0.15,-0.22,,Saud Al Rashed,,,,1.0,,,,,1.0,,,2.0,,,,1.0,1.0,,,,,,0.0088,0.01,1.0,0.1371,,,,,,,
14429580,home,Al-Hazem,Elias Mokwana,mokwana-elias,E. Mokwana,M,17,175.0,974,M,1394459,EUR,932860800,F,17,17,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,1.0,,,,,26.0,14.0,6.2,5.0,0.00509023,,0,,-0.01,-0.34,-0.01,,,,,5.0,1.0,,3.0,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Miguel Carvalho,miguel-carvalho,M. Carvalho,M,80,183.0,158,M,1184312,EUR,1110326400,M,80,80,True,14.0,11.0,2.0,1.0,0.0,8.0,9.0,3.0,5.0,1.0,1.0,,,,,26.0,17.0,6.5,3.0,0.00568576,,0,,0.03,0.04,-0.09,,Miguel Carvalho,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000,M,19,19,True,3.0,2.0,,,0.0,,,2.0,3.0,,2.0,,,,,26.0,8.0,6.4,3.0,0.0045613,,0,,0.05,0.09,-0.08,,,2.0,,5.0,2.0,1.0,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Abdelmounaim Boutouil,boutouil-abdelmounaim,A. Boutouil,D,3,188.0,473,M,973414,EUR,884304000,D,3,3,True,5.0,4.0,,,0.0,4.0,4.0,,1.0,,2.0,,,,,9.0,5.0,6.2,1.0,0.00011303,,0,,0.02,0.01,-0.19,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,home,Al-Hazem,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Issa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Nawaf Al-Aqidi,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800,G,1,1,False,24.0,23.0,6.0,5.0,0.0,22.0,22.0,1.0,2.0,1.0,9.0,,2.0,1.0,1.0,90.0,32.0,7.1,1.0,0.00160039,0.0128,0,0.1463,0.14,0.01,0.19,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,False,42.0,35.0,5.0,3.0,0.0,13.0,14.0,22.0,28.0,3.0,3.0,,,,,90.0,72.0,7.2,15.0,0.0671136,,0,,0.05,0.05,0.21,,,,2.0,3.0,6.0,,1.0,,,1.0,2.0,,,,3.0,1.0,5.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,
14429580,away,Al-Nassr,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187.0,5883,M,945063,EUR,957312000,D,3,3,False,69.0,65.0,12.0,9.0,0.0,39.0,40.0,26.0,29.0,2.0,8.0,,,,,90.0,76.0,7.9,5.0,0.0237519,,1,,0.46,0.15,0.25,,,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,2.0,,,,,1.0,0.0717,-0.16,,,,,,,,,
14429580,away,Al-Nassr,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181.0,62014,M,173883,EUR,674438400,D,26,26,False,62.0,60.0,13.0,11.0,0.0,36.0,36.0,24.0,26.0,1.0,7.0,,,,,90.0,71.0,8.0,5.0,0.0400713,,0,,0.4,0.15,0.23,,,,1.0,2.0,5.0,,2.0,1.0,,1.0,,,,,3.0,1.0,,,,,1.0,1.0,,,,,,,IñigoMartínez,,,,,
14429580,away,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,D,23,23,False,30.0,21.0,2.0,1.0,1.0,9.0,10.0,12.0,20.0,1.0,3.0,,,,,45.0,49.0,8.1,12.0,0.198327,,0,,0.22,0.14,0.18,,,,4.0,,12.0,,2.0,2.0,,,,,,,5.0,3.0,3.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,
14429580,away,Al-Nassr,Kingsley Coman,kingsley-coman,K. Coman,M,21,178.0,32898,M,280441,EUR,834624000,M,21,21,False,35.0,29.0,,,0.0,3.0,3.0,26.0,32.0,,4.0,,,,,89.0,53.0,6.7,12.0,0.262015,,3,,-0.36,0.33,0.13,,,2.0,,4.0,7.0,,3.0,2.0,,2.0,,,,,2.0,1.0,3.0,3.0,,,1.0,1.0,1.0,0.3624,-0.53,2.0,0.3456,1.0,KingComan,,,,,
14429580,away,Al-Nassr,Ângelo,angelo,Ângelo,M,20,182.0,9961,M,1086455,EUR,1103587200,M,20,20,False,49.0,48.0,3.0,3.0,0.0,6.0,6.0,42.0,43.0,,6.0,,,,,72.0,70.0,7.5,10.0,0.26798,,3,,0.55,0.3,-0.13,,Ângelo,,,2.0,4.0,1.0,2.0,2.0,,3.0,1.0,,1.0,,,,8.0,2.0,1.0,,,2.0,,0.1071,-0.44,1.0,0.0436,3.0,angelogabriel,2.0,1.0,,,
14429580,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,False,60.0,58.0,6.0,4.0,0.0,30.0,30.0,28.0,30.0,1.0,3.0,,,,,90.0,69.0,7.2,4.0,0.0454246,,0,,0.36,0.07,-0.05,,,,1.0,4.0,4.0,2.0,,,,1.0,2.0,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,10,175.0,169227,M,217704,EUR,702864000,M,10,10,False,26.0,19.0,2.0,2.0,0.0,4.0,5.0,15.0,21.0,1.0,1.0,,,,,89.0,46.0,6.7,11.0,0.152951,,4,,0.01,0.01,0.14,,,,3.0,2.0,7.0,,3.0,2.0,,1.0,1.0,,,,,,2.0,2.0,,,,3.0,3.0,0.397,-0.62,,,2.0,SadioMané,1.0,,1.0,,
14429580,away,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,23.0,17.0,1.0,1.0,0.0,3.0,3.0,14.0,20.0,,,,,,,90.0,31.0,7.0,9.0,0.400756,,5,,-0.48,0.24,-0.14,,,,1.0,3.0,1.0,3.0,,,,1.0,,,,True,,,,,,,,3.0,2.0,0.3342,0.43,1.0,0.3951,,CR7,2.0,,,1.0,1.0
14429580,away,Al-Nassr,João Félix,joao-felix,J. Félix,F,79,181.0,126099,M,851671,EUR,942192000,F,79,79,False,30.0,21.0,1.0,,0.0,5.0,5.0,16.0,25.0,,1.0,,,,,72.0,41.0,6.9,14.0,0.152357,,3,,-0.82,0.17,-0.06,,,1.0,,4.0,3.0,1.0,,,,1.0,1.0,,,,2.0,,3.0,1.0,,,1.0,2.0,1.0,0.2346,0.49,2.0,0.1195,,JFélix,,,,,1.0
14429580,away,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,830126,EUR,768182400,D,2,2,True,26.0,19.0,3.0,1.0,0.0,11.0,12.0,8.0,14.0,1.0,2.0,,,,,45.0,36.0,6.9,9.0,0.00618952,,0,,-0.31,0.13,0.19,,,,1.0,1.0,4.0,,2.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,10.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,,,,,,,18.0,13.0,6.8,,0.00221855,,0,,0.03,0.02,0.0,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Wesley,wesley,Wesley,F,22,180.0,10411,M,1211632,EUR,1109980800,F,80,80,True,8.0,6.0,,,1.0,1.0,1.0,5.0,7.0,,3.0,,,,,18.0,17.0,6.9,8.0,0.211839,,0,,0.34,0.2,0.13,,,,,4.0,1.0,,3.0,,,2.0,1.0,,1.0,,1.0,1.0,2.0,,,,,2.0,,,,,,1.0,wesley_teixeira005,,,,1.0,
14429580,away,Al-Nassr,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400,D,5,5,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,,,,,,1.0,5.0,,,0.00093373,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,F,29,29,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,,,,,,1.0,3.0,,,0.00234775,,0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Mubarak Al-Buainain,mubarak-al-buainain,M. Al-Buainain,G,61,186.0,316,M,1935655,EUR,1123459200,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mubarak Al Buainain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429580,away,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
