match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_penaltyFaced,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyConceded
11368743,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,25.0,15.0,15.0,5.0,11.0,11.0,4.0,14.0,1.0,8.0,1.0,3.0,1.0,90.0,33.0,6.8,10.0,0.00246916,0,0.5023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368743,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,24.0,15.0,6.0,2.0,8.0,9.0,8.0,17.0,1.0,3.0,,,,90.0,51.0,6.5,14.0,0.0385701,0,,2.0,1.0,1.0,4.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11368743,home,Rayo Vallecano,Aridane Hernández,,,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,False,27.0,24.0,2.0,1.0,20.0,21.0,4.0,6.0,12.0,1.0,,,,90.0,43.0,6.8,3.0,0.00121385,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368743,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,35.0,29.0,11.0,6.0,18.0,18.0,11.0,17.0,10.0,2.0,,,,90.0,50.0,7.2,8.0,0.00425866,0,,,,3.0,2.0,3.0,,,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11368743,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,False,35.0,25.0,9.0,4.0,9.0,13.0,16.0,22.0,1.0,3.0,,,,90.0,65.0,6.8,18.0,0.0825177,1,,,,,5.0,3.0,2.0,1.0,2.0,2.0,3.0,,2.0,,,,2.0,1.0,1.0,3.0,0.0091,2.0,,,,,,,,,,,,
11368743,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,20.0,16.0,1.0,1.0,10.0,10.0,6.0,11.0,1.0,3.0,,,,56.0,36.0,6.5,11.0,0.015165,0,,1.0,,,5.0,4.0,,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
11368743,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,42.0,34.0,4.0,4.0,17.0,21.0,17.0,21.0,1.0,7.0,,,,90.0,55.0,6.9,11.0,0.0292028,0,,,,2.0,8.0,9.0,5.0,1.0,6.0,2.0,2.0,1.0,2.0,,,,,,,,,1.0,True,,,,,,,,,,,
11368743,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,28.0,25.0,4.0,2.0,14.0,16.0,12.0,14.0,1.0,5.0,,,,64.0,39.0,6.5,9.0,0.0635786,0,,2.0,1.0,1.0,5.0,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
11368743,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,16.0,11.0,3.0,1.0,5.0,6.0,8.0,13.0,,5.0,,,,82.0,30.0,7.0,8.0,0.0739412,3,,3.0,2.0,,2.0,2.0,2.0,,2.0,1.0,2.0,,,1.0,,,,,,1.0,0.1794,1.0,,1.0,2.0,0.1905,,,,,,,,
11368743,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,22,22,False,12.0,12.0,2.0,2.0,5.0,5.0,7.0,7.0,1.0,3.0,,,,81.0,29.0,7.0,7.0,0.0130029,2,,,,1.0,9.0,3.0,,3.0,1.0,1.0,3.0,,2.0,1.0,3.0,,2.0,1.0,,,0.8136,,,1.0,1.0,0.9142,1.0,,,,,,,
