match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_blockedScoringAttempt,stat_interceptionWon,stat_penaltyWon,stat_totalCross,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_bigChanceCreated,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
12514033,home,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,7,7,False,21.0,16.0,3.0,2.0,0.0,6.0,8.0,11.0,14.0,1.0,6.0,1.0,2.0,,,,,77.0,41.0,6.7,11.0,0.0920093,1.0,1,,,,2.0,8.0,3.0,1.0,1.0,,4.0,2.0,,,,0.02,,1.0,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,
12514033,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,D,72,72,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,,22.0,6.0,6.3,3.0,5.139e-05,,0,,,,,2.0,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12514033,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,13.0,6.0,6.6,2.0,0.0012318,,1,,,,1.0,2.0,1.0,1.0,,,,,,,1.0,0.156,1.0,,,,1.0,,,,,,,,,,,,
12514033,home,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,8,8,True,8.0,5.0,4.0,2.0,0.0,3.0,4.0,2.0,4.0,,,1.0,,,,,,12.0,10.0,6.7,3.0,0.00038961,,1,,Telasco Segovia,,,1.0,,,1.0,,,,,,,0.0241,,,,,,,,,1.0,,,,,,,,
12514033,home,Casa Pia,Samuel Obeng,samuel-obeng,S. Obeng,F,20,183,624,M,950142,EUR,863654400,F,77,77,True,,,,,0.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514033,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514033,home,Casa Pia,Isaac Monteiro,isaac-monteiro,I. Monteiro,D,44,193,24,M,1394568,EUR,1078358400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Isaac Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514033,home,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514033,home,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514033,home,Casa Pia,Raúl Blanco,raul-blanco,R. Blanco,M,22,173,53,M,1069709,EUR,996537600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514033,away,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,16.0,12.0,7.0,3.0,0.0,10.0,10.0,2.0,6.0,,,,6.0,,1.0,1.0,,90.0,19.0,6.7,4.0,0.00069713,,0,0.4687,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,1.0,,
12514033,away,Vitória SC,Alberto Costa,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,D,22,22,False,35.0,27.0,2.0,,0.0,10.0,14.0,17.0,22.0,2.0,2.0,4.0,2.0,,,,,90.0,57.0,6.1,17.0,0.277314,3.0,0,,Alberto Baio,,3.0,9.0,2.0,,,,,,,,1.0,,,,,1.0,4.0,,,,1.0,2.0,,,,,,1.0,
12514033,away,Vitória SC,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,False,50.0,43.0,,,0.0,20.0,23.0,23.0,27.0,2.0,3.0,5.0,2.0,,,,,90.0,58.0,6.9,7.0,0.0131085,,0,,,,1.0,3.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
12514033,away,Vitória SC,Tomás Ribeiro,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,4,4,False,48.0,45.0,7.0,5.0,0.0,30.0,30.0,15.0,18.0,3.0,4.0,4.0,1.0,,,,,90.0,61.0,6.9,5.0,0.0103228,,1,,,,4.0,7.0,,,1.0,1.0,1.0,1.0,,,1.0,0.0289,,1.0,,,,,,,,2.0,,,,,,,
12514033,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,50.0,41.0,4.0,2.0,0.0,11.0,11.0,31.0,46.0,2.0,5.0,2.0,3.0,,,,,90.0,74.0,7.0,17.0,0.0736184,1.0,0,,,,,1.0,,,,,1.0,1.0,,2.0,1.0,,,1.0,,7.0,1.0,,1.0,,,1.0,,,,,,,
12514033,away,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,75.0,67.0,9.0,5.0,0.0,19.0,20.0,48.0,62.0,1.0,7.0,2.0,7.0,,,,,84.0,97.0,7.6,19.0,0.117179,2.0,0,,,,2.0,4.0,3.0,1.0,,,3.0,1.0,,2.0,,,,,,7.0,1.0,,,,,,,,,,,,
12514033,away,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,71.0,65.0,4.0,3.0,0.0,20.0,21.0,46.0,55.0,1.0,6.0,2.0,6.0,,,,,90.0,88.0,7.5,11.0,0.0723178,1.0,1,,Tomás Händel,,,2.0,2.0,2.0,,1.0,2.0,2.0,,1.0,,0.013,1.0,1.0,,5.0,,,1.0,,1.0,1.0,,,,,,,
12514033,away,Vitória SC,Kaio César,kaio-cesar,Kaio César,M,37,168,4877,M,1396009,EUR,1076803200,M,11,11,False,17.0,14.0,2.0,1.0,0.0,1.0,1.0,13.0,20.0,1.0,6.0,,2.0,,,,,75.0,38.0,6.8,12.0,0.0688517,1.0,2,,Kaio César,,1.0,7.0,4.0,,,,2.0,1.0,,3.0,1.0,0.0728,1.0,,,4.0,,,,,,1.0,,1.0,,0.051,,,
12514033,away,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,False,19.0,15.0,,,0.0,,,15.0,21.0,,1.0,2.0,3.0,,,,,62.0,36.0,6.7,13.0,0.123342,,2,,,,2.0,4.0,,,2.0,,1.0,1.0,,,,0.045,,,,2.0,4.0,,,,,2.0,,,,,,,
12514033,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,False,29.0,24.0,1.0,1.0,0.0,4.0,5.0,20.0,25.0,,7.0,2.0,2.0,,,,,75.0,44.0,7.8,8.0,0.0461682,2.0,2,,,,1.0,3.0,2.0,2.0,,,3.0,2.0,,2.0,,0.0531,,,,1.0,1.0,,,,1.0,1.0,,2.0,,0.1251,,,
12514033,away,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,False,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,1.0,,2.0,,,,,84.0,16.0,6.7,3.0,0.00822972,,2,,,,2.0,6.0,1.0,,1.0,,,,,1.0,2.0,0.0514,,,,,1.0,,,,,1.0,,1.0,,0.0698,,,1.0
12514033,away,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,F,71,71,True,3.0,2.0,,,0.0,,,2.0,5.0,,,,1.0,,,,,28.0,10.0,6.6,4.0,0.00512678,1.0,0,,,,,1.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
12514033,away,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,True,4.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,1.0,,,,,,,15.0,9.0,6.6,2.0,0.00351287,,2,,,,1.0,2.0,,,2.0,,,,,1.0,,0.0295,,,,2.0,,,,,1.0,,,,,,,,
12514033,away,Vitória SC,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,True,3.0,3.0,,,0.0,,,4.0,8.0,,,,,,,,,15.0,11.0,6.8,5.0,0.026922,2.0,1,,,,,1.0,,,,,,,,,1.0,0.1236,1.0,,,5.0,1.0,,1.0,,,,,,,,,,
12514033,away,Vitória SC,Manuel Silva,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,6,6,True,13.0,11.0,1.0,1.0,0.0,2.0,3.0,10.0,11.0,1.0,2.0,,1.0,,,,,12.0,17.0,6.8,2.0,0.0554979,,1,,,,1.0,1.0,1.0,1.0,,,,,,,,0.0127,1.0,,,1.0,,,1.0,,,,,,,,,,
12514033,away,Vitória SC,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,True,6.0,5.0,,,0.0,,,5.0,6.0,1.0,1.0,,2.0,,,,,12.0,9.0,6.7,1.0,0.0121098,,3,,,,2.0,2.0,,,1.0,,,,,,,0.1664,2.0,,,,,,,,,,,,,,,,
12514033,away,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514033,away,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514033,away,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514033,away,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
