match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_aerialWon,stat_interceptionWon,stat_wonTackle,stat_ownGoals,stat_accurateCross,stat_keyPass,player_lastName,player_sofascoreId,stat_wonContest,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
11401992,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,188,97,M,242313,EUR,771465600,G,13,13,False,24.0,17.0,13.0,6.0,13.0,16.0,4.0,8.0,1.0,6.0,1.0,1.0,5.0,1.0,90.0,34.0,7.4,7.0,0.00169885,0,0.6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401992,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,174,214,M,1150061,EUR,1077321600,D,45,45,False,24.0,18.0,3.0,2.0,8.0,10.0,10.0,15.0,3.0,4.0,,,,,85.0,48.0,6.3,10.0,0.0206636,2,,Oliver Braude,45,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.031,,,,,,,,,,,,,,,,,,,,
11401992,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,188,75,M,309302,EUR,775353600,D,4,4,False,27.0,23.0,4.0,3.0,20.0,22.0,3.0,5.0,6.0,4.0,,,,,90.0,41.0,6.5,4.0,0.00302806,0,,,22,,4.0,7.0,4.0,1.0,,,,,,2.0,,1.0,2.0,,True,1.0,2.0,2.0,,,,,,,,,,,,,,,,
11401992,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,194,794,M,286097,EUR,822960000,D,5,5,False,45.0,39.0,7.0,3.0,30.0,31.0,9.0,14.0,7.0,2.0,,,,,90.0,60.0,6.7,6.0,0.00353602,1,,,4,,2.0,5.0,2.0,,,,1.0,,2.0,,,,3.0,0.0769,,2.0,2.0,,1.0,,,,,,,,,,,,,,,
11401992,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,168,173,M,794998,EUR,894067200,D,7,7,False,22.0,15.0,4.0,2.0,9.0,11.0,8.0,18.0,6.0,1.0,,,,,90.0,52.0,6.5,20.0,0.109935,0,,,27,7.0,1.0,5.0,2.0,1.0,2.0,,,,,,2.0,2.0,2.0,,,,,,,2.0,3.0,,,,,,,,,,,,,
11401992,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,187,10984,M,149666,EUR,792288000,M,33,33,False,49.0,39.0,8.0,4.0,30.0,30.0,11.0,21.0,4.0,5.0,,,,,90.0,70.0,7.0,16.0,0.076926,1,,,33,2.0,,6.0,2.0,2.0,3.0,1.0,1.0,,,1.0,2.0,,1.0,0.0706,,,3.0,1.0,,2.0,3.0,,thomhaye,1.0,1.0,,,,,,,,,
11401992,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,185,159,M,850851,EUR,874195200,M,19,19,False,35.0,30.0,5.0,2.0,16.0,17.0,14.0,19.0,2.0,5.0,,,,,90.0,48.0,6.5,10.0,0.0862376,0,,,10,1.0,1.0,4.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11401992,home,SC Heerenveen,Patrik Wålemark,patrik-walemark,P. Wålemark,M,184,585,M,1014588,EUR,1003017600,M,24,24,False,9.0,3.0,1.0,,2.0,2.0,1.0,7.0,1.0,3.0,,,,,55.0,15.0,6.8,7.0,0.00130895,2,,,10,,,2.0,2.0,,,1.0,,1.0,,,,2.0,1.0,0.3103,,,,,,,1.0,,,,,1.0,0.0558,,,,,,,
11401992,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,180,141,M,794014,EUR,894153600,M,28,28,False,22.0,17.0,1.0,1.0,7.0,8.0,10.0,15.0,,3.0,,,,,90.0,28.0,6.7,6.0,0.0448645,2,,,8,1.0,2.0,6.0,1.0,4.0,,,1.0,,,,,1.0,1.0,0.2233,,,1.0,,,,1.0,,,,,1.0,0.0412,1.0,,,,,,
11401992,home,SC Heerenveen,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,170,7357,M,965357,EUR,992217600,M,20,20,False,13.0,11.0,1.0,1.0,4.0,4.0,7.0,10.0,,3.0,,,,,89.0,35.0,7.1,13.0,0.0230675,6,,,11,1.0,,7.0,4.0,,3.0,6.0,3.0,2.0,,1.0,2.0,1.0,,0.682,,,,1.0,,,1.0,,osamesahraoui,2.0,,1.0,0.8596,,1.0,,,,,
11401992,home,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,193,129,M,318585,EUR,828316800,F,11,11,False,9.0,6.0,,,2.0,3.0,4.0,7.0,,,,,,,85.0,22.0,8.3,10.0,0.0646094,3,,,9,1.0,3.0,8.0,5.0,2.0,2.0,,,1.0,,1.0,4.0,,1.0,0.5813,,4.0,,1.0,,,1.0,,,,,2.0,1.5177,1.0,2.0,,,,,
11401992,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,170,190,M,825841,EUR,918086400,F,17,17,True,2.0,2.0,,,,,2.0,2.0,,,,,,,35.0,9.0,6.3,2.0,0.00050513,0,,Ché,11,,4.0,6.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,Nunnely,,,,,,,,,,,,
11401992,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,180,1946,M,962056,EUR,1014940800,D,15,15,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,13.0,4.0,6.5,3.0,0.0015152,0,,,15,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11401992,home,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,185,91,M,961686,EUR,1012608000,D,6,6,True,,,,,,,,,1.0,,,,,,13.0,2.0,6.6,,,0,,,6,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11401992,home,SC Heerenveen,Nathan Tjoe-A-On,tjoe-a-on-nathan,N. Tjoe-A-On,M,182,7235,M,992651,EUR,1008979200,D,25,25,True,,,,,,,,,,,,,,,9.0,,6.5,,,0,,,24,,,,,,,,,,,,,,,,,,,,,,,,nathantjoeaon,,,,,,,,,,,
