match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_ownGoals,stat_hitWoodwork
12117207,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195.0,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,33.0,26.0,14.0,7.0,0.0,21.0,23.0,5.0,10.0,1.0,10.0,1.0,1.0,90.0,39.0,6.7,7.0,0.00093615,0,-0.0393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117207,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178.0,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,35.0,32.0,1.0,1.0,0.0,10.0,12.0,22.0,25.0,2.0,4.0,,,90.0,59.0,6.9,12.0,0.0564923,0,,2.0,6.0,6.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12117207,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185.0,10970,M,leortiz33,869643,EUR,820627200,D,3,3,False,56.0,48.0,7.0,5.0,0.0,22.0,27.0,26.0,29.0,6.0,2.0,,,90.0,63.0,6.9,8.0,0.0181934,0,,,2.0,4.0,,,,,1.0,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
12117207,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189.0,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,False,36.0,30.0,2.0,1.0,0.0,19.0,21.0,11.0,15.0,6.0,3.0,,,90.0,48.0,7.0,7.0,0.00589279,0,,,3.0,7.0,,,,,2.0,2.0,1.0,1.0,,1.0,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
12117207,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189.0,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,56.0,43.0,10.0,7.0,0.0,19.0,24.0,24.0,38.0,5.0,3.0,,,74.0,83.0,7.1,23.0,0.0216677,0,,6.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12117207,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186.0,12411,M,erick05,590262,EUR,758592000,M,5,5,False,38.0,35.0,5.0,4.0,0.0,19.0,20.0,16.0,18.0,,3.0,,,83.0,53.0,6.7,9.0,0.0188596,0,,,7.0,7.0,2.0,1.0,1.0,,6.0,2.0,4.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12117207,home,Flamengo,Allan,allan,Allan,M,29,172.0,5267,M,,828839,EUR,857347200,M,21,21,False,50.0,46.0,8.0,5.0,0.0,21.0,23.0,25.0,27.0,1.0,4.0,,,89.0,58.0,6.4,7.0,0.0269577,1,,,3.0,1.0,2.0,,,,,,3.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,0.017,0.1212,,,,,,,,,,,,
12117207,home,Flamengo,Gerson,gerson,Gerson,M,11,185.0,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,False,40.0,36.0,3.0,2.0,0.0,11.0,12.0,25.0,29.0,1.0,6.0,,,74.0,54.0,7.3,8.0,0.0873315,1,,1.0,4.0,6.0,,1.0,3.0,1.0,,,,3.0,2.0,,2.0,1.0,,,,,1.0,,0.0305,0.0535,True,1.0,,,,,,,,,,
12117207,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175.0,16511,M,l_araujo11ofi,840451,EUR,833673600,M,7,7,False,36.0,30.0,5.0,4.0,1.0,4.0,7.0,27.0,36.0,1.0,5.0,,,83.0,68.0,7.9,19.0,0.595248,4,,7.0,10.0,8.0,1.0,2.0,6.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,4.0,,2.0,,0.1148,0.0275,,,1.0,1.0,2.0,,,,,,,
12117207,home,Flamengo,Michael,michael,Michael,M,96,166.0,9025,M,Michael19,878084,EUR,826588800,M,30,30,False,36.0,27.0,2.0,,0.0,3.0,5.0,24.0,32.0,3.0,1.0,,,90.0,61.0,7.1,18.0,0.100826,3,,1.0,7.0,3.0,,1.0,4.0,,1.0,,3.0,2.0,1.0,1.0,,1.0,,,1.0,,2.0,,0.9089,1.3154,,,,,,1.0,1.0,1.0,,,,
