match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_penaltyConceded,stat_expectedGoals,stat_shotValueNormalized,captain,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyWon
14429545,home,Damac FC,Kewin,kewin,Kewin,G,1,187.0,116,M,865371,EUR,790992000,G,1,1,False,27.0,20.0,15.0,8.0,0.0,17.0,19.0,3.0,8.0,2.0,6.0,1.0,3.0,90.0,35.0,7.4,7.0,0.00081198,0.5098,0,0.4584,0.02,-0.1,-0.1,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429545,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,False,16.0,10.0,1.0,,0.0,9.0,11.0,1.0,5.0,,4.0,,,89.0,33.0,6.3,8.0,0.00026723,,0,,-0.12,0.05,-0.36,,Alhwsawi Sanousi Mohammed,,1.0,2.0,5.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14429545,home,Damac FC,Jamal Harkass,jamal-harkass,J. Harkass,D,15,185.0,1144,M,970761,EUR,817171200,D,15,15,False,37.0,27.0,11.0,4.0,0.0,22.0,23.0,5.0,14.0,1.0,3.0,,,90.0,42.0,5.6,10.0,0.0012856,,2,,-0.23,0.29,-0.79,,,,,3.0,4.0,1.0,,,,,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,0.0914,-0.05,,,,,,,,,,,,,,
14429545,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,31.0,28.0,5.0,4.0,0.0,23.0,24.0,5.0,7.0,1.0,6.0,,,90.0,36.0,6.5,4.0,0.0146644,,0,,0.09,0.05,-0.3,,,,,1.0,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,True,1.0,,,,,,,,,,,,
14429545,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,26.0,19.0,3.0,,0.0,9.0,12.0,10.0,14.0,,1.0,,,90.0,52.0,7.4,8.0,0.0152183,,1,,0.15,0.07,-0.06,,Dhari Al-Enezi,,,1.0,12.0,,,5.0,4.0,1.0,1.0,,,,5.0,5.0,,,0.02,-0.03,,2.0,1.0,2.0,,,,,,,,,,
14429545,home,Damac FC,Jesús Medina,jesus-medina,J. Medina,M,28,179.0,371,M,589306,EUR,862358400,M,28,28,False,21.0,16.0,3.0,2.0,0.0,8.0,9.0,8.0,12.0,,4.0,,,72.0,35.0,7.3,10.0,0.0325513,,2,,0.15,0.23,-0.03,,,,1.0,3.0,3.0,,3.0,2.0,2.0,2.0,1.0,2.0,,,,,1.0,,0.7849,0.32,,1.0,,,2.0,1.0,1.0,0.9865,,,,,,
14429545,home,Damac FC,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200,M,26,26,False,17.0,13.0,,,0.0,8.0,10.0,5.0,7.0,,4.0,,,84.0,24.0,6.0,8.0,0.00123952,,0,,-0.02,-0.2,-0.14,,,,,4.0,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
14429545,home,Damac FC,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170.0,6357,M,822492,EUR,901497600,M,2,2,False,41.0,32.0,9.0,6.0,0.0,20.0,23.0,12.0,18.0,2.0,7.0,,,90.0,62.0,6.9,15.0,0.0148942,,1,,0.16,0.18,-0.16,,,,,7.0,7.0,2.0,3.0,4.0,1.0,2.0,3.0,,,,2.0,2.0,,,0.0194,0.01,,1.0,1.0,,2.0,,,,morlayesylla2,,,,,
14429545,home,Damac FC,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175.0,374,M,873049,EUR,919296000,M,10,10,False,15.0,8.0,,,0.0,2.0,3.0,6.0,12.0,,2.0,,,84.0,19.0,6.2,9.0,0.00752364,,0,,0.04,0.06,-0.11,,,,,3.0,1.0,,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,
14429545,home,Damac FC,Yakou Méïté,yakou-meite,Y. Méïté,F,11,184.0,239,M,352922,EUR,823996800,F,11,11,False,10.0,4.0,1.0,,0.0,,1.0,4.0,9.0,,2.0,,,90.0,27.0,6.3,15.0,0.00179324,,2,,-0.05,0.05,-0.02,,,,3.0,11.0,7.0,,,,,3.0,2.0,,6.0,4.0,6.0,3.0,1.0,,0.0464,-0.04,,,,,,1.0,,0.0601,,1.0,,,,
14429545,home,Damac FC,Valentín Vada,valentin-vada,V. Vada,M,8,175.0,250,M,580802,EUR,826070400,F,8,8,False,29.0,23.0,4.0,3.0,1.0,11.0,12.0,12.0,17.0,,3.0,,,90.0,51.0,7.6,14.0,0.508997,,2,,0.66,0.16,-0.05,,,,6.0,3.0,3.0,1.0,,1.0,,1.0,1.0,4.0,,,2.0,1.0,,,0.1073,-0.45,,1.0,1.0,,,1.0,,0.1498,,,3.0,1.0,,
14429545,home,Damac FC,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,,,,,0.0,,,,,,1.0,,,18.0,1.0,6.5,1.0,,,0,,,0.04,0.13,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14429545,home,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800,M,7,7,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,,,,13.0,5.0,6.6,,0.00110471,,0,,0.01,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429545,home,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,F,90,90,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,13.0,6.0,6.5,2.0,0.00107883,,1,,-0.02,0.07,0.0,,Hazzaa Ahmed Al-Ghamdi,,2.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,0.1404,-0.12,,,1.0,,,,,,,,,,,
