match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_goals,stat_hitWoodwork
12437788,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,9,9,False,34.0,29.0,4.0,3.0,1.0,9.0,10.0,20.0,24.0,,2.0,,,,,,,90.0,47.0,8.7,11.0,0.559591,5,,,,,,,,,4.0,1.0,,2.0,3.0,1.0,2.0,2.0,1.0,,,2.0,,,0.5349,0.2778,5.0,1.0,2.0,,,,2.0,1.0,
12437788,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,True,11.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,8.0,,1.0,,,,,,,19.0,14.0,6.7,3.0,0.0153814,0,,Arda Guler,,,,,,1.0,,3.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
12437788,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,True,20.0,18.0,3.0,2.0,0.0,11.0,12.0,7.0,9.0,,1.0,,,,,,,19.0,22.0,6.3,4.0,0.00373275,0,,,,,1.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437788,home,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,117937,M,asencio,1156645,EUR,1045094400,D,35,35,True,11.0,10.0,1.0,,0.0,6.0,6.0,4.0,5.0,1.0,,,,,,,,13.0,13.0,6.5,1.0,0.00076085,0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12437788,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,home,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11703,M,,1403015,EUR,1108252800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,Sergio Mestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,away,Sevilla,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,,852412,EUR,892425600,G,1,1,False,26.0,17.0,15.0,6.0,0.0,13.0,17.0,4.0,9.0,,7.0,,,3.0,3.0,2.0,,90.0,35.0,6.1,9.0,0.00120878,0,-2.2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,,1015240,EUR,1012262400,D,32,32,False,40.0,35.0,3.0,2.0,0.0,24.0,26.0,11.0,15.0,3.0,9.0,1.0,,,,,,90.0,66.0,6.2,11.0,0.0165408,0,,,,,1.0,,,,6.0,5.0,1.0,3.0,2.0,2.0,,,,3.0,,1.0,,2.0,,,,,,,2.0,3.0,,,
12437788,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,,1006489,EUR,955411200,D,22,22,False,43.0,34.0,7.0,3.0,0.0,27.0,31.0,7.0,13.0,,7.0,,,,,,,90.0,49.0,6.3,11.0,0.0040954,0,,,,,1.0,,,,,3.0,,,1.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,
12437788,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,,68332,EUR,690249600,D,6,6,False,48.0,44.0,7.0,4.0,0.0,36.0,37.0,8.0,15.0,5.0,6.0,,,,,,,90.0,64.0,6.6,9.0,0.0167479,1,,,,True,4.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,0.0369,,,,1.0,,1.0,1.0,,,
12437788,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,,1097719,EUR,1019433600,D,4,4,False,40.0,34.0,2.0,,0.0,19.0,21.0,16.0,20.0,3.0,3.0,,,,,,,86.0,59.0,6.2,9.0,0.099916,0,,,,,1.0,1.0,1.0,1.0,9.0,4.0,4.0,,2.0,1.0,,,,2.0,2.0,1.0,,4.0,,,2.0,,,,1.0,3.0,,,
12437788,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,DLukebakio,823631,EUR,875059200,M,11,11,False,34.0,30.0,2.0,1.0,0.0,6.0,8.0,24.0,28.0,,2.0,1.0,,,,,,90.0,57.0,6.8,17.0,0.0293079,1,,,,,2.0,,1.0,,9.0,6.0,,4.0,6.0,3.0,,1.0,,,,4.0,3.0,1.0,0.1524,0.0693,2.0,,,,,,,1.0,
12437788,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,,960006,EUR,1013212800,M,18,18,False,59.0,50.0,5.0,4.0,0.0,27.0,30.0,23.0,29.0,,5.0,,,,,,,90.0,65.0,6.5,11.0,0.0468008,0,,,,,,,,1.0,4.0,2.0,,1.0,,,,,,1.0,,1.0,,3.0,,,,,,,,3.0,,,
12437788,away,Sevilla,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,12,12,False,52.0,51.0,7.0,7.0,0.0,24.0,25.0,27.0,27.0,,4.0,,,,,,,86.0,58.0,6.8,3.0,0.0424444,1,,,,,,,,1.0,3.0,4.0,,1.0,,,,1.0,,3.0,2.0,1.0,,2.0,0.0224,0.2368,,,,,,,,,
12437788,away,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,,1149152,EUR,1120003200,M,27,27,False,15.0,13.0,,,0.0,3.0,3.0,10.0,12.0,1.0,3.0,,,,,,,65.0,35.0,7.4,7.0,0.063782,1,,Stanis Idumbo Muzambo,,,,,,1.0,5.0,8.0,,1.0,6.0,3.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,0.0245,,1.0,,,1.0,1.0,1.0,,,
12437788,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,,1010655,EUR,1060905600,F,26,26,False,23.0,22.0,,,1.0,12.0,13.0,11.0,11.0,,1.0,,,,,,,73.0,38.0,7.1,6.0,0.365014,1,,,,,1.0,1.0,1.0,1.0,5.0,4.0,,2.0,2.0,,1.0,,,3.0,2.0,1.0,,,0.0599,,1.0,,1.0,,,,,,
12437788,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,,1018190,EUR,958608000,F,7,7,False,14.0,13.0,2.0,2.0,0.0,7.0,7.0,6.0,7.0,,2.0,,,,,,,73.0,26.0,6.8,5.0,0.00806052,5,,,,,,,,,3.0,1.0,1.0,2.0,,,,3.0,,1.0,1.0,1.0,,,1.0222,0.9881,,2.0,2.0,,,,,1.0,1.0
12437788,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,,11869,EUR,501379200,D,16,16,True,12.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,10.0,,,,,,,,,25.0,14.0,6.7,3.0,0.0233547,0,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,
12437788,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,,997033,EUR,1033689600,F,14,14,True,5.0,5.0,1.0,1.0,1.0,,,5.0,5.0,,1.0,,,,,,,17.0,6.0,7.2,,0.0746683,0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
12437788,away,Sevilla,Alvaro Garcia-Pascual,alvaro-garcia-pascual,A. Garcia-Pascual,F,23,190,149,M,,1929542,EUR,1027209600,F,42,42,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,,,,,,17.0,10.0,6.4,6.0,0.00197688,0,,Alvaro Garcia-Pascual,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,4.0,,,,,,,,,,1.0,,,
12437788,away,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,gonzalo_montiel29,822933,EUR,852076800,D,15,15,True,8.0,8.0,1.0,1.0,0.0,4.0,4.0,5.0,5.0,,,,,,,,,8.0,9.0,6.6,,0.0404077,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,,1142094,EUR,1090886400,M,28,28,True,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,,1.0,,,,,,,8.0,8.0,6.8,1.0,0.00306705,0,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
12437788,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,away,Sevilla,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,away,Sevilla,Pedro Ortiz,ortiz-pedro,P. Ortiz,M,24,184,91,M,,964981,EUR,966643200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,,96370,EUR,753667200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437788,away,Sevilla,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,kelechi72,359642,EUR,844300800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
