match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,captain,stat_dispossessed,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,stat_penaltyConceded,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,player_sofascoreId,stat_penaltyWon
13473392,home,Mirassol,Alex Muralha,Alex,Santana,alex-muralha,A. Muralha,G,23,188,332,M,340113,EUR,626659200,G,23,23,False,18.0,8.0,13.0,3.0,0.0,6.0,8.0,2.0,10.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,90.0,30.0,7.2,10.0,0.00028629,4.9270684996253,1.0,2.6432230527704,0.0,0,-0.8385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473392,home,Mirassol,Lucas Ramon,,,lucas-ramon,L. Ramon,D,19,178,617,M,797225,EUR,762998400,D,19,19,False,9.0,8.0,2.0,2.0,0.0,3.0,4.0,5.0,5.0,2.0,2.0,,,,,,45.0,26.0,7.0,4.0,0.169708,15.526189608785,2.0,9.2281289632849,0.0,0,,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
13473392,home,Mirassol,João Victor,,,joao-victor,J. Victor,D,34,188,233,M,863297,EUR,873158400,D,34,34,False,31.0,24.0,9.0,7.0,0.0,13.0,15.0,11.0,16.0,13.0,7.0,,,,,,90.0,48.0,7.2,7.0,0.0153078,65.698254120537,10.0,34.967996942033,0.0,2,,,,1.0,3.0,7.0,,,2.0,1.0,,2.0,1.0,5.0,1.0,1.0,0.0914,,,,,,,,,,,,,,,,,,,,
13473392,home,Mirassol,Jemmes,Jemmes Ribeiro,,ribeiro-da-silva-jemmes-bruno,Jemmes,D,3,187,583,M,1527129,EUR,955238400,D,3,3,False,20.0,16.0,4.0,2.0,0.0,11.0,12.0,5.0,8.0,6.0,6.0,,,,,,90.0,36.0,6.8,6.0,0.00083183,43.093887056647,5.0,32.534465854671,0.0,0,,,,3.0,3.0,4.0,,3.0,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13473392,home,Mirassol,Reinaldo,,,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,24.0,16.0,,,0.0,4.0,6.0,12.0,18.0,1.0,8.0,,,,,,90.0,55.0,7.5,18.0,0.0544252,97.781633924287,10.0,53.518108152056,1.0,3,,11.0,2.0,,1.0,5.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,0.6588,1.0,1.0,1.0,1.0,1.0,0.9899,19.655005897808,20.388863651513,,,,,,,,,,,,
13473392,home,Mirassol,Danielzinho,,,danielzinho,Danielzinho,M,94,166,1169,M,356514,EUR,783907200,M,8,8,False,53.0,45.0,5.0,2.0,0.0,17.0,18.0,28.0,35.0,,6.0,,,,,,90.0,68.0,7.1,13.0,0.0350869,102.28105726833,15.0,33.611597465464,0.0,0,,2.0,,,5.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,,,,,1.0,,,,,,,,True,,,,,,,,,,,
13473392,home,Mirassol,José Aldo,,,jose-aldo,J. Aldo,M,21,174,317,M,988851,EUR,901324800,M,21,21,False,27.0,20.0,2.0,1.0,0.0,9.0,10.0,11.0,17.0,4.0,3.0,,,,,,81.0,39.0,6.7,10.0,0.0180745,98.00630484408,8.0,6.9796527853563,0.0,0,,,,,1.0,4.0,,1.0,,,2.0,,,2.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,
13473392,home,Mirassol,Yago Felipe,,,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,41,41,False,17.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,14.0,,2.0,,,,,,67.0,22.0,6.7,7.0,0.0272057,71.917045337383,6.0,30.433822534247,1.0,2,,,,,3.0,1.0,3.0,1.0,1.0,,1.0,,,,2.0,,0.0513,,,,,,,15.017542756893,17.692348628715,,,,,,,,,,,,
13473392,home,Mirassol,Negueba,,,negueba,Negueba,M,11,175,664,M,872007,EUR,944179200,F,11,11,False,15.0,9.0,1.0,,0.0,3.0,3.0,6.0,12.0,1.0,4.0,,,,,,74.0,28.0,6.6,10.0,0.00385288,37.4018754115,6.0,7.6684599520281,0.0,1,,1.0,,4.0,5.0,4.0,,,1.0,,3.0,1.0,,1.0,,1.0,0.0294,,,,,2.0,,,,,,1.0,,,,,,,,,
13473392,home,Mirassol,Cristian Renato,,,cristian-renato,C. Renato,F,17,189,259,M,1148306,EUR,950832000,F,17,17,False,9.0,6.0,,,1.0,4.0,4.0,2.0,5.0,,1.0,,,,,,90.0,26.0,7.0,12.0,0.00283918,29.588577523383,4.0,5.535085083589,1.0,5,,,,2.0,9.0,3.0,,1.0,,,2.0,,1.0,2.0,2.0,,0.4692,4.0,1.0,3.0,,,0.8272,10.092186158079,10.549426524698,,4.0,,1.0,1.0,,,,,,,
